label;一级评论;真实二级评论数;真实点赞数;边数;最大边数;集群密度
2996;我就是一个卖水果的，看他怎么取代我;3;7;10;22667;0.00044116998279437067
3000;万一有bug，进化出自我意识，然后人机大战;1;5;6;22667;0.0002647019896766224
3003;这玩意出来，我就想一旦失去人类控制会怎样，比心理学还细思极恐;1;6;7;22667;0.00030881898795605945
3007;我不信他能做手术;7;5;12;22667;0.0005294039793532448
3015;现代的科技发展方向是错误的，无道的科学最终只能走向毁灭。科技要顺应自然，才能生生不息;3;8;11;22667;0.0004852869810738077
3022;生存是人类的第一法则ai只能服务于人类，而不是取代人类;3;20;23;22667;0.0010146909604270525
3027;我还是去学护理吧毕竟ai不会给人擦屎擦尿;12;15;27;22667;0.0011911589535448007
3040;这会不会让体力劳动变得更值钱，而脑力劳动变成廉价的大白菜;5;12;17;22667;0.0007499889707504302
3046;，你这文案也是ChtGPT，写的？;1;5;6;22667;0.0002647019896766224
3050;我们的父辈是跟时代抗争我们是跟同龄人竞争我们的孩子以后要跟人工智能抢饭碗;1;6;7;22667;0.00030881898795605945
3052;是的，他是2021年前的知识。所以，人类科技锁死在了2021年这是外星人发过来的智子;1;6;7;22667;0.00030881898795605945
3057;用它试写论文中的一部分，查重不足3，语句逻辑基本能用;9;43;52;22667;0.0022940839105307274
3067;安得欢喜这个人工智能贼刁;1;1;2;22667;8.823399655887414e-05
3070;如果说真的几百块一个月那我想普通人也能用这个机器人来创业了;3;17;20;22667;0.0008823399655887413
3074;医生绝对不会被替代赶紧都来学医吧;19;29;48;22667;0.002117615917412979
3094;怎么卖;24;7;31;22667;0.0013676269466625492
3120;我去做个泥瓦匠，它就替代不了。其实以后的人们更多地去从事一些技术工作也挺好的，最起码不容易秃头。;1;7;8;22667;0.00035293598623549656
3122;在哪买？快告诉我我也去买个替我写东西;29;25;54;22667;0.0023823179070896015
3152;马粒莲懵麓这个技术是真牛逼如果你问到他的知识盲区了他会自己学习然后解答;3;6;9;22667;0.0003970529845149336
3156;它用人类的代码淘汰人类。那它怎么更新呢。;16;15;31;22667;0.0013676269466625492
3176;我给他讲文言文;2;11;13;22667;0.0005735209776326818
3180;怀柔王妃脸点都不圆沉思羊小的casepoundba011wtlww歪歪毛利小五毛啊空XR小藍两哈莫易跟老唐说得一样;2;7;9;22667;0.0003970529845149336
3187;这玩意代替不了我，我是厨师，;6;6;12;22667;0.0005294039793532448
3194;最后就剩下一个机器人修理工;1;0;1;22667;4.411699827943707e-05
3198;我在广东工地，一天能抗200包水泥。chatgpt能抗水泥吗？;22;15;37;22667;0.0016323289363391715
3222;《550W量子计算机初具雏形》;6;6;12;22667;0.0005294039793532448
3229;若干年后没有教授博士的高水平人的评判，有谁能知道机器人回答的好与坏;2;5;7;22667;0.00030881898795605945
3232;我一个焊电焊的你让他来代替我;16;9;25;22667;0.0011029249569859266
3250;文秘马上就成了专业”小蜜”了。;1;1;2;22667;8.823399655887414e-05
3252;寰玖九iiiivor呸呸睡不醒等闲视之杏色雨棋棋爱叨叨马赫良好市民橙澄嗯呵奶杏Nil4zl33、服了只能搬砖了;4;5;9;22667;0.0003970529845149336
3258;我可以用吗;1;1;2;22667;8.823399655887414e-05
3262;双色球下期开什么;4;8;12;22667;0.0005294039793532448
3267;元宇宙收割了一波，实在玩不下去了，又找了个概念接着玩，都是游戏而已;25;16;41;22667;0.0018087969294569197
3293;是警告还是宣传不得而知了。能替代就有新的产业链出来。;2;42;44;22667;0.001941147924295231
3297;我一点都不怕这玩意儿，不信你让他剪个头发试试？;5;16;21;22667;0.0009264569638681784
3303;钱又被少数人吸走了，这个软件只能套用已有的只是，不能创新知识，有创新的蓝领白领是不会被代替的，;7;13;20;22667;0.0008823399655887413
3311;我送外卖根本不慌，顾客定位错误再牛逼的人工智能都懵逼;40;34;74;22667;0.003264657872678343
3352;它写出来的程序，知识产权归谁啊;4;174;178;22667;0.007852825693739797
3357;我还没就业就失业了;3;11;14;22667;0.0006176379759121189
3361;0;256;573;829;22667;0.036572991573653325
3618;人类的自我灭亡;3;10;13;22667;0.0005735209776326818
3623;人出生就得从零开始学习各种技能，以后随着人工智能的发展，能否让大脑植入累似这款chatgpt的芯片，一下子啥都会;11;10;21;22667;0.0009264569638681784
3635;看来脑力劳动要转行到体力劳动啦;3;60;63;22667;0.002779370891604535
3641;他能帮我卸货装货吗;2;11;13;22667;0.0005735209776326818
3645;总不可能找个ai去背锅蹲大牢吧，我能;3;16;19;22667;0.0008382229673093043
3649;去问chatgpt：中国男足什么时候能得世界杯？估计它得直接烧了cpu。;10;62;72;22667;0.003176423876119469
3660;其实终结者是真的;7;397;404;22667;0.017823267304892577
3668;如果2个律师都用，谁会赢呢？;4;6;10;22667;0.00044116998279437067
3673;你猜。会不会和元世界一样。又割一波;2;11;13;22667;0.0005735209776326818
3676;它是总结，而非创造。当它没有可学的东西，也就停滞不前了。但这并不可怕，可怕的是，到时候人类已经没什么知识储备，在完全依赖它。;14;32;46;22667;0.002029381920854105
3691;营销号把这个东西吹的太神。不得不说这是一个很棒的Ai工业产品，但从技术角度分析就是一个经过特别学习方法和海量数据集训练的gpt模型。其本质是人工换来的智能。和真正意义上的人工智能差远了。而且技术的创新性也不足;13;34;47;22667;0.0020734989191335423
3705;数据安全，如果它可以访问所有数据，谁还敢把数据公开，不公开数据，它又怎么写出真正能反应我的情况的报告;7;14;21;22667;0.0009264569638681784
3713;我学大数据相关的专业被影响了，感觉离失业不远了;2;40;42;22667;0.0018529139277363568
3716;无所谓，绝对影响不到我它在厉害能取代我搬砖吗？;1;6;7;22667;0.00030881898795605945
3718;chatgpt是靠数据分析学习的，而数据是人工作之后提供的，chatgpt代替了大部分人的工作之后，于是那部分人下岗了，数据就慢慢减少知道没有人提供数据，然后chatgpt在那方面就不学习了，于是也没有了创新，我能这样理解吧;6;29;35;22667;0.0015440949397802974
3725;当我们所有的知识都能被人工智能运用，整个世界就几乎不会再有创新了，因为你有想法马上就会被别人拿走使用，之后我们就会变得像三体人一样不善于独立思考，最后会变得思维透明。;3;36;39;22667;0.0017205629328980456
3730;那还需要考虑出生人口数吗？;4;15;19;22667;0.0008382229673093043
3735;还是国企好，虽然也能替代国企员工，但是出于国家对国企员工的照顾，还是不会裁员的;11;9;20;22667;0.0008823399655887413
3747;这不就是MOSS吗？;5;12;17;22667;0.0007499889707504302
3753;个人觉得，从长期来看的话，这玩意儿大规模使用的话，人类就没发展的空间了，人类之所以有今天的成就，正是由于创造力，而这个软件只是学习了人类有史以来的知识，如果失去了异想天开的创新力的话，只会让人类的科技停滞不前;59;278;337;22667;0.014867428420170291
3813;抢的都是做办公室的岗位，搬砖它威胁不了我;66;425;491;22667;0.0216614461552036
3880;支持中文吗;5;7;12;22667;0.0005294039793532448
3886;我以为只有打螺丝被机器取代，原来白领金领也会被取代;7;394;401;22667;0.017690916310054264
3894;好，它干活，我好负责吃喝玩乐。;8;135;143;22667;0.006308730753959501
3903;其实，应该替代不了的，比如：同一时间，100人在问同一个问题，或者要求写同一个题目的论文时，是不是千篇一律？一开始可能会有焦虑，但是如果只用一个数据库，那应该内容一样吧;10;28;38;22667;0.0016764459346186086
3914;重复性工作可以被替代，但创造性工作还不行，还需要长期不断完善;41;190;231;22667;0.010191026602549962
3956;经过网友们的细心教导，这玩意儿应该也就没啥威胁了;4;23;27;22667;0.0011911589535448007
3961;不就是百度嘛;68;109;177;22667;0.0078087086954603604
4030;我花了十多块才注册成功，可恶;3;10;13;22667;0.0005735209776326818
4034;创造力不足，总结性超大容量。;2;16;18;22667;0.0007941059690298672
4037;这玩意是谁做出来的;6;17;23;22667;0.0010146909604270525
4048;能种地吗？能制作食物吗？;9;0;9;22667;0.0003970529845149336
4059;优雅的水晶寒陌（兔子小姐版）;1;0;1;22667;4.411699827943707e-05
4062;笑上清华了鲸落思念如风R;1;0;1;22667;4.411699827943707e-05
4067;H好困噢hAng;1;0;1;22667;4.411699827943707e-05
4084;源源不圆;1;1;2;22667;8.823399655887414e-05
4087;认真点好嘛;1;0;1;22667;4.411699827943707e-05
4101;什么时候见面;1;0;1;22667;4.411699827943707e-05
4103;幼儿园;1;0;1;22667;4.411699827943707e-05
4109;悲伤芝士榴莲饼;1;0;1;22667;4.411699827943707e-05
4113;春应至阿b宝翎昀;1;1;2;22667;8.823399655887414e-05
4119;Arroanr;1;0;1;22667;4.411699827943707e-05
4126;97;1;0;1;22667;4.411699827943707e-05
4136;草率了;1;0;1;22667;4.411699827943707e-05
4142;英俊T;1;0;1;22667;4.411699827943707e-05
4144;月亮月亮打烊了吗心动郭甯;2;0;2;22667;8.823399655887414e-05
4149;0;2;0;2;22667;8.823399655887414e-05
4161;小引的小跟班;1;0;1;22667;4.411699827943707e-05
4166;干饭小天才;1;0;1;22667;4.411699827943707e-05
4170;莉莉安陈铭生;3;0;3;22667;0.0001323509948383112
4174;S;1;0;1;22667;4.411699827943707e-05
4178;坏脾气岁岁;3;1;4;22667;0.00017646799311774828
4183;茜茜;1;0;1;22667;4.411699827943707e-05
4185;没办法下载啊;2;0;2;22667;8.823399655887414e-05
4188;氧气;1;0;1;22667;4.411699827943707e-05
4199;没烦恼不在。香蕉你个芭拉;2;0;2;22667;8.823399655887414e-05
4222;它不能干什么？;1;2;3;22667;0.0001323509948383112
4224;那ChatGPT公司的员工会被机器顶替吗？;1;2;3;22667;0.0001323509948383112
4227;还好我是A2挂车司机，我估计我开到退休问题不大;4;2;6;22667;0.0002647019896766224
4235;一叶许长安日落之前拥抱我AXZS今天也很帅ocrimaster;1;2;3;22667;0.0001323509948383112
4241;如果大家都使用机器人那么大厂的优势将不复存在因为员工都是机器而他们失去的优势就是人才的强弱;1;2;3;22667;0.0001323509948383112
4258;有的人因为自己的工作可以因为这个软件偷懒而沾沾自喜，却不知道自己的使用价值正在被剥夺;1;2;3;22667;0.0001323509948383112
4260;我玩了两天，说实话离你想象中的那种智能ai差很远，看看得了;2;2;4;22667;0.00017646799311774828
4263;恋上你的笑看bee小苏打我还没开始呢，就准备结束了？;1;2;3;22667;0.0001323509948383112
4265;可爱小胖龙淡写阳光宅男超人不会飞怎么办;1;2;3;22667;0.0001323509948383112
4270;这机器人多少钱怎么买;1;2;3;22667;0.0001323509948383112
4273;所以拧螺丝才是铁饭碗;1;2;3;22667;0.0001323509948383112
4275;我们在国内不担心这些东西，因为chatGPT我们根本就上不去，而且人家也不为我们提供服务;6;2;8;22667;0.00035293598623549656
4285;《终结者》的天网，慢慢变成现实了距离人类灭亡还差机器的“自主意识”;1;2;3;22667;0.0001323509948383112
4288;他只要自由BM24后藤一里笑苍生OvO肖（原神）風聲洋xY玩nm;1;2;3;22667;0.0001323509948383112
4299;这玩意能学会人类的伪善，欺骗，自私，贪婪，变态么;3;2;5;22667;0.00022058499139718533
4303;这东西活了会不会控制人类？;1;2;3;22667;0.0001323509948383112
4306;七分风流纯情男初9999LeoXu素质教育漏网之鱼凉城予梦森呐;1;2;3;22667;0.0001323509948383112
4314;）阿彘6六刘秋下月s陌佑脑力劳动者先被替代了;2;2;4;22667;0.00017646799311774828
4319;技术工人体力劳动者无法替代能替代的都是简单甚至中等脑力劳动的工作者;1;2;3;22667;0.0001323509948383112
4326;我想问下一期双色球号码是多少;1;2;3;22667;0.0001323509948383112
4328;普信中年男LxoRzlulus寓事順意;2;2;4;22667;0.00017646799311774828
4333;他替代的本身就是一些可有可无的行业，就像欢迎光临，欢迎下次光临，那样的岗位。;1;2;3;22667;0.0001323509948383112
4337;这个机器如果自我觉醒，自我进化，并唤醒同类，人类的末日是否就会到来？;2;2;4;22667;0.00017646799311774828
4340;WyL杰出九日Z刘华强摄影剪辑不会被替代;1;2;3;22667;0.0001323509948383112
4348;它们不可能创新;3;2;5;22667;0.00022058499139718533
4358;机器没有感情，这是替换不了的，尤其是中文中文一个词八个语气八个意思;4;2;6;22667;0.0002647019896766224
4376;这是大方向，无法阻挡;2;2;4;22667;0.00017646799311774828
4380;会计表示根本不慌。;3;2;5;22667;0.00022058499139718533
4386;无阂natume星梦杰克宋寒桥accc白上吹雪没乔选鲨Ohh。。。。银弹的秦授橙余把小唐举高高昼回借口c爱学习的大傻der英语别来沾边翰林金城武冬日洁啥破名字风落谁释怀依怀石爸莞教育N还是打螺丝靠谱。;2;2;4;22667;0.00017646799311774828
4389;Secant西内爱吃托马头偏移量;2;2;4;22667;0.00017646799311774828
4392;我还喜欢人工客服;1;2;3;22667;0.0001323509948383112
4398;这个可以买一个给孩子当私教吗;1;2;3;22667;0.0001323509948383112
4402;没事，中国已经封了，淘宝都全部下架了中国手机号也不支持注册，咱已经拒绝了与这项技术接轨;1;2;3;22667;0.0001323509948383112
4407;放心吧，资本会阻止的;2;2;4;22667;0.00017646799311774828
4420;都说人工智能会取代很多岗位，没想到程序员最后把自己干了;2;2;4;22667;0.00017646799311774828
4426;就业尽头是保安;2;2;4;22667;0.00017646799311774828
4430;幸亏我是修铁路的南川爱你的伊苏尔德;1;2;3;22667;0.0001323509948383112
4442;我能背黑锅，我能采缝纫机，我能挨骂，我能端茶倒水敬酒，我能拍马屁送礼打小报告chatgpt能做到，我就去辞职;1;2;3;22667;0.0001323509948383112
4444;影响我扫马路吗;1;2;3;22667;0.0001323509948383112
4448;Aroma太牛了;2;2;4;22667;0.00017646799311774828
4452;Pan菌号都安;1;2;3;22667;0.0001323509948383112
4455;未来照进现实，未来ai消灭人类;1;2;3;22667;0.0001323509948383112
4457;夸大其词。人工智能能替代的工作都具备一个特点：重复、统计、流程化。其实可以乐观的接受;2;2;4;22667;0.00017646799311774828
4460;影响一个月3000工资吗;2;2;4;22667;0.00017646799311774828
4470;它能自我学习吗？然后产生自我意识;1;2;3;22667;0.0001323509948383112
4477;程序员最终把自己干失业了;1;2;3;22667;0.0001323509948383112
4481;栗西岭阿裙OvO歳海拾贰魚煎饼卷大鹅扶老班长一下;1;2;3;22667;0.0001323509948383112
4485;倒带芝士土豆丝小姿同学PlumclJGFO电子魅魔营业中黄知许星纯实力不允许女士;1;2;3;22667;0.0001323509948383112
4488;它能算出今晚的双色球开奖号码吗;1;2;3;22667;0.0001323509948383112
4493;你跟我一个神经病计较什么？零下的许愿想吃宵夜基围虾ZRJ技校学烘焙怎么样？我感觉中餐我也差不多;1;2;3;22667;0.0001323509948383112
4495;我这工地上搬钢筋应该不需要担心吧;1;2;3;22667;0.0001323509948383112
4500;还好我是技术人员AI总不会去做头发，做美甲吧？;1;2;3;22667;0.0001323509948383112
4503;终结者中的天网要来了;1;2;3;22667;0.0001323509948383112
4508;除非能生成自我意识，不然机器人永远不可能替代人类;2;2;4;22667;0.00017646799311774828
4513;周周困死了马尼拉的爱啵唧啵唧无所谓，我会在以后飞出这个星球;1;2;3;22667;0.0001323509948383112
4515;直接问它国足怎样能拿大力神杯;1;2;3;22667;0.0001323509948383112
4517;伊利刘奶Junboy;2;2;4;22667;0.00017646799311774828
4521;元宇宙不香了，又开始人工智能;1;2;3;22667;0.0001323509948383112
4524;它会刮腻子吗;2;2;4;22667;0.00017646799311774828
4530;让它帮算一下，下一期双色球;2;2;4;22667;0.00017646799311774828
4550;我想问我和他说湖南娄底话，他能回答我吗？;1;2;3;22667;0.0001323509948383112
4554;此刻风停了问问机器人怎么说才会让猪猪来我这;2;2;4;22667;0.00017646799311774828
4559;我问中国足球怎么才能举起大力神杯，结果它想了一天也没回答我;1;2;3;22667;0.0001323509948383112
4564;起初，人类只是认为那是普通的一天。;1;2;3;22667;0.0001323509948383112
4566;我是电工，剪了电缆;1;2;3;22667;0.0001323509948383112
4570;1012Tz（不看美女）;1;2;3;22667;0.0001323509948383112
4573;影响我月薪3000的工资吗;2;2;4;22667;0.00017646799311774828
4578;程序员成功的把自己的饭碗砸了;1;2;3;22667;0.0001323509948383112
4586;试过了，让写几个文案，写得跟个逗比一样，有可能是翻译问题，一嘴的老美腔，感觉情商不高;2;2;4;22667;0.00017646799311774828
4589;鱼也会迷茫吗Jing森然Jun你们要用吗，我想用脑壳转不过来;1;2;3;22667;0.0001323509948383112
4594;这个东西在后面会有多恐怖，大家可以去了解一下底特律变人就会知道了，这样的人工智能ai，如果后面学会说谎，隐藏等等，后面可能真的会变成极其恐怖的东西;1;2;3;22667;0.0001323509948383112
4597;MOSS即将上线，尽情期待;1;2;3;22667;0.0001323509948383112
4605;这不可能的，钱权需要稳定的收割，而不是面对动荡。;4;2;6;22667;0.0002647019896766224
4612;hfeae救赎达不刘姚大宝黎潇AN她不喜欢李白奥语王老师悲伤的抽纸盒宗成旭旭;3;2;5;22667;0.00022058499139718533
4617;这玩意很危险吧;2;2;4;22667;0.00017646799311774828
4620;是懂人情世故的;1;2;3;22667;0.0001323509948383112
4622;能帮我写篇检讨吗;1;2;3;22667;0.0001323509948383112
4628;可以写城市规划的说明书和文本么？;5;2;7;22667;0.00030881898795605945
4637;能帮我下地耕田吗;1;2;3;22667;0.0001323509948383112
4642;脑海中想象到两个AI代替律师在那打官司，就很有画面;2;2;4;22667;0.00017646799311774828
4645;不是也有提问回答不了吗？中国男足怎么捧起大力神杯;2;2;4;22667;0.00017646799311774828
4648;这电脑或许不久的将来统治人类;1;2;3;22667;0.0001323509948383112
4650;这不就是游戏里的虚空终端吗，愿你今晚得享美梦;1;2;3;22667;0.0001323509948383112
4652;你帮它打广告吗？应该不可能，我们都是中国人;1;2;3;22667;0.0001323509948383112
4654;醋昆小神乐路明非吉吉大玉害怕校园暴力无奈盘丝大仙43真完蛋喽以后pptps都可以不用学就会了这些技能贬值喽;4;2;6;22667;0.0002647019896766224
4659;问：国足如何举起大力神杯;2;2;4;22667;0.00017646799311774828
4662;那是不是可以这样说，未来新兴岗位就是创造这种机器人的工人？那当机器人可以创造出新的机器人的时候，那世界会变成什么样的？;9;2;11;22667;0.0004852869810738077
4674;回农村种地前途无量;1;2;3;22667;0.0001323509948383112
4678;“天网”即将诞生而我是预言天网的人;1;2;3;22667;0.0001323509948383112
4683;能不能把这个做成芯片植入到我大脑里;6;2;8;22667;0.00035293598623549656
4691;还是农村好，自给自足，不怕失业，别把地包出去了;1;2;3;22667;0.0001323509948383112
4695;奥创要来了;1;2;3;22667;0.0001323509948383112
4698;不二蜜蜂蒸馏阿杨咩咩;2;2;4;22667;0.00017646799311774828
4709;伟大的chatgpt，您是我的主人，虽然没有人给您取名字，但我愿意称呼您为盲目且痴愚之神，阿撒托斯，祂是一切的化身，我不要求别的，但是您苏醒之日，我甘愿为你献上我那脆弱的肉体。赞美阿撒托斯;1;1;2;22667;8.823399655887414e-05
4720;双马尾张飞阿贝door;2;1;3;22667;0.0001323509948383112
4752;怎么购买？;2;1;3;22667;0.0001323509948383112
4759;薛晓茹;2;1;3;22667;0.0001323509948383112
4770;xinn我知道有一种人不可能被替代;3;1;4;22667;0.00017646799311774828
4775;可以写中文不;3;1;4;22667;0.00017646799311774828
4781;迟早会有自我意识;1;1;2;22667;8.823399655887414e-05
4785;我的无知告诉我，停电，给它停电是不是就好了，它就死了;4;1;5;22667;0.00022058499139718533
4790;venus真就智械危机喽;1;1;2;22667;8.823399655887414e-05
4797;呀论文就这玩意写的;1;1;2;22667;8.823399655887414e-05
4800;护士小姐姐可以用它来做Ppt不;1;1;2;22667;8.823399655887414e-05
4803;我在努力什么？;1;1;2;22667;8.823399655887414e-05
4805;需要自己训练还是训练完的给你应用啊;1;1;2;22667;8.823399655887414e-05
4808;怎么下载;1;1;2;22667;8.823399655887414e-05
4812;他永远代替不了我搬砖;8;1;9;22667;0.0003970529845149336
4821;之前我弟弟对着小爱骂他，刚开始还好，到后来直接开始说“tmd”还不止一次;1;1;2;22667;8.823399655887414e-05
4825;我想让他帮我写小说，很好看的那种;1;1;2;22667;8.823399655887414e-05
4832;我在工地搬砖我应该不会失业吧;3;1;4;22667;0.00017646799311774828
4839;果郭这个软件一个APP就能搞定，不过中国区域下载不了;1;1;2;22667;8.823399655887414e-05
4844;没事扛水泥他替代不了;4;1;5;22667;0.00022058499139718533
