label;一级评论;真实二级评论数;真实点赞数;边数;最大边数;集群密度
488;文心一言就是依托答辩;1;17;18;54433;0.0003306817555526978
491;百度还没倒闭在座的各位都有责任;2;9;11;54433;0.000202083295059982
495;再次也是自己的再好也是别人的;1;1;2;54433;3.674241728363309e-05
537;如果文心一言是华为做的，估计没人喷了，只要是华为的东西就是爱国，就是厉害;1;3;4;54433;7.348483456726618e-05
617;有没有一种可能是文心一言在网上搜的图片，而不是它画的;32;627;659;54433;0.012106626494957104
650;他是机器翻译然后发给人家的外网已经抓包了;21;397;418;54433;0.007679165212279316
673;它只是把你中文翻译成英文，然后对接国外的端口给你提供答案，翻译后老外当然不懂唐伯虎是人是虎啊，文心一言真的是ai的二道贩子啊;25;59;84;54433;0.0015431815259125898
699;给它一点时间，GPT刚开始的时候还不如一言。;23;22;45;54433;0.0008267043888817446
725;套了国外20版本开源的代码编译的。;2;44;46;54433;0.000845075597523561
728;训练量越多越早完善，发展潜力还是很大的;10;44;54;54433;0.0009920452666580934
739;他后台再去请求GPT，把GPT答案显示出来。这样不就完美了;2;44;46;54433;0.000845075597523561
742;试试让它画个总线和鼠标;9;10;19;54433;0.00034905296419451436
752;所有为了科技进步而努力的企业都值得被尊敬。;8;29;37;54433;0.0006797347197472122
761;教育孩子要有民族自信很有必要;15;1;16;54433;0.00029393933826906473
777;车水马龙;4;8;12;54433;0.00022045450370179853
782;套壳中介懂不;4;13;17;54433;0.00031231054691088127
792;人工再智能，目前它还无法参透中文一句话或一词的多重含义;1;0;1;54433;1.8371208641816546e-05
821;看来这个百度的语言模型有问题，对语言的理解能力很差。只能按字面意思来理解。不能够深刻理解中国的俗语，成语跟典故。;2;0;2;54433;3.674241728363309e-05
832;我问了一句，为什么看过的书容易忘？他让我去医院。;1;4;5;54433;9.185604320908272e-05
853;什么叫智能，首先你脑子里得有东西，那叫数据库，大数据懂吗，然后你提问，他搜索回答，真正的还没达到;1;3;4;54433;7.348483456726618e-05
894;短期不完美没办法，咱们国内的数据绝对不能被拿去喂养GPT，但文心长期不完美肯定不行。;1;0;1;54433;1.8371208641816546e-05
897;刚出生的孩子给他一包容让他慢慢成长。;4;2;6;54433;0.00011022725185089927
903;Ai还是英文代码，没有办法完全适应中国文化;2;0;2;54433;3.674241728363309e-05
916;绘画是文心一格;1;0;1;54433;1.8371208641816546e-05
934;机翻成英文，然后调用外网接口;2;13;15;54433;0.0002755681296272482
953;唐伯虎点秋香你想要什么样子;1;0;1;54433;1.8371208641816546e-05
966;没有明确给他描绘过唐伯虎是什么，所以给出的答案自然不会是正确的。;1;1;2;54433;3.674241728363309e-05
976;画的白云苍狗;1;5;6;54433;0.00011022725185089927
979;有没有可能他其实现在这个阶段正在学习？;1;3;4;54433;7.348483456726618e-05
982;直接用的国外得程序，没有本地化。;1;12;13;54433;0.00023882571234361508
988;怎么用？;1;0;1;54433;1.8371208641816546e-05
991;别靠近我喔;1;0;1;54433;1.8371208641816546e-05
995;叫我泡芙就好;1;0;1;54433;1.8371208641816546e-05
1006;有人说抄袭，承认百度的技术有那么难吗，人家这几年出彩的产品也确实不少;4;23;27;54433;0.0004960226333290467
1011;你不懂，这种创新才有意思，如果我让他画什么他画什么有意思吗，这种脑洞大开的创意不是更难吗;4;1;5;54433;9.185604320908272e-05
1016;百度为什么那么烂;2;2;4;54433;7.348483456726618e-05
1108;国人的无知无以复加;1;0;1;54433;1.8371208641816546e-05
1110;为什么美国一有发明，国内接着就有了。还说自己更厉害;1;0;1;54433;1.8371208641816546e-05
1117;人工智能时代，学习方式是不是也要相应改变？;5;10;15;54433;0.0002755681296272482
1123;因为他是把中文翻译成英语，再用英文给ai;114;1872;1986;54433;0.03648522036264766
1238;今天刚用过，真的拉胯，我就说，要真是正儿八经的中文语言系统怎么理解能力这么差，原来是搬运工啊;92;470;562;54433;0.010324619256700899
1332;这不是文心一言，这是会心一击;12;657;669;54433;0.012290338581375269
1345;绘画用的国外的模型，不理解中文，语言但是自己的模型没错，不过大部分代码是复制开源的;32;70;102;54433;0.0018738632814652876
1378;套壳ai，实际是国外的一个画图ai;4;80;84;54433;0.0015431815259125898
1383;先翻译成英语，后台大概率是stablediffusion。让它画鼠标，一直画mouse;6;242;248;54433;0.004556059743170503
1390;汉语言太抽象了;21;30;51;54433;0.0009369316407326438
1412;这明显是缺了文字理解的那块，图像生成是没问题的;34;14;48;54433;0.0008818180148071941
1447;画个起重机？;9;19;28;54433;0.0005143938419708633
1457;汉译英太差了内核肯定是偷的;5;31;36;54433;0.0006613635111053956
1464;中国人自己的ai好可爱;3;41;44;54433;0.000808333180239928
1468;这个要慢慢进步，什么都不会一蹴而就;7;8;15;54433;0.0002755681296272482
1476;你弱爆了;3;13;16;54433;0.00029393933826906473
1480;已经实锤了，鹤和起重机的英文一样，你看下他给你的出图是啥？还有总线和公交车也是一样的;2;26;28;54433;0.0005143938419708633
1506;中国人的单纯这次表现的淋漓尽致。我真的需要跟着chatGPT搞一个这样的ai吗？无论是资金技术人才时间，等等等等我们都没任何优势，我们为什么不在某个领域打败他呢？比如，专门智能驾驶，专门炒股，专门学英语，等等;1;1;2;54433;3.674241728363309e-05
1512;它有个成长过程。用的越多他会变得越好。但要超过原创，估计不太可能;1;2;3;54433;5.511362592544963e-05
1544;外国的;1;0;1;54433;1.8371208641816546e-05
1546;百度终于知道了模仿的方向;1;9;10;54433;0.00018371208641816545
1548;我怀疑这是假的。;1;2;3;54433;5.511362592544963e-05
1550;画工不错;2;1;3;54433;5.511362592544963e-05
1553;这不比那个什么GT牛多了;1;1;2;54433;3.674241728363309e-05
1556;李彦宏说，文心一言相当于gpt早期版本。为什么呢，因为从gpt3开始不开源了;1;11;12;54433;0.00022045450370179853
1559;用来做游戏，真香;1;1;2;54433;3.674241728363309e-05
1563;要不是很多我都测过，不然我也信了;2;0;2;54433;3.674241728363309e-05
1568;刚开始是这样可以理解，毕竟AI不懂形容词，可是据说挖掘机都画错，这就离了大谱了;1;3;4;54433;7.348483456726618e-05
1571;你们太坏;1;2;3;54433;5.511362592544963e-05
1574;我：给我画个霍利菲尔德。文心一言：这是您要的在希望的田野上。;1;1;2;54433;3.674241728363309e-05
1576;中介式AI;3;2;5;54433;9.185604320908272e-05
1583;画一个“立马滚蛋”，旅游城市的标志雕塑就出来了;1;0;1;54433;1.8371208641816546e-05
1585;我怎么觉得这个是真的啊，虽然，表现出了很不完善，但是很仿生啊，养孩子就是一上来就是学的驴唇不对马嘴，然后一点点修正，后天自己再悟，上来就是孙悟空72变化，才容易假点假;1;1;2;54433;3.674241728363309e-05
1592;汉语是世界上语义最复杂的语言，百度要是能搞定这个，chatgpt都得一心祖父;1;0;1;54433;1.8371208641816546e-05
1595;不认识李彦宏还行;1;0;1;54433;1.8371208641816546e-05
1598;先蹩脚的翻译英文，然后再用gpt接口;1;3;4;54433;7.348483456726618e-05
1601;感觉我也会;1;1;2;54433;3.674241728363309e-05
1603;多用用就提升了;1;1;2;54433;3.674241728363309e-05
1606;文言一心和火箭回收估计会被老外笑一阵子了;1;6;7;54433;0.00012859846049271582
1608;无厘头绘画;1;1;2;54433;3.674241728363309e-05
1610;遥遥领先;1;1;2;54433;3.674241728363309e-05
1613;这个是啥？脑筋急转弯？;1;1;2;54433;3.674241728363309e-05
1616;怎么和我不一样呢？;1;2;3;54433;5.511362592544963e-05
1618;百度指望不上了;1;3;4;54433;7.348483456726618e-05
1620;怎么跟我用的不一样;1;1;2;54433;3.674241728363309e-05
1622;我还是那句话，慢慢进化就是了。孩子也是一点点进步的。;1;1;2;54433;3.674241728363309e-05
1624;遥遥领先;1;1;2;54433;3.674241728363309e-05
1626;科技界的农夫山泉;1;1;2;54433;3.674241728363309e-05
1628;你就说元素有没有齐;1;1;2;54433;3.674241728363309e-05
1630;套壳之后你好歹吧翻译做好;1;1;2;54433;3.674241728363309e-05
1632;全是美式方式;1;1;2;54433;3.674241728363309e-05
1634;你就说虎头虎脑的大胖小子画的好不好吧;1;1;2;54433;3.674241728363309e-05
1636;还不如我设计的好;1;1;2;54433;3.674241728363309e-05
1639;画个老婆饼;1;1;2;54433;3.674241728363309e-05
1642;就离谱;1;1;2;54433;3.674241728363309e-05
1644;应该支持文心一言，给他们机会，继续提高质量;1;1;2;54433;3.674241728363309e-05
1646;比较原始;1;1;2;54433;3.674241728363309e-05
1649;中文太难理解;1;1;2;54433;3.674241728363309e-05
1651;百度翻译不行;1;1;2;54433;3.674241728363309e-05
1654;刚看到gpt有安全漏洞;1;1;2;54433;3.674241728363309e-05
1657;我懂了，李彦宏说的自研模型应该是汉译英模型;1;2;3;54433;5.511362592544963e-05
1659;夫妻肺片;1;1;2;54433;3.674241728363309e-05
1662;不卡脖子了？;2;1;3;54433;5.511362592544963e-05
1665;这一看就很明显ai说白了是一个数据搜集整理功能工具，你要绘画，它肯定会调用绘画工具，而调用的绘画工具估计是国外的吧。我觉得挺正常。;1;2;3;54433;5.511362592544963e-05
1668;看来技术壁垒在翻译;1;1;2;54433;3.674241728363309e-05
1670;中式英语;1;1;2;54433;3.674241728363309e-05
1672;遥遥领先;1;1;2;54433;3.674241728363309e-05
1675;现在已经不用接口了，直接自己搞，画的很丑还文不对题;1;1;2;54433;3.674241728363309e-05
1677;纯纯欧美画风;1;1;2;54433;3.674241728363309e-05
1679;其实，从程序的角度上来说，把中文翻译成英文并没有什么太大的问题;1;1;2;54433;3.674241728363309e-05
1681;我觉得这是一种自信，文心一言太幽默了;1;2;3;54433;5.511362592544963e-05
1683;搬运工;1;1;2;54433;3.674241728363309e-05
1685;画一个夫妻肺片;2;1;3;54433;5.511362592544963e-05
1688;这个东西不好说毕竟现在midjouney也不支持中文没法对比;2;2;4;54433;7.348483456726618e-05
1691;自主研发，给点时间迟早会弯道超车的;1;1;2;54433;3.674241728363309e-05
1701;啥时候能玩？;1;1;2;54433;3.674241728363309e-05
1705;挺有意思的;1;1;2;54433;3.674241728363309e-05
1707;的确是英文的，我测试结果也类似这个;1;2;3;54433;5.511362592544963e-05
1710;你就说复合要求不;1;1;2;54433;3.674241728363309e-05
1712;笑死，中文的语言模型，不能正常识别中文;1;1;2;54433;3.674241728363309e-05
1714;农夫山泉：我们不生产水，我们只大自然的搬运工。百度，我们不生产数据，我们只是数据的中转站;1;12;13;54433;0.00023882571234361508
1716;弯道超车;2;0;2;54433;3.674241728363309e-05
1719;往好的想，可能是编程环境就是英文，训练集也是英文，所以翻译为英文来作为输入，毕竟中文语言复杂程度很高，也没一套系统来理解中文语言。无奈翻译准确度不高;1;0;1;54433;1.8371208641816546e-05
1721;中文好难学;1;1;2;54433;3.674241728363309e-05
1776;百度的文心一格画这些完全没问题，为什么文心一言却像中英互译;4;1;5;54433;9.185604320908272e-05
1787;你敢开放api我们就敢遥遥领先你敢开放源代码我们就敢自主研发;1;7;8;54433;0.00014696966913453236
1789;突然想，这个图片生成功能，特别适合“你画图我来猜”这种成语猜谜节目。;1;2;3;54433;5.511362592544963e-05
1791;我就知道这玩应会离谱，没想到这么离谱;1;2;3;54433;5.511362592544963e-05
1794;谁要说他的灵魂不是来自西方都对不起这几幅画;1;1;2;54433;3.674241728363309e-05
1798;。。。。。罗宾你在哪;1;0;1;54433;1.8371208641816546e-05
1801;不得不说，艺术成分很高;1;4;5;54433;9.185604320908272e-05
1804;别玩了，再玩就玩坏了;1;2;3;54433;5.511362592544963e-05
1810;为了科技进步而努力的企业。就算抄作业也值得尊重;3;8;11;54433;0.000202083295059982
1821;虽然是调侃，但是目前的文心一言还需要不断完善，走出第一步就有了进步的可能;2;6;8;54433;0.00014696966913453236
1828;说实话，如果这真是文心一言创作的，那么，他真的比GPT先进，GPT是更加先进的搜索软件，没有创新功能。不知道是不是为了黑而黑;3;2;5;54433;9.185604320908272e-05
1832;文心一言就是三岁孩子啊;1;0;1;54433;1.8371208641816546e-05
1835;Robin是得罪了程序猿啊;1;27;28;54433;0.0005143938419708633
1838;青。;1;0;1;54433;1.8371208641816546e-05
1840;SuperheroZhu;1;0;1;54433;1.8371208641816546e-05
1853;不说话就是在修仙;1;1;2;54433;3.674241728363309e-05
1857;麻利麻利哄;3;0;3;54433;5.511362592544963e-05
1869;叫他画土耳其;1;1;2;54433;3.674241728363309e-05
1874;0;9;11;20;54433;0.0003674241728363309
1884;midjourney也好不到哪里去，这是车水马龙;7;5;12;54433;0.00022045450370179853
1892;百度就算了吧到时候给你到处打广告害死人;2;3;5;54433;9.185604320908272e-05
1895;这是还没训练好，人工智能需要成长的;2;1;3;54433;5.511362592544963e-05
1898;百度向来不会让你不失望;1;1;2;54433;3.674241728363309e-05
1900;文心一言可不可以后台再连接chatgpt;1;1;2;54433;3.674241728363309e-05
1902;事实证明百度的翻译和AI都拉胯;1;1;2;54433;3.674241728363309e-05
1904;百度的一罐作风;1;1;2;54433;3.674241728363309e-05
1906;老外听不懂复杂的中文;1;1;2;54433;3.674241728363309e-05
1908;说是把中文翻译成英文再绘画的人只有两种，不是蠢就是坏。我就，基于英语的大数据从哪里来的？英语环境训练师和标记谁打的？不会以为百度搜索在国外有用户吧？;2;0;2;54433;3.674241728363309e-05
1911;跟华为那个什么操作系统一样，套壳的;3;1;4;54433;7.348483456726618e-05
1915;这玩意一出来一堆人嘲讽。东西再差那也是咱们国产的。国外再香总有一天也会针对我们。它刚出来还只是个小孩，给它点学习时间会成长起来的;1;1;2;54433;3.674241728363309e-05
1917;卧槽突然感觉gpt4的人类幽默能力和文心一言比简直是小儿科;1;2;3;54433;5.511362592544963e-05
1919;再不开放外国软件，我们很难进步;1;2;3;54433;5.511362592544963e-05
1951;有些人说爱国猫有问题，我不清楚他们说的是哪里有问题;1;1;2;54433;3.674241728363309e-05
1953;明显你的方式不对啊，设计师设计的就是用英文提问，你干嘛用中文;1;1;2;54433;3.674241728363309e-05
1956;太恶心了，还要登录，登录完了还要排队;1;1;2;54433;3.674241728363309e-05
1958;都是直译;1;1;2;54433;3.674241728363309e-05
1960;真der;1;1;2;54433;3.674241728363309e-05
1962;总结，他根本不懂中文;1;1;2;54433;3.674241728363309e-05
1964;也别AI了，先整整你那百度翻译吧;1;1;2;54433;3.674241728363309e-05
1967;问题的关键不是他用没用国外的接口而是他连中文的意思都搞不懂搞了这么多年ai坐拥最庞大的中文库真的替他汗颜;1;1;2;54433;3.674241728363309e-05
1969;百度一如既往的笨，就像百度搜索，你搜的东西很难找到，全是广告，没有goole，我现在都用淘宝来搜索了。;1;1;2;54433;3.674241728363309e-05
1971;让它画个国旗，看看是不是星条旗;1;1;2;54433;3.674241728363309e-05
1973;如果文心一言是国产gpt那就算它差一点，那他也是值得尊敬的希望，可惜他居然仅仅是个蹩脚的翻译接口那大家随便嘲笑吧，现在不笑，等它变成相对稳定的翻译接口，就该让你买会员看剩余内容了;1;0;1;54433;1.8371208641816546e-05
1975;画一只爱国的猫;1;0;1;54433;1.8371208641816546e-05
1977;爱国猫，看看爱的是哪国;1;0;1;54433;1.8371208641816546e-05
1979;其实根本都没画，只是在他的图片库里面搜一张图给你。;1;0;1;54433;1.8371208641816546e-05
1981;这是连接到chatgpt了吧。。。;1;0;1;54433;1.8371208641816546e-05
1983;百度真是堕落的一塌糊涂。。。;1;0;1;54433;1.8371208641816546e-05
1985;百度这些年除了广告什么都没做出来;1;0;1;54433;1.8371208641816546e-05
1987;百度真笨直接把网友问题让文心去gpt4问然后把答案发给网友不就行了直接做个搬运工;1;0;1;54433;1.8371208641816546e-05
1989;听这个名字，就很菜;1;0;1;54433;1.8371208641816546e-05
1991;百度从诞生到现在都是别人开路它占摊，唯一的创新就是莆田系广告;1;0;1;54433;1.8371208641816546e-05
1993;为了钱啥事都敢上;1;0;1;54433;1.8371208641816546e-05
2165;可以试试画牛奶河，金色摔倒;1;0;1;54433;1.8371208641816546e-05
2174;百度真的没有什么技术实力;1;0;1;54433;1.8371208641816546e-05
2193;套皮AI实锤;433;54000;54433;54433;1.0
2627;所以搞半天，文心一言就是个中介;668;51000;51668;54433;0.9492036081053773
3296;不知道为啥总觉得你的英语说的有点油腻;2;0;2;54433;3.674241728363309e-05
3299;0;1946;16000;17946;54433;0.3296897102860397
5246;文心一言开发的最难点在于，如何不被发现自己套用了ChatGPT;237;8212;8449;54433;0.15521834181470798
5484;计算机语言用的是中文还是英文;2;2;4;54433;7.348483456726618e-05
5487;国外一开源，国内就领先;96;1910;2006;54433;0.03685264453548399
5584;而且文心一言画出来的所有图，都带着浓浓的欧美漫画味;60;16000;16060;54433;0.29504161078757374
5645;《自主研发》;150;11000;11150;54433;0.20483897635625448
5796;有点像以前的“中国芯”事件，从国外买回芯片，磨掉别人的logo再印上自己的logo;163;5006;5169;54433;0.09496077746954971
5960;李彦宏从不让人失望;57;8496;8553;54433;0.1571289475134569
6018;性质有点恶劣了;127;11000;11127;54433;0.2044164385574927
6146;国外开源遥遥领先修复“bug”自主研发早有布局赢麻了;105;2436;2541;54433;0.04668124115885584
6252;驴肉火烧，它直接活驴火烧;382;5927;6309;54433;0.11590395532122058
6635;百度在让人失望这条路上，从不让人失望;3;496;499;54433;0.009167233112266457
6639;开源就遥遥领先，不开源就卡我脖子;30;86;116;54433;0.002131060202450719
6670;完了，前几天吹文心一言的，脸被打爆了;24;3432;3456;54433;0.06349089706611798
6695;沅沅麦子同学煜梦慕真高级;3;1;4;54433;7.348483456726618e-05
6714;说百度调接口的人，完全就是不懂装懂。百度是用英文训练的，不可能是掉接口，真的好笑;1;3;4;54433;7.348483456726618e-05
6720;它加油也没锤子用;1;0;1;54433;1.8371208641816546e-05
6725;难道我用的文心一言是假的？;1;0;1;54433;1.8371208641816546e-05
6730;你一个英语老师在这分析，我搞算法的看个热闹;1;3;4;54433;7.348483456726618e-05
6733;起“文心一言”这么雅的名字，结果理解不了中国词条;1;7;8;54433;0.00014696966913453236
6735;在没能力这方面，百度从来没让人失望;1;9;10;54433;0.00018371208641816545
6741;因为开放标注数据有一大把英语标准好的数据，肯定直接拿来用这一部分，自己重头开始标明年都出不来;1;1;2;54433;3.674241728363309e-05
6788;百度AI绘画文心一格2022年8月19日就已经发布。美国ChatGPT2022年11月30日才发布。凡是有点脑子的人，都不会被带节奏，跟着瞎喷;8;6;14;54433;0.00025719692098543164
6804;1shui下次找头像试试这个ai作画。;1;0;1;54433;1.8371208641816546e-05
6821;为什么不能用中文去开发呢？哪怕是慢一点出来也可以啊;3;3;6;54433;0.00011022725185089927
6834;虽然很菜，但已经比谷歌的强。;1;1;2;54433;3.674241728363309e-05
6844;百度的战略是借用国外AI，然后借助国内庞大用户，不断让AI自我学习成长，实现弯道超车，毕竟AI成长需要庞大的数据，而国内庞大的用户群是非常好的养料;1;1;2;54433;3.674241728363309e-05
6849;冇心全都是骗子;1;1;2;54433;3.674241728363309e-05
6853;我都怀疑百度上班的员工有十个人吗;3;20;23;54433;0.0004225377987617805
6861;据说百度深耕人工智能领域多年，研究了个寂寞呀;1;3;4;54433;7.348483456726618e-05
6864;这视频发的真是不懂装懂;1;1;2;54433;3.674241728363309e-05
6867;小猫咪悄悄去厨房滑翔真的哗众取宠;1;0;1;54433;1.8371208641816546e-05
6869;自研是吧;1;0;1;54433;1.8371208641816546e-05
6877;吉力还是那个厚颜无耻的百度;1;0;1;54433;1.8371208641816546e-05
6882;有一种解释，就是ai技术论文，语言分析什么的都是英文资料多，自己训练模型翻译成英文可以参考的资料多一些，中文世界文档太少;2;6;8;54433;0.00014696966913453236
6889;国内的大部分都是在调用ChatGPT;5;14;19;54433;0.00034905296419451436
6896;说文心一言用了gpt的纯属造谣，因为gpt是懂中文的，而且他不会画画;1;7;8;54433;0.00014696966913453236
6907;那也没办法，毕竟计算机语言是基于英文而不是汉语;6;12;18;54433;0.0003306817555526978
6924;文心一言项目外包了;1;1;2;54433;3.674241728363309e-05
6941;一个应用同时戳到暴露自己两个缺陷，ai不行翻译也不行;3;40;43;54433;0.0007899619715981115
6955;外国那个用中文不是也能画么文心如果用的是外国的应该也能画的很好。这只能说明文心用的是他自己的。只不过做的不好罢了。;2;2;4;54433;7.348483456726618e-05
6959;补贴到手，管它开源还是套壳呢，弯道超车;2;34;36;54433;0.0006613635111053956
6963;这倒不是调用的国外接口，其实是百度原始数据库的标记语言问题。。。。。。;3;8;11;54433;0.000202083295059982
6969;虽然我很想百度凉凉，但这不可能是简单翻译器AI套壳，因为用到了英文训练数据，毕竟英语用的人多，打标签工作量太大，只能自动翻译，然后就搞错了还带进了最终模型，这锤不了百度。说是翻译的和套壳的别杠，杠就是你赢;1;5;6;54433;0.00011022725185089927
6985;百度什么时候是中国公司了;7;3;10;54433;0.00018371208641816545
7009;跟华为的鸿蒙一样;1;0;1;54433;1.8371208641816546e-05
7021;我已经失望透顶了;4;12;16;54433;0.00029393933826906473
7027;呢喃;1;0;1;54433;1.8371208641816546e-05
7029;深耕AI十年;3;16;19;54433;0.00034905296419451436
7033;Peekaboo遥遥领先;1;0;1;54433;1.8371208641816546e-05
7057;朱七七哈哈哈哈哈哈哈哈哈;1;1;2;54433;3.674241728363309e-05
7062;梵星弯道翻车;1;0;1;54433;1.8371208641816546e-05
7068;本来编程语言也不可能是中文，正常;13;3;16;54433;0.00029393933826906473
7087;你猜猜，开发环境是中文的还是英文的？;2;15;17;54433;0.00031231054691088127
7090;刚试的;5;7;12;54433;0.00022045450370179853
7096;chatgpt没有你们想象的那么神秘，我觉得就是特征标记，我觉得百度没有必要直接用国外接口啊有可能训练的时候总线和公交车都标记的bus什么的吧，我接触过的现在没有用中文标记的，代码里面直接用中文也不好，特征要翻译成英语去标记，所以你问中文的时候肯定要翻译成英语去查询，再一个训练的时间是影响匹配度的一个重要因素，擦，听懂的鼓掌。别动不动就说调国外接口啊;5;7;12;54433;0.00022045450370179853
7102;文心一言这么来的;6;9;15;54433;0.0002755681296272482
7109;中文的图片库质量不如英文的高，所以大模型训练时采用了英文的数据。那些说套皮的多花点时间去了解一下吧，不是给百度洗白，如果套皮的话文心一言质量不会这么差;8;6;14;54433;0.00025719692098543164
7120;象形文字的落后越来越凸显;10;5;15;54433;0.0002755681296272482
7134;只是训练用的国外数据，国内没有大规模文生图标注数据，只能把英文语料先翻译成中文再训练论文里说的很清楚了;8;8;16;54433;0.00029393933826906473
7146;国内公司其实挺强大的，国外没有的时候他们就没有，一旦国外有了，他们马上就变成世界领先水平了;1;15;16;54433;0.00029393933826906473
7149;是不是可以理解为，百度只是起了个翻译作用？;3;19;22;54433;0.000404166590119964
7153;人工智能就靠换皮，真卡脖子还得茅台。;4;49;53;54433;0.0009736740580162769
7158;曾经号称《百度更懂中文》结果现在出的ai却不懂中文;1;11;12;54433;0.00022045450370179853
7161;百度CEO说这个AI自己团队耕耘了6年了，6年前就布局AI了;1;14;15;54433;0.0002755681296272482
7163;文心一言的技术难点是如何隐瞒自己其实只是个中转站;2;24;26;54433;0.00047765142468723015
7166;遥遥领先遥遥领先遥遥领先继续遥遥领先;1;7;8;54433;0.00014696966913453236
7168;有没有一种可能是所有的基层开发软件，编程语言都是国外的，根本就不支持中文。;2;11;13;54433;0.00023882571234361508
