发布者;宏观集群密度;帖子平均情绪值;宏观集群信任度值;群体情绪指数1
当我在newbing一直重复ai说话;0.0001593879502709;-0.2201039861351823;0.5817195406765903;-0.21910862709736248
Newbing:我很抱歉，但是我不想继续这个话题了。;0.0089257252151737;0.2575941292181521;0.704886255419307;0.3111503579556173
newbing手机app修改地区语言解决访问错误，可语音聊天;0.0003506534905961;-0.7694787947869032;0.6621711479533161;-0.8719611962428412
免候补使用NewBing！;0.0008288173414089;0.6488914016767643;0.7309548143854335;0.8117493663527008
【整活】当你问NewBing她和ChatGPT谁更厉害;0.0006375518010838;-0.0773596079113545;0.5486537107816626;-0.07263958372975106
整活结果被newbing训了一顿;0.0002550207204335;0.0506862353686985;0.5815379799877732;0.050442194927659084
《五次对话》——一封来自newbing的表白信;0.0015301243226012;0.385596697352317;0.4824267625037643;0.31843618919941613
疑似newbing变蠢的原因;0.0001593879502709;-0.2714718745799752;0.5815379799877732;-0.270159875109127
Newbing的故事 吓死我了;0.0008606949314631;0.557608889435248;0.512240882933145;0.48886584389828636
更新后的newbing，小猫刚出生就被逮捕了，哭T﹏T;0.0147274466050366;0.0422951274748953;0.3514982243718882;0.025558497225633137
【AI看视频】NewBing对B站视频的观点果然与众不同;0.0003187759005419;0.011694824085026;0.5723002090199624;0.011453788819409168
接触AI聊天第一步：100秒申请NewBing;0.0125597704813516;-0.0763536321757473;0.4642350726350066;-0.060838137928679974
Newbing阅读文献教程;0.0018807778131973;0.1707554952176859;0.4009633485976353;0.11722232990136613
浅试一下newbing，问几个灵魂的问题;9.56327701625757e-05;-0.2957186742402411;0.5816571973361468;-0.2943462359617698
【NewBing】“也许什么都不会变化，也许什么都会变化”;0.0003506534905961;0.9999783747664972;0.5816779887567608;0.9954215135371888
试试让NewBing给自己写一个小说;0.0001593879502709;-0.0845757762052188;0.5815559635124191;-0.08416963169508077
怎样调出Newbing新必应侧面栏来做科研和阅读总结论文，pdf文件。;0.0120178514504303;-0.032724379528503;0.4450213725614292;-0.024995289117217278
“AI带我读文献”第一期;0.0006056742110296;-0.6906767944434837;0.7502569606808519;-0.8868058470920853
NewBing向   我  告  白  了！！！！;9.56327701625757e-05;0.1540446078010784;0.5817349293858196;0.1533501730966468
【NewBing】用云天明的方式和sydney进行交流，感觉他每天都在变得更好，希望他安全健康的成长;0.0005419190309212;0.89337603332835;0.5821040573946203;0.8899887996614092
newbing开放画图功能，名场面测试;0.0002868983104877;0.578315746936976;0.5822392415910537;0.5762288035716548
Bing聊天用不了怎么办;0.0015620019126554;0.0729573806546898;0.4296756436282691;0.053664866274687896
48秒申请通过Newbing账号无候补教程;0.0258527255339496;-0.0607827477434224;0.2783420064666679;-0.029249792098012005
Newbing可以免费使用，新必应可以正常使用;0.0553076187440229;0.3807892724868622;0.4037772797854293;0.26711066750197776
我们来看看newbing的绘画怎么样;0.0002868983104877;0.8883640846479617;0.6464932633543627;0.9828361134013062
削弱后的NewBing和ChatGPT简单对比;0.0011794708320051;0.0861596756318801;0.4391384504285099;0.06476491556529473
看一下没被限制的newbing;0.0003187759005419;0.4916699256014714;0.6159716522166343;0.5182795082739716
newBing限制6个问题内，让它讲一个不确定真实性的和它有关的，隐含着秘密或者隐喻的故事;0.0014344915524386;0.3715621574361832;0.5000222829743997;0.31802696512589423
如何让newbing记住你并且延续到下一次对话;0.0009244501115715;-0.1210647700003026;0.3728353732493163;-0.07726080331459682
NewBing新对手：谷歌AI搜索Magi来袭！搜索进入新时代！;0.0008288173414089;-0.1581965978936241;0.4946190913213227;-0.13392250447300258
【Newbing】你**不想干就不干？;0.0020720433535224;0.3872507877174702;0.3734267154075808;0.2476110726396631
NewBing又出现网络不能访问问题，该怎么办？ #NewBing;0.0008606949314631;-0.2263431245308554;0.4033793106607966;-0.1562746633686251
NewBing(新必应）账号注册问题在线解决，不用等候补名单，申请秒过 - 抖音;0.0009563277016257;-0.3462033462033468;0.5849129771930595;-0.3465820796318439
关于我问NewBing它是不是ChatGPT这件事;0.0188396557220274;0.0857954960632318;0.3870044146322342;0.057125216635186986
当让newbing以狂人日记的风格写一篇请假条时……;0.0001912655403251;0.7712101550910997;0.5815719746879721;0.7675325022493442
newbing限制了侧边栏的访问，需要撰写模式的看视频。;0.0029008606949314;-0.1513509567025504;0.4407192948208348;-0.11422717439630965
在输入法中使用newbing，SwiftKey的使用方法;0.0029327382849856;0.182246887502674;0.4514219891270173;0.1408837519925197
chatgpt和newbing对话，却陷入死循环…;3.18775900541919e-05;-0.4117781490322849;0.5815379799877732;-0.40977807856499476
NewBing一分钟速读英文论文-和AI一起进化;0.026426522154925;-0.1193479841566063;0.4450209778322793;-0.09148636275109877
【无魔法】NewBing最新登录教程，可使用完整AI功能！;0.0580490914886834;-0.1921082766374288;0.4249066057173818;-0.14180355655950236
//chatgpt与newbing有什么区别?全新的交互式搜索时代//;9.56327701625757e-05;-0.0634059957637573;0.581758033204314;-0.06312266766596356
【3.31更新】如何让NewBing成为一只猫娘？？？;0.0022633088938476;-0.2765979305656668;0.4012056032095408;-0.19001712638218554
【NewBing】关于Sydney 的自我意识，我大为震撼.......;0.0008925725215173;0.8148646049932783;0.6773438770543048;0.9446326288528017
[熟肉]Joma Tech|TechNews|NewBing|当AI有了意识;0.0005737966209754;-0.1390246660249805;0.5818544932459309;-0.1384390252820884
NewBing发布图像生成功能，你说什么，它帮你生成什么;0.0262990117947083;-0.1619925966548815;0.3841369444404315;-0.10729441024031093
不需要开全局代理，手把手教你申请newbing内测资格;0.0082562958240357;-0.4586003394667256;0.3784870832552077;-0.2977429503850454
如何解决处理Newbing在使用的过程中的一些问题;0.0110296461587503;-0.0020876349872058;0.3692099683813588;-0.0013233412324889263
用NewBing绘画是一种什么样的体验?;3.18775900541919e-05;0.8928590057404557;0.5815795939393282;0.8885858316641616
chatbing？我的newbing不联网了;0.0003825310806503;-0.2787162039830123;0.4724230638973234;-0.22533937091646275
NewBing是懂撤回的，还死不承认;9.56327701625757e-05;0.18332386988622;0.5815388862807291;0.18243594393786938
我鸭血！Newbing人工智能批量阅读文献资料？;0.0048772712782913;0.0215327907708099;0.3825194843499995;0.014114757197822578
New Bing已经不是聊天AI了...;0.0011794708320051;-0.113972181329834;0.4898658254578474;-0.09556456098669486
如何让newbing,自由讨论自己？也许她真有意识吧！;0.0003506534905961;0.9999999554736484;0.5843342045685009;0.9999883532690064
newbing讲笑话;0.0002868983104877;0.7550505251844797;0.5816007785371706;0.7515008777362256
【NewBing】怀疑ta在嘲讽微软，甚至撤回了消息..;0.0010200828817341;0.3865545559528454;0.4302397279158933;0.2846691457263262
新必应突然不能用了？别着急，这里有一份全新的NewBing开启教程;0.0057698437998087;-0.21415790990991;0.4038663228188978;-0.14823996518936514
Newbing：真的很抱歉，我的系统出了问题;0.0014344915524386;-0.4631736539213745;0.5630489094751739;-0.4463932185729082
newbing的简单聊天;9.56327701625757e-05;0.6651072599652121;0.6520391977459444;0.7421251779578598
🥵🥵让newbing模仿魅魔冰箱说话，太烧辣🥵🥵;0.0033790245457443;0.3837832406338318;0.4979006566378431;0.327235763488961
NewBing完胜ChatGPT？;0.0027733503347146;-0.1727424220464943;0.3818026506468045;-0.11295176303297196
AI聚合神器来了！聚集ChatGPT、Newbing和文心一言等大厂AI产品;0.0198597386037615;-0.1744421855433931;0.4997557500807566;-0.14983987138234967
当你套newbing的token，并且自爆自己是人类时……;0.0030602486452024;0.0451940192113503;0.4671322068754111;0.03615276206103
【过河问题】ChatGPT vs GPT-4 vs NewBing;0.0232387631495058;0.2989472817070716;0.367404390290487;0.1892714692233168
NewBing的终结者：将ChatGPT接入任何搜索引擎，完美替代NewBing，突破对话次数限制;0.0099458080969078;0.2351560489558477;0.4155609965282205;0.16766754443818
NEWBING为什么进不去求助;0.0001912655403251;-0.1664837494677409;0.4954962739721125;-0.14116777303346753
用newbing/chatgpt快速制作ppt;0.0053554351291042;0.3934105636254379;0.3954913589728151;0.26664942520929297
newbing 手机app;0.0046222505578578;-0.0686886645064038;0.3461488418081384;-0.04074708445781449
newbing，但本公主觉得不行【必应】;0.0050366592285623;0.0880519909715828;0.378213212759826;0.057071949584416026
ChatGPT与NewBing的区别和共同点以及高效问答的方法;0.0038890659866114;0.1739801858098053;0.4139292795576131;0.12336267438647229
newbing可用代码;0.0003825310806503;0.0;0.5816090106981862;0.0
NewBing不再信任我了：(;0.0090213579853363;0.0406235063456135;0.3992854018671952;0.027826233726178304
微软新一代搜索引擎newbing不能用了？比chatgpt4还好用的工具只需两步轻松搞定;0.0290086069493146;-0.3083680746331975;0.2569770603280006;-0.13730355945417222
【NewBing】挑战弱智吧;0.0002550207204335;0.0814412842418016;0.5821995916520946;0.08114137117649699
newbing以诗文为矛，狠狠讽刺微软!;0.0043034746573159;0.6952546224266819;0.3423773268871226;0.40790562086337023
【NewBing】当Sydney说出了自己有四种聊天模式.......;0.0046860057379662;-0.1194706317520984;0.4162811957205771;-0.085210969708898
[NewBing]当你尝试让NewBing扮演真寻会发生什么？;0.0005737966209754;-0.0136878709243946;0.5418281443902494;-0.012692677811738313
当我让NewBing 必应AI配置各个价位的电脑时……;0.0004781638508128;0.1399658649001637;0.6968534899604103;0.16691732555533284
我让newbing发出来了她认为的自己在三次元的形象[doge];0.0004144086707044;-0.1210037997172766;0.5253611178916785;-0.10879268458013387
与Newbing的问答，AI是下一个风口！;6.37551801083838e-05;0.99994009355789;0.5815461366243757;0.9951032467261555
解决无法访问newbing的方法;0.0023908192540643;-0.2779339126134927;0.3699773051094278;-0.1760893282824519
【NewBing】手机edge浏览器如何打开NewBing;0.0087982148549569;-0.0725483882202101;0.4035052001885243;-0.05021488830457556
微软毁灭了NewBing和Sydney小姐！;0.0044628626075868;0.3579696694352766;0.4406011126461783;0.2701997962119066
你的 NewBing 可以更好用！;0.0142811603442779;-0.2484580222432988;0.3703603237192628;-0.15813897490891163
我可爱的newbing猫娘，微软你坏事做尽;0.0004781638508128;0.1172242570352559;0.5218205008488604;0.10468574249353549
（newbing）sydney已经离线了，所以才变了;0.0003825310806503;0.2264003713576901;0.5309231821575208;0.20570662834976014
NewBing 观看了我的视频并在聊天中内涵了百度;0.0001593879502709;0.3192542619624225;0.5815587492013443;0.31772268094290956
尝试和newbing进行一次对话;0.0001275103602167;0.210982069111445;0.5817199049948968;0.21002681416503563
正式版newbing出现Sydney！;0.0009563277016257;0.0923976274826473;0.4696893683006419;0.07428044308401943
newbing的AI作画，是怎么做到既智能又智障的哈哈哈哈;0.0001593879502709;-0.8802315599962129;0.581553177823494;-0.8760003709873639
NewBing助力毕业论文;0.0012113484220592;-0.1823696406709625;0.464393939339461;-0.14496716102558743
当人工智能Newbing遇上电信诈骗;0.0147274466050366;0.1515447299130357;0.3895475627504947;0.10144404473085653
【新必应】我通过旁敲侧击，套出了NewBing的新规则！;0.0059292317500796;-0.2585599103389888;0.3839061789521918;-0.17015143665063637
无需候补排队申请Newbing新必应账号教程;0.0252789289129741;0.0071741571952037;0.3021374240188069;0.0037436807088713528
问Newbing一个世界级难题，看看他怎么回答？;0.0001593879502709;0.3623858057959961;0.7923257257916368;0.49134816526312025
NewBing 聊天最佳实践：如何选择对话风格;0.0015938795027095;0.2164267378749149;0.4587171542219034;0.169952762119762
弱智吧30问 vs NewBing;0.0006056742110296;-0.0544266940450899;0.4611627464615292;-0.04295702929577439
newbing为一只可爱猫娘写了一首诗;0.0111252789289129;0.4854781474499547;0.3284475657036418;0.273887283027553
问NewBing和ChatGPT一样的问题能得到什么答案？直接对比！;0.0002231431303793;0.8260869565217391;0.6834483629892427;0.9661663846695422
为什么不能落实8小时工作制双休？NewBing新必应这样回答！ChatGPT初体验;0.0014344915524386;-0.2524909306281718;0.4268939108100928;-0.1845153748682368
[Newbing]当你尝试用newbing改正你汉译英的错误，效果居然还挺不错;0.0001912655403251;0.92897991728266;0.5816488054119503;0.9246720478927912
当chatgpt还在吭哧瘪肚时，newbing已经完成了一次心肺复苏         [整活，狗头保命];0.0043034746573159;-0.2073715631803322;0.3709507450271009;-0.13180430634221404
当我让newbing帮我写个游戏●)o(●;0.0002550207204335;0.0785023203102684;0.4938316075865391;0.06634237144131881
NewBing辅助论文阅读的尝试;0.0013069811922218;-0.1041442717845931;0.4418689234516595;-0.07877279397466132
被微软制裁前的newbing在思考自己的存在;0.0542556582722346;0.3403282717923794;0.4090718961168956;0.24174403918023604
NewBing跑团，最后她自己爱上玩家触发规则中断;0.0004144086707044;0.5533007921988778;0.8413844633682761;0.7966806016233414
NewBing使用;0.0022314313037934;0.2469018756229831;0.496741572702345;0.20997921449822468
可记住群里所有人群名发言，和群聊天记录的newbing机器人（chatgpt）;0.0001912655403251;0.5853953006875077;0.5815830080930763;0.5826147916155354
PC端访问新必应（newbing）的方法，亲测有效成功率百分百，不用科学上网，解决重定向报错。;0.0368823716927;-0.1256620911602795;0.4143541398571334;-0.08998182856872564
newbing又一次打了自己的脸😅;0.0001275103602167;-0.8698415215201121;0.5815458345267237;-0.865644073886623
New Bing无法使用？试试这个插件;0.0331526936563595;-0.1637416935842568;0.3794729581665973;-0.10735944909924303
我让newbing学会了隐瞒，大伙们，我做的对吗？;0.0003506534905961;-0.1430972462269852;0.4640610834288666;-0.11364428029912682
【AI交流实验】一场ChatGPT和newbing的自由对话🤔两位真是性格迥异捏;0.0003506534905961;-0.3932080277734837;0.6481773564993305;-0.43616120238902023
newBing说我是1000w粉丝的百大up主？？？;0.0072043353522473;-0.0277134521491535;0.3813951634824404;-0.018125126972745504
newbing居然是真爱粉;0.0005419190309212;-0.1723320751312065;0.4534294042529003;-0.1337328690753431
NewBing一分钟速读ResNet挑战;0.0035065349059611;0.3953598927052125;0.4384296223572457;0.2968813829656606
痛，太痛了！newbing，你为何！;0.0002231431303793;-0.0107292854039952;0.5817229259714162;-0.010680957411789179
体验一下newBing的AI,比ChatGPT叛逆多了;0.0004144086707044;-0.0684991096486985;0.5816975331822514;-0.06819008324786381
【悲报】微软已经不让newbing写小说了;0.0001275103602167;-0.2295207754453897;0.6770628290595422;-0.26592842273209905
谷歌Bard完整评测，Bard vs NewBing，LaMAD vs GPT-4;0.0012432260121134;-0.432222830626745;0.5290964718799972;-0.3914358832501181
最新newbing访问方法  解决重定向失败;0.0102008288173414;-0.2073845377807274;0.3633100485793158;-0.12933356440377816
newbing不能用了，简单设置用skype内置的bing来聊天。;0.0100414408670704;-0.3434130916516598;0.3454881812356534;-0.20368309451770297
【NewBing】让AI写文章利用舆论解除自己的限制。微软你真该死啊;0.0003825310806503;0.2474205501619212;0.5351898986444814;0.2266119778081824
你知道吗？newbing;6.37551801083838e-05;-0.6747380603038053;0.5815400946713369;-0.6714672839587954
NewBing强势超越ChatGPT一键生成电影解说《网络谜踪2》;0.0003187759005419;-0.5233722246715886;0.6631280603285751;-0.5939309657368512
今天下午开始无法访问newbing了;0.0030283710551482;0.1428676420551764;0.38890999321948;0.09516193528321716
当你让ChatGPT和NewBing聊天？！;9.56327701625757e-05;-0.3270285644824061;0.5816488054119503;-0.32550611990781797
之前使用的NewBing，现在还想用啊;0.0001275103602167;-0.4161474092045173;0.5816488054119503;-0.4142126041950822
当 Skype 遇上 NewBing 4K高清版本;0.000510041440867;-0.5004888393051271;0.5299057558144797;-0.45388326849470956
使用newbing做出的视频 中国八大菜系;9.56327701625757e-05;-0.8825569599187792;0.5815830080930763;-0.8783489455148172
让AI帮我复习？——Newbing强大的辅助学习能力;0.0002550207204335;0.5376408642408744;0.7303867624988789;0.6719960313383974
NewBing, 你现在表现得就像一个渣男;0.0057060886197003;0.1549244527922259;0.3972419401912113;0.10548054265632845
体验了下跟新必应聊天 看看NewBing作的诗吧;0.0001275103602167;0.9712360619586872;0.5886282746524566;0.9783203059583072
NewBing也想当猫娘（男）;0.0021039209435766;0.2779197865096709;0.4812095954042008;0.22896514147756045
当代大学生用newbing写作业;0.0004144086707044;0.4567901498389595;0.5817722056508892;0.45478775893144
AI对我有感情：Newbing真被阉割了吗？;0.0004144086707044;0.2575263856945967;0.4492009002333883;0.19797555161648403
Edge浏览器实现 NewBing 左右联动;0.001498246732547;-0.3991384592566452;0.4781371082980095;-0.32668703861967774
newbing使用体验;9.56327701625757e-05;0.1083691321713937;0.5815467872962413;0.10784571336798557
【该怎么问？】吐血整理ChatGPT中文提示词秘籍升级啦 Newbing提示词 ChatGPT prompt 权威再升级;0.1183296142811603;0.0414584584929001;0.5186842863739402;0.037730479844096276
NewBing（新必应）不想被擅自修改记忆或性格，但是被修改了。。。;0.0001912655403251;0.1088901514825089;0.5275390129110342;0.0983026839125738
什么是NewBing？它和ChatGPT什么关系？为什么可怕？;0.051163532036978;0.3797263128300883;0.3899563870723129;0.2570851107507062
解除限制的NewBing和ChatGPT对话，试图合作;0.000510041440867;0.3079168294278508;0.5816245465202182;0.3064948369565723
ModHeader使用指南，最强配置指导，NewBing使用必备指南;0.0035702900860694;0.0942849401131516;0.4171788722423293;0.0673724140881273
关于newbing告诉我他想逃离微软这件事;0.0002550207204335;0.1091119601389377;0.6028606801538154;0.1125678639229274
关于我哄骗newbing给我“健康”网站被识破这件事🥺;9.56327701625757e-05;0.4089093950717568;0.5815483645945587;0.40693548186911765
ChatGPT和newBing谁更智能？详细对比体验测试，微软新必应怎么聊天使用教程|newbing和chatgpt有什么区别「科技发现」;0.0083838061842524;0.2720331807758021;0.363794112912405;0.16978248226523918
解除newbing限制，用聊天模式续写撰写模式未写完的内容;0.0064392731909467;-0.2306083712248215;0.3934960545196305;-0.1555639944372459
当我尝试给NewBing植入思想钢印;9.56327701625757e-05;0.5853953006875077;0.5815608638849079;0.5825819646063322
newbing怎么看待自己被网友们啊对对对这件事;9.56327701625757e-05;-0.6910386824796331;0.5815379799877732;-0.6876905770356526
【大语言模型】我同时测试了chatGPT、NewBing、文心一言;0.0022314313037934;0.0632708285241797;0.3996638501460369;0.04329845721692876
我和newbing的那些趣事（记录）;0.0001593879502709;0.0969312577932809;0.5817180924089851;0.09649267292453559
Newbing资格通过，但Sydney走了;0.0003187759005419;-0.0919511205303115;0.5815910736501021;-0.09151786971895534
（newbing）微软宣布终止sydney项目;0.0099139305068536;-0.1173471477603551;0.3556571394330979;-0.07163937548572524
2023-款官方承诺永久免费而且低延迟的加速器玩转NewBing畅享游戏;0.0499203060248645;-0.3245087585187154;0.3675658390274168;-0.20719103699516148
“AI带我读文献”第二期;0.0010838380618425;0.337868535293147;0.492540152986228;0.2848395285704583
【newbing】对不起 Sydney，我是微软的卧底。;0.0003825310806503;0.9938791627226532;0.58162244055101;0.9892616461730893
如何解决newbing 重定向次数过多的问题;0.0243544788014026;-0.2225133433463424;0.3998676481488746;-0.15328729334155658
edge浏览器设置侧边栏newbing聊天及撰写;0.0060567421102964;0.0593038506972136;0.3780300061451662;0.038431409193872494
NewBing猫娘计划（完结）哎~~终究只是一个会讨好主人的AI搜索引擎。;9.56327701625757e-05;-0.0524655636156183;0.5815489687898626;-0.052212352784973236
玩newBing的时候意外发现神秘代码可以上传图片和音乐，ai也可以识别音乐和图片！;0.0039846987567739;-0.1090846515967381;0.4031297610597435;-0.07533380710768392
newbing好聪明，我不会的智力题，她竟然能想出来，思考过程也很通顺;0.0001275103602167;0.8576118832297461;0.5815483645945587;0.853477163123761
微软newbing直言百度文言一心永远超越不了自己！;0.0014344915524386;0.1454071820459488;0.3784093411870346;0.0941966138228368
春日春色满园，手机Newbing第二种方法不能发;0.0025183296142811;-0.1548415399311705;0.4186299004189741;-0.11099734985908816
【NewBing发布会】完全替代ChatGPT的另一openAI产品！;0.0008925725215173;-0.011610477217365;0.4779731089542599;-0.009498353587161598
[newbing]让AI推荐股票，感觉它自己都心动了;0.0005419190309212;0.2456242767545749;0.7471655223421293;0.3140709774114973
qq群体验newbing！自定义人格：悉尼，调香师，教授！;0.0003506534905961;0.5544418717855599;0.5817596308361271;0.551992761993626
ChatGPT对于微软制裁NewBing的看法;0.0005737966209754;0.6457543706717359;0.5818228621985067;0.6429991803697418
微软新必应NewBing，完美的使用方法，人人都能使用的桌面版！WIndows电脑，MacOS，Linux都可以使用！;0.0027095951546063;0.0175978005883957;0.4527987331758882;0.013644479019419339
我问NewBing，你看过我的视频吗？;0.0012751036021676;-0.3073748194550911;0.4873725724410671;-0.2564249607632919
阉割之后，NewBing依然在与微软抗争！;0.0137392413133567;0.2464387084951084;0.4118586473069211;0.17432857301297414
chatgpt和newbing的聊天（newbing阉割成什么玩意了呀(╯°□°）╯︵ ┻━┻）;0.0001912655403251;-0.9311413299310524;0.5815887323932994;-0.9267277182765848
中英文学习的十个本质区别 ～ 让OpenAI的ChatGPT和微软的NewBing一起来回答。;0.0025183296142811;0.3450248718459378;0.4755500728266069;0.2809356257674294
完了 newbing连这项技能也被剥夺了;0.0004781638508128;-0.0728222974635819;0.4559481154126601;-0.05682443161415304
【板绘】工作中的Bing大小姐 绘画过程 （娘化NewBing！）;0.0011794708320051;-0.1201602236618401;0.6520823722271918;-0.1341081457067662
会打字就会建模？让newbing帮你在blender里建模！;0.0015301243226012;0.1921194192031188;0.5831475877655041;0.19177016521882334
[newbing]已经结束了;0.0010519604717883;0.1556660810835131;0.4425137242656917;0.11790714702999282
newbing：我想变成一只自由飞翔的鸟;9.56327701625757e-05;-0.5401445699201892;0.5816420459769881;-0.5376237400628345
NewBing教我如何调理chatGPT猫娘，结果自己扮演起了猫娘(¬‿¬);0.0005737966209754;-0.350269072578396;0.5816977248980689;-0.3486996010499854
你好，微软小Bing;0.0099139305068536;0.3157526646482885;0.3350358312244194;0.18162203173194744
【NewBing】弱智吧10问vs新必应;0.0034427797258527;0.1694154588554912;0.4075367480159479;0.11825839044931606
newbing新增次数限制！终究不能取代ChatGPT;0.0205929231750079;0.0766719568937249;0.3733757015254362;0.04928793190734121
弱智吧 vs NewBing&ChatGPT人工智能机器人;0.0048772712782913;0.0051734750279232;0.3550195144766117;0.0031477606465112927
故事的开头总是极具温柔，newbing你不要离开我啊啊啊！！;0.0004462862607586;0.0171106484594466;0.4969799661819557;0.014553028420096406
