发布者;宏观集群密度;帖子平均情绪值;宏观集群信任度值;群体情绪指数1
百度取消发布会，文心一言是套壳？#文心一言 #百度 #人工智能;0.0032002744782546;0.0051760398765218;0.50688977490915;0.004083380130241722
中国版ChatGPT，百度文心一言使用体验，让我们呵护他健康成长#人工智能 #chatgpt应用领域 #ai绘画 #文心一言上手体验 #百度智能云;0.002685627750698;0.1082770024722999;0.4819191460967218;0.0812051082406827
李彦宏回应文心一言内测评价：跟预期差不多，比ChatGPT刚出时候好;0.2824996450712224;-0.0373156973751062;0.5559990931308234;-0.034089505670022405
"中国版ChatGPT即将到来，百度""文心一言""即将发布雷倩：中国互联网已崛起，助力未来世界公平合理秩序#科技 #东南广播 #评论 #大国崛起";0.043212578675879;-0.1149619593209487;0.5083642533080336;-0.09175206548012446
心太急心太急～文心一言，用过的朋友来评论区交流！#文心一言 #百度文心一言 #chatgpt #gpt4 #chatgpt应用领域;0.0343807675926364;-0.0046567253568821;0.4811752964871491;-0.0035125486005541063
#chatgpt4 #文心一言 #openai 在回答医学问题上的差异，我测试出来了#chatgpt应用领域 简单测一测，#人工智能;0.0238452983767923;0.0114825601016965;0.4766852378624582;0.008560156893671048
百度发布对标chatgpt的产品文心一言大模型，看完发布会，网友炸了锅。#文心一言 #chatgpt #chatgpt4 #人工智能 #大模型;0.0127656050352562;0.184537365932887;0.5410463181893679;0.15568971674231244
百度版chatGPT文心一言内测账号，全方位测试结果分析#人工智能 #编程 #教育 #家庭教育#科技;0.0183084094458378;0.4005466898255754;0.7424748951951713;0.4637963301918949
王小川与百度副总裁隔空互怼，李彦宏说百度文心一言与ChatGPT只有2个月的差距，王小川说国内追上ChatGPT最少3年时间，不同宇宙的事，百度副总裁回怼王小川：天上一天，人间一年，王小川脱离市场太久。;0.0050873124792958;-0.0199971522979662;0.7357246603984327;-0.022899242768820244
第2集 | 对于#文心一言 我可能和大家的观点不一样，这次文心一言并不那么可笑。@百度 #人工智能 #GPT4 #CHATGPT;0.0029814017320524;0.2641181258540634;0.5008013974604519;0.20585197217265272
百度文心一言绘图“套壳”实锤？#文心一言 #AI绘画 #chatgpt #人工智能;0.0013901377123657;-0.061978532273027;0.4733783831177088;-0.045645241269816554
百度PK微软！「文心一言」能打过ChatGPT吗？#文心一言 #chatgpt #AI #人工智能 #微软;0.0053771709810231;0.0633160833769048;0.7388265442867489;0.07281346581452199
有网友说文心一言是恐怖片，你觉得呢？#chatgpt应用领域 #midjourney #有ai就有无限可能#人工智能 #ai聊天程序chatgpt爆红;0.0005442241256921;0.0866113587649785;0.4724004900755127;0.06364215738569706
百度文心一言到底是调用国外的模型还是自己的#人工智能 #编程 #教育 #家庭教育 #科技;0.0062940703232218;0.0390137370867074;0.5114219987638768;0.031073812426894654
测评ChatGPT和文心一言回答同一道小学算数题，居然给出了不同的答案，谁是对的？#chatgpt #文心一言 #测评;0.0253478302020727;0.0627246278627857;0.4811089716290946;0.047208545761397464
36氪独家对话李彦宏：聊一聊有关文心一言的15个尖锐问题#文心一言发布会 #文心一言;0.0064301263546448;0.1939072143086111;0.5101713683948209;0.1540713669167538
文心一言和ChatGPT有得一比吗，你们觉得呢？#chatgpt应用领域 ##文心一言;0.0388173773129525;0.1602323098392155;0.4334000065451129;0.10907964114319645
第46集 | 文心一言AI作画还有甚么新花样？三国杀篇#文心一言;0.0339311911409777;0.0154346394298534;0.4781133706191746;0.011567583972459692
第59集 | 潍坊风筝节放的是想象力，文心一言：万物皆可飞上天！#潍坊风筝节 #文心一言;0.1017285031470351;0.0181759242474137;0.4771600744845305;0.01380805489598774
百度“文心一言”画图为啥如此弱智？在网友们持续探究下，密底揭开了！点赞网友#文心一言 #人工智能 @DOU+小助手 @抖音小助手 @抖音创作者中心;0.0226917798495101;0.0664856816230124;0.4543731720773641;0.047244162150354804
你问机器人问题，回答可能是人工吗？ #百度文心一言今日发布 #gpt4 #人工智能 #产品体验;0.004229567933368;-0.0750306024049149;0.4361140370031925;-0.050946030557164075
“文心一言”这两天文生图功能被吐槽，多个奇葩图片刷爆朋友圈，到底有没有套壳，似乎缺乏一个合理的解释，希望不会是：一开源就领先。#文心一言 #ChatGPT #人工智能 #知识分享;0.0211892480242298;0.1580807325809665;0.4786008045614281;0.1182463236341111
#什么事你可以坚持10年 #文心一言 别人的再好，终究是别人的！还是要有自己的核心科技~#人工智能;0.0861767072074203;0.0555542895488375;0.4876220951784016;0.042958633701267554
国产ChatGPT上线在即，百度文心一言长啥样？ #ChatGPT #百度;0.0036616818891675;-0.0193943564455673;0.5051431426990182;-0.015249078442433799
文心一言员工被疯抢？猎头：3年员工薪酬翻倍，年薪百万起步 #文心一言 #百度 #ChatGPT;0.0015676021011783;-0.4034769504306804;0.4457175875028161;-0.27980295424105267
文心一言出道即低谷，ChatPPT被锤？#人工智能 #科技 #文心一言 #ChatGPT;0.0002898585017273;-0.5693965735085772;0.956647302462642;-0.8471990011960453
第1264集 | AI帮做PPT时代来临了：文心一言发力企业办公领域#人工智能;0.0032002744782546;0.1883158526341653;0.6777054938908428;0.1985911138857849
chatGPT挖苦百度“文心一言”。评论区有些是过去的文心一言版本，现在优化了，ai绘画没那么大病了，ai绘画视频有后续。#chatgpt应用领域 #文心一言 #人工智能 #openai;0.108832994179168;0.1241087566792286;0.4895866012511167;0.09683505330389275
百度 CTO 王海峰再次做客央视《中国经济大讲堂》时表示，文心一言完全是百度自主研发的大语言模型，处于邀请测试阶段，尚未发布APP。;0.0006980265959964;0.0077666704283443;0.5202835958626841;0.006285558299846528
第5集 | 文心一言怎么样？#百度#文心一言#chatgpt #gpt4 #openai #测评;0.0024549240452415;-0.1068376083646222;0.45958167484355;-0.07640972898052104
网传文心一言是套壳AI？到底是谁不让中国AI有活路走#什么事你可以坚持10年;0.0928375372675216;-0.1330631377629156;0.4932194262492295;-0.10420565447268651
#人工智能 文心一言#openai 被骂哭了;0.0022301358194122;0.0369320630280563;0.4760055172639701;0.027355564997522414
第14集 | 国产chatGPT来了，文心一言开始对企业开放接口#人工智能 #文心一言 #chatgpt #ai #文心千帆;0.0006684491978609;-0.3418770271026042;0.5401763792092327;-0.28725614751833073
到底是文心一言还是你画我猜#文心一言 #ChatGPT #你画我猜 #AI;0.0020940797879892;-0.0696428310518636;0.4386920410538307;-0.04754124694315752
怼人我不如他，我说真的，这波养成系快乐狠狠拿捏了#原来文心一言也是养成系;0.0950913350054422;-0.1019309976927424;0.5116626409201911;-0.08278865538833703
今日份欢乐：AI会玩心眼子测试#原来文心一言也是养成系;0.0279920495953811;0.0270892334527402;0.5434138596308788;0.0230255566086765
文心一言是养成系石锤了，他是懂互联网懂程序员的 #原来文心一言也是养成系;0.0368238606786238;-0.0188134729238947;0.4712780357240779;-0.013909274225477022
现阶段的文心一言确实有很多不足，但我觉得还是要多给百度的工程师一些时间，总会变好的。不过对我们普通人而言最重要的是如何追赶上时代的变迁。之前觉得“时代抛弃你的时候，连招呼都不打一声”就只是一句话罢了。直到chatgpt的出现，让我对这句话有了深刻的理解#ChatGPT;0.0007512659126401;-0.046511613295864;0.4673929700652519;-0.033816234720898695
第10集 | 家人们！介绍一下自己，我是生成式AI产品文心一言！#文心一言;0.0086129383370403;-0.0462213372421654;0.4543268975936031;-0.03272871119471617
第9集 | 采访文心一言，文心一言什么时间对公众开放。#文心一言 #chatgpt #人工智能 #AI;0.0001123941129146;-0.3765671581902761;0.6048573361342514;-0.35424887014081874
快来看看 文心一言与梁龙的八卦@梁龙LBB #文心一言 #梁龙 #了不起的夜晚;0.0006684491978609;0.0680104292840949;0.6064956124097594;0.06415942664465239
养成系文仔已经开始懂人情世故了，这成长速度绝绝子#原来文心一言也是养成系;0.0424376508447304;0.3705549718299101;0.6696469045600278;0.38864221862871895
这真的有点过于离谱啊！！#文心一言 #离谱 #搞笑 #娱乐评论大赏;0.0021059107472433;-0.062924744860759;0.4420859787530486;-0.0432874620126635
第6集 | 文心一言 vs cahtgpt4，百度完胜？#文心一言#人工智能#程序员#chatgpt;0.0008577445459277;0.2070017531901501;0.4923814301510452;0.15854912752122335
十年磨一剑，我们终于做到了。社畜狂喜，已经开始期待彻底解放双手的日子了！#什么事你可以坚持10年;0.0317602101178363;0.039860843078951;0.4803111527171908;0.029995245554807565
打工人最得力的助手找到了，还不快快用起来！ #文心一言是懂谐音梗的;0.0404914580474184;0.1773228123904976;0.4260656135598529;0.11874275195758201
百度回应文心一言文生图套壳质疑：完全是自研大语言模型，能力来自跨模态大模型，数据使用符合行业惯例。请大家给一点信心和时间，不传谣信谣;0.0574807155364156;0.0041449132727875;0.4775029249296734;0.0031193629794867197
养成系的快乐就是能看到一些意想不到的惊喜#原来文心一言也是养成系;0.0195861530452889;-0.0740221015438149;0.451958093318818;-0.05228171923229479
第1259集 | 【大厂又有料】文心一言是新版“你画我猜”？ #AI #文心一言 #互联网;0.0193140409824428;0.0643609550299538;0.4730520388813209;0.04756650446466088
#文心一言企业服务让电商直播更智能、便捷、人性化#百度智能云#数字人直播#电商#文心一言;0.0068560408877951;-0.1117639635239668;0.6598006631021804;-0.11482059368621031
虽然但是，谁敢信这些词都是成语啊！#什么事你可以坚持10年;0.8492854100610477;0.1739337731480549;0.4975420256484842;0.16011851746233058
今天测试了文心一言，聊聊体会。存在差距，继续努力吧。;0.0143036297382991;-0.0107540624324847;0.4875472265462445;-0.008181006835454733
百度CTO王海峰：文心一言替代人类完成一些工作，但同时也创造更多工作机会#文心一言 #百度 #正能量上热榜;0.0011949268846718;-0.0161292114899026;0.6530048177840511;-0.016384075026274755
大战chatgpt 文心一言是不是套壳 承认落后不丢人 #文心一言 #chatgpt #gpt4 #人工智能 #编程 #算法 #中美博弈 #漏洞;0.007784771189248;0.0434803858235414;0.4936009391739697;0.03343750479266234
李彦宏说#ChatGPT 落后于#百度 ，因为ChatGPT不会画画，呵呵。我做完这个视频再去#文心一言 发现它已经修复了#红烧狮子头 的梗，果然是弯道超车，遥遥领先啊。;0.0042473143722493;0.0369379421600761;0.4872373902865512;0.028018047059295816
百度 CTO 王海峰再次做客央视《中国经济大讲堂》时表示，文心一言等人工智能技术是人类创造的工具，最终目的是为人类带来更大价值。;0.0003312668591169;0.0;0.7356316665156161;0.0
不可思议！文心一言与chatgpt两个AI居然交流起如何提升AI技术;0.0007926742700298;-0.2039217071309553;0.4911258589550193;-0.15578952371272978
#什么事你可以坚持10年 文心一言相关服务发布会改成闭门沟通会，百度在闭门造什么“车”？;0.0067850551322701;-0.1791377322341797;0.4773729062214956;-0.13320921666422444
百度 CTO 王海峰再次做客央视《中国经济大讲堂》时表示，文心一言等人工智能技术，会创造更多的工作机会。;0.0006270408404713;-0.6215967307138417;0.9434062877917576;-0.9121025579379529
文心一言跟ChatGPT的差距到底有多大？在@极客公园的直播中，李彦宏坦诚说，现在的文心一言相当于ChatGPT一月份的水平，那时候GPT-4还没有发布。虽然在GPT-4发布后，差距看起来被拉大了，但是没关系，再给文心一言一个月，也能追个七七八八。只要自己能够提升足够快，把过去做不到的东西补足，加上越来越多的用户的反馈，跟ChatGPT的差距会慢慢弥补的。;0.0045785812313662;0.0542119388799334;0.4806421528131226;0.04056769588978563
加油吧，文心#百度 #百度文心一言 #百度文心 #百度发布会;9.464767403341065e-05;0.2106222684610688;0.5673326654710478;0.18584643719026586
第1332集 | 【大厂又有料】王小川讽刺李彦宏，百度肖阳回击 #职场 #Ai #人工智能;0.0036853438076759;-0.1088366851429636;0.4660512531501989;-0.07895770430527987
第113集 | 文心一言中文理解能力MAX！宫廷玉液酒多少钱一杯？「小龙女也想过过过儿过过的生活」啥意思？文心一言都能准确理解并回答，给个中文六级证书不过分吧？#文心一言 #AIGC #百度;0.0003845061757607;-0.1973407341651896;0.4841523475818956;-0.14860766727486507
百度文心一言翻车了#文心一言 #chatgpt #文心一言测评 #翻车 #chatgpt4;0.0007630968718943;-0.0909550391232517;0.4984846673788782;-0.07052718459711887
人工智能变智障，对中文的理解还要看文心一言，ChatGPT属实不行 #财经 #人工智能 #百度 #文心一言;0.006512943069424;0.0711411250280917;0.5084463214185101;0.05633621101707028
文心一言发布会就这么不尊重李老板吗#百度文心一言 #百度发布会 #港股 #百度;0.0081929392835171;-0.0022876480830891;0.467218514841014;-0.0016655540424563413
第25集 | 3月16日，在“文心一言“新闻发布会现场，“文心一言“以“洛阳纸贵“四字写作藏头诗。#百度 #文心一言;0.1073600397520231;-0.0157081312841256;0.4965838890252988;-0.012423115136588555
#文心一言作画脑洞有多大 笑不活，别太会画啊！这么形象！;0.0212484028205006;0.3092060309082284;0.6157655119875434;0.2972551547114329
#文心一言作画脑洞有多大 它是有自己的理解的，给人一种把字面意思表现到了极致的感觉#文心一言;0.0073411102172164;0.0245099486030682;0.7386977615240016;0.028189838378474375
#文心一言作画脑洞有多大 又离谱又合理的神奇画作，好牛的人工智能！;0.0472942596185698;0.1445853887985122;0.4677513446569746;0.10636418374900108
测评#chatgpt 和#文心一言 #什么事你可以坚持10年;0.080320382376603;-0.0567132442781179;0.4527014431868829;-0.04071728401171095
#文心一言作画脑洞有多大 这水平 是懂中文的！再找它画几个试试！#文心一言;0.0080746296909753;0.4811550316403403;0.6604132662492336;0.4948738770354445
在线“刁难”文心一言，东北方言、网络用语，你猜它能接得住吗？#文心一言 #挑战文心一言一镜到底;1.7746438881264494e-05;-0.2500688244001803;0.7350986255002783;-0.2858975554065115
文心一言发布我们需要的是耐心！#认知 #思维 #文心一言;0.0017923903270077;-0.1083308194440475;0.5306767243465683;-0.089443572050531
看必应的chatGPT4.0是如何评价百度刚发布的文心一言的#chatgpt #文心一言;0.0010588708532487;0.0872771136206385;0.4775602065901381;0.06483949152424347
3月23日，百度方面向记者表示，文心一言完全是百度自研的大语言模型，文生图能力来自文心跨模态大模型ERNIE-ViLG，“在大模型训练中，我们使用的是互联网公开数据，符合行业惯例。大家也会从接下来文生图能力的快速调优迭代，看到百度的自研实力。”百度表示：“文心一言正在大家的使用过程中不断学习和成长，请大家给自研技术和产品一点信心和时间，不传谣信谣，也希望文心一言能够给大家带来更多欢乐。”据悉，近日有网友通过对文心一言的测试，对文心一言提出质疑。有网友称，百度的人工智能，是将中文句子机翻成英语单词，用国外开源的人工智能Stable Diffusion生成图片，然后将其返给用户。从其测试看，让文心一言画鼠标和总线，其会画出“老鼠和公共汽车”，因为鼠标和总线的英文单词分别是mouse和bus；让其画起重机，文心一言会画出一只鹤的头，因为起重机的英文是crane，这个单词也有鹤的意思。;0.0492700298140173;0.019252877164894;0.507339444853184;0.015355343494197147
说实话，没调好就发布，真的能对标chatGPT人工智能吗。#百度#文心一言#chatGPT;0.0011002792106383;-0.1923878471506335;0.4183792771481645;-0.12522147039667014
要保持积极的心态，勇敢地去追求自己的幸福，不要让自己留下遗憾。#文心一言 #人工智能 #爱情观 #大数据让我们相遇 #不要让自己留下遗憾;0.3942193933084094;0.2255298510591707;0.6954393267421485;0.25929519901465353
文心一言发布会，失望！#股民交流 #股民 #文心一言 #股票;0.0018278832047702;0.1098401705073887;0.4717426718269827;0.08062271332519362
这可能是唯一一条正儿八经谈文心一言的视频。。#chatgpt #chatgpt应用领域 #人工智能 #观点分享;0.0013723912734844;0.0243630102645163;0.4772296743075205;0.01808844564560619
被cue了，速速回应#文心一言#挑战文心一言一镜到底;0.0001183095925417;-0.3266764334619655;0.5774375248992275;-0.2933842592115049
#chatgpt 标题有点党，不妨碍这软件太火了。bard和Ernie bot上线后，会更有意思吧？#chatgpt火遍全球 #chatgpt能取代搜索引擎吗 #chatgpt是什么 #百度确定类chatgpt项目名为文心一言;0.0595570488855236;-0.018165078477303;0.5459820074988347;-0.015611759286224857
我们帮大家问了问文心一言 #文心一言 #挑战文心一言一镜到底;0.0001833798684397;-0.6377790115401893;0.6272580484836456;-0.6222067047045511
#文心一言 #人工智能 #今日分享 #ai;0.0084650513463631;0.0265873362624127;0.4831227694620046;0.020016176728767054
文心一言是什么？#文心一言 #百度 @权永说;0.0039929487482845;0.0011153047735099;0.4942748621434425;0.0008581354557944006
新浪科技消息：百度确认“文心一言”，将在3月完成内测，向公众开放;0.2722717807959869;-0.1308381115303948;0.5410846016786434;-0.11626011479606413
