label;一级评论;真实二级评论数;真实点赞数;边数;最大边数;集群密度
1075;数学题我用chatgpt也试过，简单的可以对，稍微复杂点，就也是错的。不过回答的算相关。无论是gpt还是一言，他们在回答数学题的正确与否都取决于网上你能搜到的结果在大部分是对的还是错的。很难说是是真正的数学逻辑运算。;24;111;135;3799;0.03553566728086339
1100;不要问数学题;18;56;74;3799;0.019478810213214005
1119;小爱同学直接回答正确，小米赢;2;87;89;3799;0.023427217688865493
1124;这都是从哪找到的文心一言我进内测一直进不去，说发短信等通知也没音讯了;2;6;8;3799;0.0021058173203474598
1129;确实难绷微笑;4;22;26;3799;0.006843906291129244
1134;ChatGPT上问过一些中国历史，它好像还没学会，让它评价朱由检，它说朱由检又名朱棣笑哭;11;9;20;3799;0.0052645433008686494
1146;Chatgpt用中文问数学题他会算错，用英语和日语他一般都不会算错;1;12;13;3799;0.003421953145564622
1149;今天突然比昨天聪明了很多完全不是一个档次有点怀疑突然聪明的原因;13;17;30;3799;0.007896814951302974
1164;这样的测试本来就是有意义的，帮助训练了模型;7;9;16;3799;0.0042116346406949196
1172;百度老总说他只是对标初代chatgpt大概就是2019内侧的gtp给他三年时间看看doge不过三年后GPT6都出了doge;1;3;4;3799;0.0010529086601737299
1176;你问一个人有8个苹果，一个人有6个苹果，然后给对方几个，两个人就一样多，你问死的他都不会;5;2;7;3799;0.0018425901553040273
1185;文心一言感觉根本不是学习型AI，就是个大号的小度，它不应该叫文心一言，应该叫大度;1;0;1;3799;0.00026322716504343247
1192;Siri说他会做;1;0;1;3799;0.00026322716504343247
1204;你提交顶多是让百度把这个回复给改成正确的doge;1;0;1;3799;0.00026322716504343247
1209;废品;3;3;6;3799;0.0015793629902605948
1213;像百度这种公司不是丢中国人的脸吗？;1;1;2;3799;0.0005264543300868649
1216;gpt35甚至可以直接理解文字;3;55;58;3799;0.015267175572519083
1220;这个比较形象;1;13;14;3799;0.0036851803106080546
1222;关键词爱国的猫，直接出披着星条旗的猫，都实锤是外国AI了。;22;464;486;3799;0.12792840221110818
1245;我觉得最惊艳我的还是，胸有成竹的男人和青梅竹马;6;48;54;3799;0.014214266912345353
1252;松鼠桂鱼dogedoge;7;99;106;3799;0.027902079494603844
1260;哈哈;21;110;131;3799;0.034482758620689655
1282;文言就是套着中国AI皮的外国AI，这种所谓的灵魂画作，都是把中文翻译成单词，再进行数据库比对和逻辑分析的结果。根本听不懂中国话。热;27;215;242;3799;0.06370097394051066
1311;都改了。没有那么脑洞大开了;1;39;40;3799;0.010529086601737299
1313;你让他画一个鼠标，然后画出来的是老鼠，因为鼠标翻译成了mouse;3;7;10;3799;0.0026322716504343247
1317;吃瓜百度这个是先翻译成英文，再识别生成。应该是基于公司一个开源的项目，再开发的。有人让他生成个总线（bus），结果生成了个汽车。后来修正，但是让他画个总线跟狗，还是会画出来车。然后母线，不同组合也会画出来车;12;103;115;3799;0.030271123979994735
1330;百度这么多年出过的产品质量如何，懂得都懂。;1;25;26;3799;0.006843906291129244
1332;美国已经在打舆论战了，实际上文心一言和chatgpt是互有胜负的。尤其是道德模块，文心一言远远高于chatgpt，但现在已经有领了狗粮的人昧着良心无脑吹chatgpt了，希望大家不要被骗了;8;6;14;3799;0.0036851803106080546
1341;很显然数据集的标注是英文的，可能直接翻译了标注导致混乱。用英文数据集很正常，中文相关资料非常不足。;10;41;51;3799;0.013424585417215057
1353;它的画图水平还在去年，因为用的是别人的api;10;32;42;3799;0.011055540931824164
1365;哈哈，文心一言更有意思，它画的你想不到呲牙;2;38;40;3799;0.010529086601737299
1369;这不就是偷换概念？？前者你直接给名称后面每一个你都画什么什么，人家当然侧重画了吃瓜吃瓜;1;13;14;3799;0.0036851803106080546
1371;一个自己说的菜单，一个叫画出图片，你这个怎么比较;11;35;46;3799;0.012108449591997894
1383;百度已经发声明辟谣了，大家可以自己搜一下;19;27;46;3799;0.012108449591997894
1403;哈哈。真是人才。侧面说明温馨一眼更具创造性;1;23;24;3799;0.006317451961042379
1408;因为是先翻译成英文再让别人训好的东西画的呲牙，套皮国产，你喜欢吗呲牙打call打call打call;18;5;23;3799;0.006054224795998947
1433;说实话感觉还挺有创意的呲牙;2;3;5;3799;0.0013161358252171624
1437;画风有点恐怖;2;1;3;3799;0.0007896814951302974
1444;我觉得文比C强文是创作不像chat那就是个搜索引擎;5;1;6;3799;0.0015793629902605948
1455;文言一心不是用chatgpt做的吗？;2;1;3;3799;0.0007896814951302974
1460;一个是搜索。一个是绘图。;1;0;1;3799;0.00026322716504343247
1464;chatgpt不是不能输出图片吗？怎么做到的输出图片;1;0;1;3799;0.00026322716504343247
1467;这些东西难道还比不上一个搜索引擎吗？就是百度一下还能出来正确的图片，为什么到人工智能上越来越退步了？;1;0;1;3799;0.00026322716504343247
1470;洗白数据集是国外的没办法的，可以了解下openai是怎么把强化学习引入语言模型里的。总想借鸡下蛋，是干不好ai的，只能跟着别人屁股吃灰;2;0;2;3799;0.0005264543300868649
1476;服了，全是字面意思是吧，一点理解不了含义？？？？;1;0;1;3799;0.00026322716504343247
1489;不太懂。。这个前者是不是搜图片后者是挂出来的吧。这样的话没有可比性啊。。。;1;0;1;3799;0.00026322716504343247
1498;笑哭人工智能的一生之敌估计是中国菜;1;1;2;3799;0.0005264543300868649
1506;文心一言这个实际是先中译英然后再根据英文的字面意思画图;1;0;1;3799;0.00026322716504343247
1520;我怀疑国产ai就是以chatgpt20的开源版本为基础做的，总怀疑有拿来主义的想法;2;0;2;3799;0.0005264543300868649
1534;自然语言ai不能理解自然语言;3;1;4;3799;0.0010529086601737299
1548;天津麻花双方都失误了;1;0;1;3799;0.00026322716504343247
1554;不是文言一心吗;1;0;1;3799;0.00026322716504343247
1566;写诗写不过ai;11;94;105;3799;0.027638852329560412
1578;笑死，不过在玩笑我还是觉得对文心一言应该保持宽容的态度。虽然它还有不小的差距，但是科技的发展不是一蹴而就的，在这方面我们相对落后，有差距是正常的，至少他们在做，在努力追赶。;87;253;340;3799;0.08949723611476705
1666;百度网盘的龟速都知道，不简单，哈哈;11;209;220;3799;0.05790997630955515
1678;请你用一种阴阳怪气语气做出对chatGPT的评价哎呀呀，我这个人说话就是这么直接，chatgpt可是一款非常优秀的人工智能语言模型呢它不仅能够回答各种问题，还能够进行文本创作，甚至能够进行一些复杂的推理和预测不过，话说回来，如果我们把所有人工智能语言模型都看成是一个整体，那么chatgpt就只是其中一个微不足道的组成部分罢了，毕竟人工智能领域可是非常庞大的哦;1;7;8;3799;0.0021058173203474598
1680;文心一言等国内一众AI产品无论是陷入抄袭、套壳、低创新等舆论浪潮中，还是被群嘲，这都不影响这些产品的出现本质是商业行为而非技术创新。对待国内AI产品方面，首先使用ChatGPT等AI技术有一定门槛，这就导致国内AI不会有过低的用户基础。在相对较大的用户基础下国内AI产品可以进行快速迭代，这大概只能让我们不至于落伍。这些只是众多商业博弈中的一个小点，但对于个人来说更应该在意的其实是使用产品的体验。所以对以文心一言为代表的AI产品我持稍偏乐观的态度（尽管我并不使用）。（一些个人观点）;1;5;6;3799;0.0015793629902605948
1682;百度前两年就说allinai，然后是自动驾驶，感觉都是蹭热度;3;76;79;3799;0.020794946038431166
1686;怎么感觉我们的公司总是很穷，只想赚钱，好像随时可能死掉的感觉;2;24;26;3799;0.006843906291129244
1689;根本不需要这么问;5;50;55;3799;0.014477494077388787
1695;嗯？gpt会这么说话？我用的时候为何是特别理智中立的回答问题？;1;3;4;3799;0.0010529086601737299
1698;中国一定会追上的。只是需要点时间;23;18;41;3799;0.010792313766780732
1722;我昨天买了一个号，又不甘心，现在我自己也会注册了，其实电脑手机都差不多的，一口气注册了七八个。不然剩下的卢布，不知道用来干啥。;8;7;15;3799;0.003948407475651487
1733;买了98元一个月的plus独享号，太值了;7;5;12;3799;0.0031587259805211897
1758;能说什么呢，印章和海豹在中文环境里面是根本不沾边的两个词，但在英文环境里面却是同一个单词：seal，如果是基于中文识别做的AI，没理由会出现这种错误;24;151;175;3799;0.04606475388260069
1784;大胆，百度可是新晋爱国三厂，你居然敢说百度的不是？;5;202;207;3799;0.054488023163990526
1790;人要画个鶴，出个起重机，绝对是英文内核，先翻译成crane，这个词英文不联系上下文无法区别鶴和起重机，结果画个起重机。如果是纯中文的wordembeding完全是两个不同的矢量，但是英文确是一个。;14;291;305;3799;0.08028428533824691
1806;今天我们同事测试了一个，他说“画个云南过桥米线”，结果直接来了幅自然风景桥，都懵了，米线哪去了;9;123;132;3799;0.03474598578573309
1817;chatgpt刚出现的时候有些问题也是驴唇不对马嘴，文心一言没有足够的数据这些驴唇不对马嘴的问题也会出现，就跟你找了一个3岁的中国小孩和18岁的欧美人一样，纵向对比肯定比不过已经经过喂了好几个月数据的gpt了（或者说好几年都没问题，那些从验证码变成找出下列图片中的红绿灯开始，就已经在喂了）但是也不能说明文心一言就一定不好。最后，我想对一直唱衰的人说几句，你现在骨子里的自卑可能就是中国科技发展不下去的一个原因，你不相信国内的科技，所以你不给国内机会，国内得不到支持，而且出一丁点差错就会被别有用心的人放大然后装成清醒的人嘲讽，这些人不仅嘲讽国内的科技，还要嘲讽相信国内科技的人，给你一种相信国内就是上学上yu的人。简单思考一下，一个只挑问题然后否定并嘲笑所有试图解决问题的人，会是一个好人吗？;19;28;47;3799;0.012371676757041327
1837;百度的很多模型在github都是开源的，包括绘图的。更多原因在于数据集来源于国外，所以风格像国外的。国外数据集图片都是英文标注，推测是先中翻英再输入模型产生图片的，所以有这些问题。;30;57;87;3799;0.022900763358778626
1868;神tm把用户输入单词转成英文就是英文内核了单纯是炼金用的数据集是国外的而已，其他的光看几张图能看个啥;43;56;99;3799;0.026059489339299816
1912;自信过头了就是自大;1;24;25;3799;0.006580679126085812
1914;1如果是stableDiffusion的预训练模型的二次开发根据gpl开源协议应该公开源码他这么憋着是他不对大家都针对stableDiff二次开发没人觉得自己丢人怎么百度就这么特殊呢2如果不是stableDiffusion那没法要了连自己的数据集都搞不定据我所知人家俄语的模型都做的很好怎么你个全中国最大的搜索引擎做不了这个数据做出这玩意的恐怕连鸢尾花都没做过吧就光会pipinstall和gitclone;21;60;81;3799;0.02132140036851803
1936;不管怎么说，如果人工智能的黄金时代真的来临，我们能拿出手也只有文心一言，可以评价吐槽缺点，但别再戴着有色眼镜砸自己招牌;5;7;12;3799;0.0031587259805211897
1949;我认为是百度自主研发的，但是作为一款针对中国的软件无法直接理解中文需要去进行英文逐字直译是一种很夸张的行为，相当于拍了一款面向国内的历史电影但所有演员都在说英语，能给国人用的只有下面的字幕，甚至字幕上还是英文大写汉字小写在上，居心叵测;1;7;8;3799;0.0021058173203474598
1951;希望不要人云亦云，建议去试网络只信自己，文心一格现在就可以用。;2;1;3;3799;0.0007896814951302974
1954;大惊小怪，电脑程序都是用英文编辑的，你用中文它理解不了啊？;8;6;14;3799;0.0036851803106080546
1967;非要根据这一点来说百度直接套壳其实是不严谨的;1;1;2;3799;0.0005264543300868649
1980;喜欢你的视频;1;1;2;3799;0.0005264543300868649
1982;英文内核，不等于外国人做的内核;1;0;1;3799;0.00026322716504343247
2002;请画一只爱国猫。;1;0;1;3799;0.00026322716504343247
2007;英文内核有什么问题？程序员也代码不也是英文么？;3;0;3;3799;0.0007896814951302974
2023;美国一开源，立马抄起来;1;0;1;3799;0.00026322716504343247
2025;百度充值给openAI，调用他的DALLe服务，那个木鱼就是最好的证明;1;0;1;3799;0.00026322716504343247
2029;鸿蒙行为;2;1;3;3799;0.0007896814951302974
2032;AI版的汉芯没救了;2;11;13;3799;0.003421953145564622
2035;有几个开发软件是中文的？doge;1;0;1;3799;0.00026322716504343247
2039;我是有一讲一的，那个AI可以在现实中分析并解决问题，那这个AI就是强，就是好。这种水平的作画，娱乐一下可以，但有什么用途？人家的AI作画都已经拿奖项了。;4;1;5;3799;0.0013161358252171624
2047;以后评论都让ai帮我写了，攻击性强逻辑又严谨，淦烂一切人类藏狐;6;1195;1201;3799;0.31613582521716244
2055;怎么ai的攻击性比我都强？;17;378;395;3799;0.10397473019215583
2073;很少有百度这样的公司，做出来的每一款产品都让我觉得和史一样辣眼睛;4;256;260;3799;0.06843906291129244
2078;鲁迅那个不太象;5;136;141;3799;0.03711503027112398
2084;余昔年在京师，常有事于百度。百度者，乃一网站也，号称能够搜索天下之事物。然而其实不然，其所谓搜索者，无非是以金钱为本，以广告为先，以假货为多。其所谓知道者，无非是以无知为荣，以谬误为真，以恶意为乐。其所谓贴吧者，无非是以垃圾为财，以水军为友，以抄袭为能。余每见之，则不胜悲哀。想当年余初识网络之时，曾信百度如神明一般，能够解答余心中之疑惑。后来方知其实皆虚妄也。余曰：此等网站岂可久存？必有他者代之而兴也。然而近日闻一事甚奇怪也。原来百度又有新举措矣。其名曰“文心一言”。据闻此举措者乃欲借用古人之名义而行其私利也。即使人输入一词语，则自动出现古人之语录与之相应也。如输入“爱情”二字，则出现“执子之手与子偕老”；如输入“友情”二字，则出现“君子之交淡如水”；如输入“理想”二字，则出现“壮志未酬身先死”。余见此则大笑不止。此等语录岂能随意拼凑？岂能随意断章取义？岂能随意用于商业利益？此等行径真可谓亵渎古人矣且不说此等语录是否出自古人之口；即便真出自古人之口，亦非可轻易引用也。试问：执子之手与子偕老者何人？岂非《诗经》中那对恩爱夫妻耶？彼时彼地彼情境下方有此感慨耳今日汝辈何德何能而敢与彼辈相提并论？试问：君子之交淡如水者何人？岂非《论语》中孔子对颜回的赞誉耶？彼时彼地彼情境下方有此评价耳今日汝辈何德何能而敢与彼辈相提并论？试问：壮志未酬身先死者何人？岂非《离骚》中屈原对自己的感慨耶？彼时彼地彼情境下方有此感慨耳今日汝辈何德何能而敢与彼辈相提并论？;2;113;115;3799;0.030271123979994735
2089;为什么我只能用到gtp35，你们咋用40的;1;9;10;3799;0.0026322716504343247
2091;你知道我想到了什么吗？用chatgpt4来写小说，文笔能超过网上绝大部分网络写手;3;17;20;3799;0.0052645433008686494
2122;百度知道很不错，贴吧也挺有趣，百度云曾经也是王者doge但是gpt这回答是有水平的;1;0;1;3799;0.00026322716504343247
2128;Ai取代人类指日可待酸了我还学什么;1;1;2;3799;0.0005264543300868649
2133;我感觉你们用国外软件攻击国内创造真的是很讽刺哎;2;8;10;3799;0.0026322716504343247
2140;真不真啊笑哭为什么我的这么说：抱歉，作为一个AI语言模型，我不会故意使用阴阳怪气的语气来评价任何人或事物，因为这样的语气通常会被视为不礼貌和不尊重。我会尽力以礼貌和客观的方式回答问题。;2;1;3;3799;0.0007896814951302974
2151;国内怎么开通plus的;1;0;1;3799;0.00026322716504343247
2160;b友你好，请你用一种阴阳怪气的语气回复我;1;0;1;3799;0.00026322716504343247
2169;请问手机怎么使用？;2;0;2;3799;0.0005264543300868649
2172;不像鲁迅;1;0;1;3799;0.00026322716504343247
2177;打不过就加入，ChatGPT不能在国内网络使用要先解决网络问题如果能与MaxProxy服务商的组合使用，可以帮助您克服地区限制和网络访问问题，让您的交流更加顺畅和畅快。当然这maxproxy只是提供了干净的网络环境;3;6;9;3799;0.0023690444853908922
2186;俩都不是人，却非要当人doge;2;85;87;3799;0.022900763358778626
2189;331号获得文心一言的试用资格，试着输入up的这些要求，改善了好多，画可乐鸡翅、驴肉火烧、鱼香肉丝等都画对了;1;15;16;3799;0.0042116346406949196
2191;PDD的瓜什么时候发脱单doge;6;34;40;3799;0.010529086601737299
