发布者;宏观集群密度;帖子平均情绪值;宏观集群信任度值;群体情绪指数1
关于网上黑文心一言的问题，我又测了一遍，真进化了;0.0289339030437305;0.1199382880275433;0.4205772009213356;0.08256424975543337
文心一言真是自研吗？直接上论文干货！;0.3965026111726539;0.228205928727903;1.0;0.3870187541953276
大家看出来了吗？文心一言生成答案的逻辑在这个视频里面很清楚了！;0.0036925673893548;0.2921319512454867;0.4160717786343114;0.19763175198847052
抢先内测百度文心一言：虽然不够好，但比想象的好;0.0299097958537743;0.2418680601638905;0.432114970240286;0.1710749754692762
【文心一言】证明自己，首战弱智吧，然后……;0.0631956533206731;0.1798345654923586;0.4042720636191851;0.12014527450045331
文心一言，画得挺好，下次别画了;0.0016616553252096;0.3346046586500558;0.5591339283852403;0.3039992903650312
本段视频由文心一言生产;0.0005802605897557;0.041672339420662;0.4961069745196288;0.03358621078241212
文心一言凉了却带火了昆仑芯？百度为什么自研芯片？李彦宏：因为贫穷;0.0055652265653848;-0.0635328474269674;0.3961910500332161;-0.040950729166533154
我找到了文心一言使用英文模型绘画的证据！;0.1890594503349686;0.1431607392308464;0.517728901489174;0.1252797535903083
文心一言给你做鸡吃了！有可乐鸡翅、叫花鸡、还有老婆还有饼;0.0330221026533734;0.1229626453280896;0.4106169975346575;0.08274751096639543
文心一言，被玩坏了哈哈哈哈哈哈哈;0.1153136044732816;0.2188979761351659;0.4361349357680377;0.15963154555187567
【百度文心一言GPT】首战弱智吧，与ChatGPT谁弱谁强？;0.1345940813419845;0.1154303306409751;0.5587807910446803;0.10757544807108269
【文心一言】人工智障自称依托答辩并承认chatgpt更加强大。;0.0181463311705438;0.0514556525602797;0.3612346937936188;0.030361359249776503
AI聚合神器来了！聚集ChatGPT、Newbing和文心一言等大厂AI产品;0.0162736719945139;-0.1744421855433931;0.5479675005041292;-0.1557824058840263
【文心一言】AI 对战 弱智吧;0.1597826660336551;0.1840068332979033;0.5403529643268316;0.16681398724315216
从弱智吧出师的文心一言;0.1413462045682333;0.1954216032051727;0.4946470665216532;0.16200332252936817
文心一言图片生成测试，过于离谱;0.0007121379965184;0.3832117249122241;0.4076874747074239;0.2538234822059431
文心一言 你是认真的吗？老婆饼里真的没有老婆，但是有老婆婆？;0.0134778709711452;0.2563581826979162;0.3686376607382898;0.15413062283125317
文心一言你在搞什么！！！;0.0008703908846336;-0.0075629269971134;0.43415797543261;-0.005334770974467808
文心一言的恐怖厨房：夫妻肺片来喽，慎点;0.0029540539114838;0.2014724627009166;0.465116202863776;0.15232279207057206
文心一言大战BingGPT;0.0398269768423273;0.1629019273379467;0.3873641471812065;0.10367170136832847
【独家】文心一言发布会后，我们和李彦宏聊了聊;0.3998259218230732;0.1428250969583926;0.766265688119587;0.18807935433285602
文心一言测评，回答笑死我了！;7.912644405760406e-05;-0.9978948192478788;0.6157170053948858;-0.9980527045040672
文心一言实测：嗯？竟然大超预期！;0.0457350846652951;0.0192054172764335;0.4352583202148455;0.013737042445091899
文心一言：妈妈生的;0.006514743894076;0.2757717965088254;0.4018024333510028;0.18031234482790306
文心一言绘画：进步与缺陷共存;0.0016089043625046;0.3605048174017067;0.4857026821900733;0.2845265179718866
真！文心一言是懂古诗词的！;0.0030859313182465;0.0384339619146694;0.4616827034452364;0.028844468372312155
文心一言画画，笑死我了;0.0242390673629793;0.1899601917141021;0.3403845483248156;0.10586113501819575
百度文心一言实测，太离谱了！！;0.0454449543704172;0.1664273864511801;0.480949226408537;0.13138362137939685
🥳你的AI健身教练已上线【文心一言】;0.0310439415519333;0.3265641785703139;0.3845692289703101;0.20582702533067987
文心一言认真的吗？驴肉火烧确实不是火烧驴了，西红柿依旧炖的是小奶牛;0.007648889592235;0.2161879785133454;0.4112790902502553;0.14472582676848494
最新的文心一言把bug修了。;0.0079653953684654;0.1557514003141734;0.4432494529427808;0.1123641640696312
AI回答大学生与蟑螂的区别，文心一言稳定发挥！;0.115630110249512;0.0342713445648673;0.4769924847241895;0.02726886058926612
文心一言分分钟体验：能画出泳装尼姑吗？瑜伽少女有的！写报告似乎有水平！;0.0025847971725483;0.1878560736211184;0.3843802890867452;0.11737945301220996
为什么百度版ChatGPT —— 文心一言，不可能做成;0.2352165427019043;-0.0236844888911091;0.455293664859168;-0.018521556257756235
文心一言可把文字生成视频。;0.0003428812575829;-0.9812187252102909;0.6158536133635715;-0.9816384139667622
百度演示：文心一言生成PPT功能;0.0008703908846336;0.0503522260137718;0.4504577774880182;0.036850836688412304
如果你问文心一言:孙悟空打得过吕布吗？;0.001186896660864;0.0703776558944909;0.4144070537050902;0.04738942933042432
文心一言能处理英文吗？李彦宏：能，但确实不如中文。;0.0105238170596613;-0.0931104407913187;0.3811948041853995;-0.057830489738781216
【AI-文心一言】我们文心一言真的太厉害辣！;0.0057234794535;0.2594295049430737;0.3975511905951476;0.1677984508391629
让ChatGPT和文心一言同时论证2000人民币大于3000美元;0.1625520915756712;0.1104748274131952;0.4416633693125444;0.08249783284984144
【文心一言】：记住了吗，记住了，记住啥了？不知道;0.0022682913963179;-0.0331809989659986;0.4822685195004867;-0.026006782827722976
文心一言成功证明1+1=3！震惊全球！;0.0025056707284907;0.0824948057135765;0.5325821847303688;0.07140383958982743
ChatGPT4 VS 文心一言;0.0252677111357282;0.0373752160080261;0.4041361497893273;0.02470582554475317
文心一言实战作文;0.1742891807775491;0.0858246535727317;0.554050506158918;0.07993982661503544
百度文心一言发布，ChatGPT“阴阳怪气”评价;0.0599778445956638;-0.0297140491770786;0.4445528051843808;-0.021778534859467288
李彦宏：文心一言是ChatGPT今年一月份是水平，用户一边骂一边用;0.0470802342142744;-0.1010190838442803;0.4150966493951236;-0.06897201031708748
百度文心一言画百家姓吃嫩草;0.0211267605633802;0.1484473686099511;0.365832662390315;0.08877979745553483
文心一言和ChatGPT的综合对比;7.912644405760406e-05;0.1777316068948904;0.6158233053436071;0.17779041603531412
文心一言和ChatGPT测评，笑的肚子疼;0.2489581684865748;0.0644722262087575;0.4645806661627302;0.05155054910284584
百度文心一言发布会;0.0269293664609379;0.0891570952619271;0.4414705671502184;0.0643683842287325
文心一言再战作文与绘图;0.0007121379965184;0.1091119437038946;0.4630057283044189;0.08207563058014745
本来挺喜欢文心一言的;0.0078335179617028;0.008568700366062;0.3814576772200371;0.005321480769229608
文心一言，但不是很文心;0.0127921084559793;0.1043737812056484;0.4300058335441021;0.07314426438638678
百度文心一言 全方面内测 效果惊人;0.0005275096270506;0.1203331249271048;0.5509026368832892;0.10769303286065161
【文心一言】有进步，希望更多用户的训练带来进化;0.0002373793321728;0.562348389224615;0.6300324548801012;0.5755299334764703
当你让文心一言和New bing尬聊;0.0031650577623041;0.1763095079933263;0.4039511229674097;0.11578807573243054
敌方AI绘画VS我方AI绘画，MidjourneyVS文心一言·百度;0.0267447380914701;0.3065796737774724;0.4250912414994588;0.2131730427003908
实测【文心一言】，看看发布会是不是开早了;0.3035026639236166;0.1425752338527261;0.6028252132558097;0.1474200063342344
chatgpt和文心一言哪个好;0.0085720314395737;0.0890878076444168;0.394268460691267;0.05719256073213801
日媒报道文心一言发布会 引起百度股价暴跌;0.0018462836946774;-0.1192076067511697;0.5606294979965601;-0.10859758256110316
百度回应文心一言套壳质疑：使用互联网公开数据，符合行业惯例;0.0078335179617028;0.1644484736091379;0.4062466907882538;0.10875031653135357
赶紧收藏！详解使用手机体验百度文心一言！;0.0001055019254101;0.8706662226971589;0.615733819918139;0.8708319030516158
【文心一言】体验极好，问候一句等30s;0.1260220499024107;-0.0114948969324596;0.6117667714100643;-0.011684244552669422
文心一言看图猜成语来了，猜对三个算我输;0.007253257371947;0.4027409935937322;0.3397459898854957;0.2227873421498138
《文心一言》，你画我猜🤠;0.061613124439521;0.0870519743629588;0.4499174507134891;0.06458791074449564
《让文心一言画下棋，但 国际象棋》;0.0046948356807511;0.0617298934766102;0.4486756260738803;0.04504161958016471
抢先体验｜文心一言的文生图;0.000448383182993;0.1881102233712594;0.535530851252521;0.1636509960052838
文心一言，我的回答是“拉垮”;5.275096270506936e-05;0.9066510297824344;0.615663505773111;0.9067113724136939
百度文心一格绘画，好用吗？为你解密！#Ai绘画 #文心一言测试   #人工智能;2.637548135253468e-05;0.9527439980895588;0.6157306502832455;0.9529067856344993
关于今天刚刚试用文心一言抽风体验;0.0064356174500184;-0.2343466536918219;0.4252600728886384;-0.1621527694552939
百度发布文心一言，股价盘中跌超10%;0.0669673471540855;0.0061985964667346;0.4423541377459937;0.00452886423457856
文心一言展示部分1.5倍速cut（带字幕）;0.002716674579311;-0.1885904406627681;0.3858191933201681;-0.11828359281360339
文心一言是先把中文翻译成英文再画画，是真的么？;0.0001846283694677;0.2885352904215093;0.5287700057336169;0.24783575264669455
文心一言ai绘画;0.0021100385082027;-0.0373532764133487;0.4004992952084403;-0.02431453529875789
无内鬼，来点文心一言笑话;0.1131244395210212;-0.1470633785178345;0.45677497441794;-0.11211855641186927
鱼玄机和王安石画成这样！我看【文心一言】不是人工智能;0.0056707284907949;0.1922661738435745;0.4178912742357141;0.130707908340027
ChatGPT：不装了！在下文心一言！;0.0048003376061613;0.3398090639117517;0.3667015452214372;0.20270305004967565
硬着头皮让文心一言和GPT-4比一比吧;0.004193701535053;0.2290585420347746;0.4497011794041476;0.1674949227080365
文心一言给我整不会了;2.637548135253468e-05;0.947848302943298;0.615663760574355;0.9479072676902289
百度文心一言的AI绘画真有一手啊;0.0004220077016405;-0.7028866155922908;0.6162888414139015;-0.7036942101768818
俞敏洪和李彥宏參加亞布力中國企業家論壇談文心一言;0.0112623305375323;0.0265902343128947;0.4249323872237614;0.018407737664060012
李彦宏：“文心一言”是更适合中国市场的人工智能;0.0040881996096428;0.2216487367573609;0.4077897411472713;0.14698276531360535
文心一言测试;0.0001582528881152;0.736381889164426;0.615663505773111;0.7364449211980596
【文心一言】再战经典问题，与ChatGPT谁强谁弱？;0.0004220077016405;0.4999673782181695;0.9236717995584744;0.750175294318608
用chatGPT扮演文心一言，娱乐一下;0.0001055019254101;0.5232530811855389;0.6156635876735109;0.5232929579176713
文心一言发布会，李彦宏边讲股票边跌;0.0640924196866592;0.0434628271356321;0.4923758923924078;0.03526407136448509
当你让ChatGPT和文心一言聊天;0.0002110038508202;0.1398840630742069;0.6157501559064796;0.13991705729790468
文心一言吊打ChatGPT实锤！;0.001582528881152;-0.0574150716739915;0.4632661526677534;-0.04322178006600006
李彦宏现场演示百度文心一言中文理解能力;0.0001055019254101;0.2010973153715914;0.5615202005494936;0.18342650110995218
弱智吧10问大战文心一言;0.0028749274674262;-0.0477191510949849;0.4958203836848091;-0.038457243504768354
我好像找到文心一言不如chatgpt的原因了;0.0017935327319723;0.2291731299774606;0.3587144648869669;0.1336088255468194
文心一言与ChatGPT4.0，力挺百度，力挺文心一言，做中国自己的AI;0.0060927361924355;0.266510440150606;0.4110226657564844;0.17822805522465027
文心一言是彻彻底底的为百度服务的，知道有些问题不能答;0.0005275096270506;0.1051638860899289;0.5495110376185025;0.09387949070905971
弱智吧VS文心一言、GPT、Bing终极对决！;0.0175924460621406;-0.0139854292991426;0.408765384474674;-0.009330461347402575
文心一言，我非常愿意相信你很强，但下次你请联网，3Q！#文心一言#gtp4;0.0008967663659861;-0.2468826853110308;0.5260797874154629;-0.2110113690939248
让GPT-4帮“文心一言”写发言稿;0.0050640924196866;0.1526864537826342;0.3854873230882024;0.09574705472743536
【文心一言】魔性作画;0.0001055019254101;0.5511036529655515;0.6158170170608352;0.5512830004409037
文心一言内测资格申请到了，简单试用;0.000395632220288;0.7119511393221966;0.6994014143911288;0.8088823319637787
百度的文心一言是真的文心！哈哈哈哈哈！;0.0069367515957166;0.1065192490058909;0.4313712758213598;0.07477147668554239
爆燃：文心一言 vs ChatGPT-4实测！！！百度背水一战交卷！！！;0.0178034499129609;0.0385689694987161;0.4542510473063696;0.02858264922254158
文心一言说他是本地人，那我是。。。;7.912644405760406e-05;0.1932257315572469;0.7346865859581798;0.23059698567816658
问了文心一言四个问题;0.0001055019254101;-0.941006324706138;0.6156637423742662;-0.9410782745701458
文心一言测试，效果一般;0.002716674579311;0.2424565508169635;0.3946160480646647;0.15553283943721552
文心一言终于通过了！有进步但不多;0.0011077702168064;0.0583292872479359;0.4679949015922248;0.04435303638842678
测试文心一言 | 它好像在下一种很新的棋;0.0001318774067626;-0.7251072090759172;0.6157684121585143;-0.7252893864282214
让ChatGPT和文心一言给选人生的第一辆新能源汽车，结果喜人;0.0301999261486522;0.1184191647749438;0.4088984878139958;0.0792991015892454
说实话文心一言的阅读理解还不错？;0.0001582528881152;0.3113683305852812;0.5882639793756727;0.29753703715077917
百度起诉苹果，对应用市场管理不严格，导致假冒的百度文心一言App泛滥;0.0005802605897557;-0.4915519842544446;0.8311177914915742;-0.6636621960301842
百度文心一言使用体验，你试过了吗~~~;0.0002637548135253;0.2175331636900146;0.6160369713527208;0.21768789059260227
文心一言AI依据《小芳》里的歌词还原女主容貌和各年龄段的变化;0.0004747586643456;-0.1768802964727647;0.4722913303302791;-0.13571232583693313
文心一言内测｜他是数学笨蛋吗？;0.000448383182993;0.3775976582896528;0.8452038019825027;0.5184390320734429
文心一言有那么差劲吗，导致百度股票都跌了;0.0246874505459724;-0.2077622330867977;0.3854000754298804;-0.13099051856222427
文心一言翻车！演示不实时！还不能用，股价重挫超10%;0.0063828664873133;-0.0346993266892168;0.391621999298065;-0.02211338667024641
文心一言剪辑：⚡️股票不妙曲⚡️;0.0193859787941129;0.0769448707181793;0.3549931791748791;0.04463836242252418
提前体验百度文心一言，稳了！！！;0.0134514954897926;0.0313362350803186;0.4273111144767108;0.021826733702465722
谁在骂文心一言？谁在吹chatgpt？;0.0058817323416152;0.0188895961186831;0.4127226207765299;0.012683801683578315
文心一格阴间画风;0.0039035712401751;0.2757726359262931;0.5131958672780531;0.2300819609026722
文心一言升级版“我画你猜”出炉，猜猜这些图都是什么菜！;0.0008967663659861;-0.1696645957653604;0.5012140380486197;-0.13815994121232641
百度文心一言造假套壳？公司：完全是百度自研;0.0010813947354539;0.1179791558079;0.365207121336341;0.07001139665707114
这就是文心一言？;0.0002373793321728;0.2066347884986409;0.5828439316170512;0.19563958371085136
文心一言个人测试;0.0008703908846336;-0.0099961805742481;0.4859326156743501;-0.00789183370344665
[百度ai.文心一言]把大象关进冰箱需要几步？;0.0064619929313709;0.1231626858598821;0.4463812052775144;0.08944671728986675
震惊，一男子竟然只用一分钟就开发出了文心一言;0.0003428812575829;-0.1842584481472589;0.6157112359667186;-0.18429464576828458
文心一言说通义千问比自己更加先进;0.0018726591760299;0.1198306059932504;0.4560020585914106;0.08880021963410488
文心一言体验资格通过，深度体验一下;0.0001846283694677;0.30532003141025;0.6157075270703539;0.3053694516010604
文心一言内测;0.0001582528881152;-0.8384985420371089;0.6157368736113048;-0.8386702434489509
AI绘画，文心一格 软件操作指南，AI关键词生成人物绘画 #文心一言 #文心一格;0.0004220077016405;0.0;0.6163326919838774;0.0
加油，“文心一言”“通义千问”。;5.275096270506936e-05;0.4846634630158728;0.6156854800215548;0.4847130196293456
百度 文心一言明显比阿里通义千问聪明多啦！！！百度真国内AI一哥，文心（估计在gpt3.0)，通义（only gpt2.5);0.0014242759930368;0.1812837555526632;0.4834110472805349;0.14239638672752888
测试文心一言 | 我不要你觉得，我要我觉得;0.0001846283694677;0.3232383287281692;0.6157637119095313;0.3233201493293954
关羽走单骑。文心一言灵魂画师～;0.0025584216911958;0.4306861167490042;0.4262057060919025;0.2983671857411337
文心一言排队中这么多人吗;0.0001582528881152;-0.5247830547833278;0.9065908380687308;-0.7728245513846786
文心一言 vs Bing！相同 5 问，结果.....;0.0158252888115208;0.0116223998388271;0.4540980501507823;0.008606077280776156
「文心一言」的 AI 画图功能，画的 666;0.0002110038508202;0.8058434753439718;0.6158018042974736;0.8061011548795989
文心一言出来啦。。。不带主观情绪，一些问题给不出答案，和chatgpt目前还是有差距。慢慢加油吧。两个模型都不能告诉我明天股市能不能大涨，哈哈;0.0047212111621037;0.2479197233568806;0.4389546802912488;0.1769827017976406
百度回应文心一言文生图功能争议：完全自研;0.0208102547871498;0.1574102565013693;0.4092030805007265;0.10522051044689876
【文心一言】对标ChatGPT！我们中国终于有自己的生成式AI产品了！！！;0.121696470960595;0.0736543703170153;0.5178043655754911;0.06356837466829489
百度文心一言发布会上，李彦宏测试产品为视频演示。;0.0031386822809516;-0.1346893719890708;0.4008307575696593;-0.08777147949069768
这就是文心一言，是你想象中的样子么;7.912644405760406e-05;0.2583479789103688;0.6156635876735109;0.25836643759184735
从文心一言发布会看中美教育的差距;0.0010286437727488;0.608629742713059;0.4615270925858759;0.4563933066585455
文心一言无论成功与否，百度都将受到极大冲击;0.0004220077016405;-0.0526133693494004;0.6157395438460842;-0.0526268759071597
文心一言：你和牛马没有区别（QAQ）;0.0003692567389354;-0.9310344827586206;0.615926329124262;-0.9315471090356832
文心一言～在二次元边缘疯狂试探。;0.0093105449174447;0.0413928256060113;0.3888095768437239;0.026211832109577237
社畜是人吗？文心一言来作答;2.637548135253468e-05;0.862682471851195;0.615663505773111;0.8627357814583023
感谢关注，不负期待！#文心一言;0.0033760616131244;-0.2870668428794544;0.3749679751021563;-0.17502207152029728
百度文心一言简单试用;0.0064356174500184;0.285302952545711;0.4117516831966859;0.19115099848253805
这文心一言真是离谱;0.0003692567389354;-0.9387574966984892;0.615663505773111;-0.9388736020075712
测试文心一言 | 文心一言能通过经典的图灵测试问题吗？;0.0002901302948778;-0.60428655346727;0.8514846385814995;-0.8358292164500742
【文心一言】测试基本还算满意;0.0002637548135253;0.33525132355619;0.5655428050864176;0.3079922902084526
GPT-4回答为什么“文心一言”发布会没有实操;0.018700216278947;0.1199392314268147;0.3887189845409118;0.07613662185173456
文心一言发布百度股价暴跌 李彦宏曾说：产品化才是最难;0.0024529197657857;-0.071008445456392;0.4156457319443987;-0.04797327529065603
线上出故障了，我用文心一言试了下，结果......;0.0001055019254101;-0.814612623910649;0.615773804563098;-0.8148205462786828
文心一言重磅推出！生成视频功能展示！碾压GPT-4？;0.0019781611014401;0.1726783286522643;0.4247144147869349;0.11919029405115379
李彦宏：文心一言可更多避免类ChatGPT式胡言乱语;0.0005538851084032;-0.0825931670920506;0.5025244245878815;-0.06742731040100564
百度股价大跌，文心一言到底咋样？;0.0104710660969562;0.225076418205321;0.3972656791369153;0.14566742314170886
百度文心一言发布后，我放心了;0.0001055019254101;-0.1391438672810826;0.7165762552406635;-0.16196267668957104
文心一言发布会hh吐槽一下，为啥发布会是模棱两可的PPT和讲故事？大语言模型是啥;0.001925410138735;0.1193591740825085;0.5001893264366412;0.09701911178430819
开源模型chatGLM整合包闻达一键部署初体验|叫板文心一言;0.0050640924196866;0.1616313389252472;0.4607694946426242;0.12112134100046791
加入文心一言需要多久;0.0003428812575829;0.0886584022938843;0.472040520633546;0.06798538943002491
文心一言逆天的画图能力;5.275096270506936e-05;0.4012048578506996;0.8313122754422753;0.541769805221101
直观感受文心一言发布股价断崖式下跌;0.000791264440576;0.3151572098179768;0.4614266209298043;0.23626206327596874
百度文心一言发布会直播录制;0.0010286437727488;-0.0833567028556494;0.4531104277566739;-0.06136708253737582
文心一言真的有那么不堪吗  同样的问题分别问cahtgpt3.5和文心一言;0.0002901302948778;0.3703494107243547;0.5564457162983721;0.3347657192912394
昨天申请的个人用户内测文心一言，今天通过了，体验看看;0.0003692567389354;-0.0200770574098298;0.5323198768550697;-0.017361513166947035
百度国产版ChatGPT文心一言发布;0.0021627894709078;0.0310087979540924;0.4602874939748502;0.023196483096164948
看完文心一言发布会，我有4点感受，2个想法#百度文心一言 #文心一言 #ChatGPT;0.0005011341456981;0.5281953347992188;0.7855869910170926;0.674063767764022
文心一言多模态、专业问题测试;0.0010550192541013;0.1971228915696082;0.413910339103915;0.13257073805967723
大家好！我是文心一言鸭～;0.0170649364350899;0.0434303852080357;0.3615943721515693;0.02564295533946193
文心一言正面硬刚charGPT，谁胜谁负？;0.0001055019254101;0.1028782168038293;0.615663505773111;0.10288604339054988
百度叫「文心一言」，阿里叫「通义千问」，腾讯应该叫什么？;0.0038244447961175;0.2149731797697432;0.3333143537288159;0.11653945396063824
【BingAI/文心一言】中美AI成语接龙对比。;0.0007648889592235;-0.0334385896210227;0.4279994953049363;-0.023251918689369582
自认为比ChatGPT、文心一言更好的ta出现了！;0.0002373793321728;0.1270409305214099;0.6161384354149043;0.12715162548441933
荒谬派“文心一言”在线答疑解惑;0.0001055019254101;-0.0129127803051742;0.6157464379100706;-0.012915502158969583
模型评测系列（二） 不吹不黑深度解析文心一言发布会;0.009521548768265;0.0712737765507618;0.42370693708236;0.04917674031490717
请文心一言出题，考考双方，最后居然都无法回答。。。;0.0003692567389354;0.2138546807625674;0.6157115904078683;0.21389783371974788
【大语言模型】我同时测试了chatGPT、NewBing、文心一言;0.0018199082133248;0.0632708285241797;0.4234005352734687;0.043535511143720826
文心一言：6;0.0014770269557419;0.2225402413104908;0.6158878381700821;0.22269335131671966
测试文心一言;0.0006857625151659;0.6253707807991845;0.8558190262785179;0.8694398584711339
两分钟自主研发文心一言;0.0002637548135253;-0.1611038190103275;0.5238516264516409;-0.13709442226378143
让【文心一言】论证996有利于提升幸福感;0.0021627894709078;-0.123107334397542;0.3253728553937019;-0.06511293054522006
ChatGPT评价百度AI文心一言;0.0001318774067626;-0.6385235547112118;0.615663505773111;-0.6385751707731185
百度文心一言新闻发布会【带字幕完整版】;0.0072005064092419;0.0272936303016301;0.406866617722263;0.018073733445761957
文心一言六天更新了一次，看下面的发版日期，但十六号开始内测，实际上四天更新一次。;0.0037980693147649;-0.154161515513547;0.4288411222940481;-0.10749318155312408
ChatGPT与文心一言，全方位对比评测;0.0012660231049216;-0.240837655205922;0.4274897630437466;-0.1672916838924091
Chatgpt正式开放api，降价到骨折价1折，国产文心一言先拉盟友？;0.0030331803555414;0.0793922242716995;0.4774889518166842;0.061621047891179
4月 中国AI大模型正式迎来爆发 文心一言 通义千问 ChatGPT;0.0022155404336129;0.257268078659852;0.3844091485784351;0.16074556680030921
文心一言终于可以用了，这几天应该通过的挺多的吧！应该现在批量通过了，我是17号申请的;0.001186896660864;-0.0188355423850709;0.3800816428115342;-0.011632874556786322
文心画炒鸡蛋-别具一格;0.0003165057762304;0.446688016664175;0.8907169645963023;0.6463124627228136
有些人跪久了就不会站了！   文心一言虽有缺点，但绝不是“套壳货”;0.0029804293928364;0.0377577377792996;0.4462576317729098;0.027390196144041198
文心一言，没有心，何来言？;0.0077280160362926;0.1089563069750138;0.4022881601686797;0.07135049337709659
对线文心一言;0.0068840006330115;-0.1960459225115761;0.314160124012148;-0.1002873898272168
割韭菜还得看国内，已经可以想象文心一言的收费了;0.0127393574932742;-0.2777715021525671;0.3784467355994613;-0.17139381566113426
文心一言 玩呢;0.0001318774067626;0.0100591333862056;0.6156646614787534;0.010059965415959703
文心一言实测;2.637548135253468e-05;-0.8342786828998798;0.6156635330732444;-0.8343302742863289
文心一言，公测申请，好难，这么长时间还没有通过尼？;0.0001055019254101;0.6521739130434783;0.6156891889179193;0.6522507357471856
测试了一整天，终于测出文心一言一个大bug，发现文心一言不了解西游记原著，而是学了很多小学生作文!;0.0001055019254101;0.9575077579205478;0.6156635148731555;0.9575806156530577
再给文心一言点时间，看看能有多大进步;0.0003692567389354;0.9503295554928246;0.6156879188334615;0.9504847778383994
文心一言绘图事件，转载的;7.912644405760406e-05;0.534282560828727;0.8999885191267475;0.7810764953248502
文心一言，一个月终于申请通过！我的故事，你想听吗？;5.275096270506936e-05;0.1028782168038293;0.6156892617182749;0.1028893680163597
百度的文心一言达到预期了吗？;7.912644405760406e-05;0.3220418146339326;0.8139329984766611;0.42578167919741194
百度版Chatgpt的文心一言发布了，我试了下，竟然生成了……;0.001925410138735;-0.1962640973323314;0.3852585210480791;-0.12288972426012461
文心一言发布会，怎么跟闹着玩一样;0.0051432188637442;0.1453218573102921;0.4082564188187415;0.09650566570456831
拿到了百度文心一言的内测，简单和ChatGPT做个对比吧！;0.0014770269557419;-0.104401912655858;0.3779463553606018;-0.06412221499667418
文心一言初体验;0.0002901302948778;0.7108423652008461;0.6294718594668052;0.7268641039470229
AI文心一言，使用测评;0.0005538851084032;0.4199247509639325;0.6164769695078572;0.4205455498156963
文心一言:能不能换位思考 我画你猜 ?;0.0003165057762304;0.0699647316106641;0.4754618070130294;0.054039122529270706
百度文心一言发布，股价大跳水，牛牛痛哭😭😭😭😭😭😭😭;0.0135042464524977;-0.0186221964220882;0.4100340731695795;-0.012448543978884152
基于bart的水军评论生成  授课大咖： 卢菁博士【北京大学博士后人工智能专家】人工智能 AI;0.1237010075433876;0.024387799841638;0.4414491288868518;0.018032261998626394
百度的文心一言先不说能不能完虐chatgGPT4.0，就先看这中文解读差好几个数量级，多投喂多训练，别总想着抄外国的开源代码。别到最后搞成人工智障。;0.0083346521074009;0.3205366471427854;0.4100682230545087;0.21399067174921102
关于文心一言，老徐有话想说;0.0002637548135253;0.9000551461710369;0.6157305478239069;0.9002473426372272
文心一言，国产类ChatGPT产品正式发布，百度的AI聊天工具。【晓舟报告】;0.0088357862530991;0.0366604949137348;0.3476573517030605;0.02076135911998009
百度文心一言发布，股价赢麻了;0.0168011816215645;0.1112525552387775;0.4074684615021205;0.07397253610032023
文心一言测试接口  中国版chatGPT来了         #文心一言测试##文心一言#百度文心一言将开启第一批内测#百度文心一言#;5.275096270506936e-05;0.4026084112064871;0.8635568132188163;0.5647523733313373
