发布者;群体情绪;时间
文心一言给我整不会了;0.9479138020643152;1679974418
百度文心一言的AI绘画真有一手啊;-0.7032444555391271;1679999318
俞敏洪和李彥宏參加亞布力中國企業家論壇談文心一言;0.019998708253301262;1679977902
李彦宏：“文心一言”是更适合中国市场的人工智能;0.046185883160351736;1680096723
文心一言测试;0.7364449211980596;1680020521
【文心一言】再战经典问题，与ChatGPT谁强谁弱？;0.7499196586910244;1680013245
用chatGPT扮演文心一言，娱乐一下;0.5232929579176713;1679904530
文心一言发布会，李彦宏边讲股票边跌;-0.22241363419876814;1679940038
当你让ChatGPT和文心一言聊天;0.13922379895995152;1679927699
文心一言吊打ChatGPT实锤！;-0.04194702878274712;1681801453
李彦宏现场演示百度文心一言中文理解能力;0.18342650110995218;1679905782
弱智吧10问大战文心一言;-0.03134620390693809;1680776302
我好像找到文心一言不如chatgpt的原因了;0.13786725922881732;1681177053
文心一言与ChatGPT4.0，力挺百度，力挺文心一言，做中国自己的AI;0.17833995946893116;1680791566
文心一言是彻彻底底的为百度服务的，知道有些问题不能答;0.09595666115349985;1681047919
弱智吧VS文心一言、GPT、Bing终极对决！;-0.0298567145079853;1681205081
文心一言，我非常愿意相信你很强，但下次你请联网，3Q！#文心一言#gtp4;-0.21350362245910226;1681660646
让GPT-4帮“文心一言”写发言稿;0.07097528236765308;1680199562
【文心一言】魔性作画;0.5512830004409037;1681778415
文心一言内测资格申请到了，简单试用;0.8088948743667456;1681628226
百度的文心一言是真的文心！哈哈哈哈哈！;0.08488404199443422;1681568890
爆燃：文心一言 vs ChatGPT-4实测！！！百度背水一战交卷！！！;0.03326280542733844;1681454935
文心一言说他是本地人，那我是。。。;0.23061965853927827;1681650348
问了文心一言四个问题;-0.941140555867401;1681639480
文心一言测试，效果一般;0.15553657802998344;1681558023
文心一言终于通过了！有进步但不多;0.04535984832701889;1681550689
测试文心一言 | 它好像在下一种很新的棋;-0.7252893864282214;1681493914
让ChatGPT和文心一言给选人生的第一辆新能源汽车，结果喜人;0.02855816541918108;1681452722
说实话文心一言的阅读理解还不错？;0.29748943734357625;1681441890
百度起诉苹果，对应用市场管理不严格，导致假冒的百度文心一言App泛滥;-0.6636621960301842;1681603520
百度文心一言使用体验，你试过了吗~~~;0.21768735592269314;1681522005
文心一言AI依据《小芳》里的歌词还原女主容貌和各年龄段的变化;-0.13557599288724342;1681496702
文心一言内测｜他是数学笨蛋吗？;0.5185261955310443;1681523285
文心一言有那么差劲吗，导致百度股票都跌了;-0.12740611959453504;1680345458
文心一言翻车！演示不实时！还不能用，股价重挫超10%;-0.045372786857327124;1681460666
文心一言剪辑：⚡️股票不妙曲⚡️;0.058288309900596864;1680896404
提前体验百度文心一言，稳了！！！;0.051121000964921344;1679920113
谁在骂文心一言？谁在吹chatgpt？;-0.027375774821490458;1680916578
文心一格阴间画风;0.23205847150120243;1680887078
文心一言升级版“我画你猜”出炉，猜猜这些图都是什么菜！;-0.13815994121232641;1680877141
百度文心一言造假套壳？公司：完全是百度自研;0.06628689607558852;1680876922
这就是文心一言？;0.19563958371085136;1680862129
文心一言个人测试;-0.012404466056178988;1680877449
[百度ai.文心一言]把大象关进冰箱需要几步？;0.08944671728986675;1680923981
震惊，一男子竟然只用一分钟就开发出了文心一言;-0.18429464576828458;1680954437
文心一言说通义千问比自己更加先进;0.08656653408598203;1680934852
文心一言体验资格通过，深度体验一下;0.3053694516010604;1680772372
文心一言内测;-0.8383398175876687;1680963253
AI绘画，文心一格 软件操作指南，AI关键词生成人物绘画 #文心一言 #文心一格;0.0;1680939964
加油，“文心一言”“通义千问”。;0.4847130196293456;1680793327
百度 文心一言明显比阿里通义千问聪明多啦！！！百度真国内AI一哥，文心（估计在gpt3.0)，通义（only gpt2.5);0.13894079725579103;1680788579
测试文心一言 | 我不要你觉得，我要我觉得;0.3233201493293954;1680789616
关羽走单骑。文心一言灵魂画师～;0.29525171078570994;1680789131
文心一言排队中这么多人吗;-0.7738690319181137;1680779168
文心一言 vs Bing！相同 5 问，结果.....;0.01898723695880484;1679965523
「文心一言」的 AI 画图功能，画的 666;0.8064406435137751;1680257401
文心一言出来啦。。。不带主观情绪，一些问题给不出答案，和chatgpt目前还是有差距。慢慢加油吧。两个模型都不能告诉我明天股市能不能大涨，哈哈;0.17523290033286873;1679907529
百度回应文心一言文生图功能争议：完全自研;0.01971746970552873;1680276486
【文心一言】对标ChatGPT！我们中国终于有自己的生成式AI产品了！！！;0.030119806688925877;1680258703
百度文心一言发布会上，李彦宏测试产品为视频演示。;-0.0834169715138095;1680963773
这就是文心一言，是你想象中的样子么;0.2584599408529072;1680155582
从文心一言发布会看中美教育的差距;0.4555932022941325;1680151002
文心一言无论成功与否，百度都将受到极大冲击;-0.052596623277108685;1680446926
文心一言：你和牛马没有区别（QAQ）;-0.931547109035683;1680178589
文心一言～在二次元边缘疯狂试探。;0.02950442128309291;1681046976
社畜是人吗？文心一言来作答;0.8627357814583024;1680453956
感谢关注，不负期待！#文心一言;-0.18677470401024018;1680107682
百度文心一言简单试用;0.1891274853315658;1681029877
这文心一言真是离谱;-0.9392967284308927;1680092055
测试文心一言 | 文心一言能通过经典的图灵测试问题吗？;-0.8360762338072729;1681062209
【文心一言】测试基本还算满意;0.3080209504318055;1680266439
GPT-4回答为什么“文心一言”发布会没有实操;0.10814098513377217;1681094316
文心一言发布百度股价暴跌 李彦宏曾说：产品化才是最难;-0.043797748868098306;1680794930
线上出故障了，我用文心一言试了下，结果......;-0.8148205462786828;1680794224
文心一言重磅推出！生成视频功能展示！碾压GPT-4？;0.11514641190290012;1680495181
李彦宏：文心一言可更多避免类ChatGPT式胡言乱语;-0.07008961857632774;1680444712
百度股价大跌，文心一言到底咋样？;0.1394851968914777;1680193710
百度文心一言发布后，我放心了;-0.16196267668957104;1680798018
文心一言发布会hh吐槽一下，为啥发布会是模棱两可的PPT和讲故事？大语言模型是啥;0.09660378503948434;1681129961
开源模型chatGLM整合包闻达一键部署初体验|叫板文心一言;0.11944975582773523;1680495148
加入文心一言需要多久;0.06707034960278849;1680456831
文心一言逆天的画图能力;0.541769805221101;1680251009
直观感受文心一言发布股价断崖式下跌;0.2361090869061253;1680223516
百度文心一言发布会直播录制;-0.0618670157009122;1681147721
文心一言真的有那么不堪吗  同样的问题分别问cahtgpt3.5和文心一言;0.33521155407243064;1680527747
昨天申请的个人用户内测文心一言，今天通过了，体验看看;-0.01801843197254778;1680509216
百度国产版ChatGPT文心一言发布;0.020707285528054294;1680166006
看完文心一言发布会，我有4点感受，2个想法#百度文心一言 #文心一言 #ChatGPT;0.6746087955181199;1680136956
文心一言多模态、专业问题测试;0.1347030078768593;1680123275
大家好！我是文心一言鸭～;0.037677256716870555;1681180671
文心一言正面硬刚charGPT，谁胜谁负？;0.10288604339054988;1680830616
百度叫「文心一言」，阿里叫「通义千问」，腾讯应该叫什么？;0.09537378371550326;1680753598
【BingAI/文心一言】中美AI成语接龙对比。;-0.023981872467098913;1680486537
自认为比ChatGPT、文心一言更好的ta出现了！;0.12715062911953603;1680263616
荒谬派“文心一言”在线答疑解惑;-0.012915502158969583;1680253791
模型评测系列（二） 不吹不黑深度解析文心一言发布会;0.0410427207786255;1680246207
请文心一言出题，考考双方，最后居然都无法回答。。。;0.21389080618402673;1681356345
【大语言模型】我同时测试了chatGPT、NewBing、文心一言;0.04956075008389287;1680225586
文心一言：6;0.22269335131671966;1680135494
测试文心一言;0.8719290463727464;1680005077
两分钟自主研发文心一言;-0.13709442226378143;1679991995
让【文心一言】论证996有利于提升幸福感;-0.056870818896440176;1679964400
ChatGPT评价百度AI文心一言;-0.6385751707731185;1680243714
百度文心一言新闻发布会【带字幕完整版】;-0.002248116737321986;1680421804
文心一言六天更新了一次，看下面的发版日期，但十六号开始内测，实际上四天更新一次。;-0.10973061885335074;1680092489
ChatGPT与文心一言，全方位对比评测;-0.16764237713804972;1680372577
Chatgpt正式开放api，降价到骨折价1折，国产文心一言先拉盟友？;0.07183267502628653;1681098325
4月 中国AI大模型正式迎来爆发 文心一言 通义千问 ChatGPT;0.16336819575768263;1680417060
文心一言终于可以用了，这几天应该通过的挺多的吧！应该现在批量通过了，我是17号申请的;-0.01275316696035155;1681105625
文心画炒鸡蛋-别具一格;0.6457702763139865;1680272393
有些人跪久了就不会站了！   文心一言虽有缺点，但绝不是“套壳货”;0.043919014430817235;1680617191
文心一言，没有心，何来言？;0.03329495784728023;1680086856
对线文心一言;-0.09505322296171716;1679976274
割韭菜还得看国内，已经可以想象文心一言的收费了;-0.28849393680271646;1681195858
文心一言 玩呢;0.010059965415959703;1680419460
文心一言实测;-0.8343319378637232;1680244588
文心一言，公测申请，好难，这么长时间还没有通过尼？;0.6522507357471856;1680153580
测试了一整天，终于测出文心一言一个大bug，发现文心一言不了解西游记原著，而是学了很多小学生作文!;0.9575806156530577;1680088103
再给文心一言点时间，看看能有多大进步;0.9504847778383995;1680563975
文心一言绘图事件，转载的;0.7810764953248502;1680114058
文心一言，一个月终于申请通过！我的故事，你想听吗？;0.1028893680163597;1680284957
百度的文心一言达到预期了吗？;0.42578167919741194;1680236620
百度版Chatgpt的文心一言发布了，我试了下，竟然生成了……;-0.12346058779866508;1679963256
文心一言发布会，怎么跟闹着玩一样;0.09603239666416152;1680225803
拿到了百度文心一言的内测，简单和ChatGPT做个对比吧！;-0.06405457357554815;1679978744
文心一言初体验;0.7268641039470229;1680006977
AI文心一言，使用测评;0.42060086206391206;1679891780
文心一言:能不能换位思考 我画你猜 ?;0.05403912252927071;1680251765
百度文心一言发布，股价大跳水，牛牛痛哭😭😭😭😭😭😭😭;-0.1236924994085704;1680019727
基于bart的水军评论生成  授课大咖： 卢菁博士【北京大学博士后人工智能专家】人工智能 AI;-0.6486344046680403;1680014685
百度的文心一言先不说能不能完虐chatgGPT4.0，就先看这中文解读差好几个数量级，多投喂多训练，别总想着抄外国的开源代码。别到最后搞成人工智障。;0.23949569100601184;1680230449
关于文心一言，老徐有话想说;0.900247342637227;1680089655
文心一言，国产类ChatGPT产品正式发布，百度的AI聊天工具。【晓舟报告】;0.026359585840479764;1680659359
百度文心一言发布，股价赢麻了;0.12512889899598226;1680371877
文心一言测试接口  中国版chatGPT来了         #文心一言测试##文心一言#百度文心一言将开启第一批内测#百度文心一言#;0.5647205958368909;1680378039
文心一言人称chatPPT;-0.7462828248529311;1680874193
通义千问PK文心一言，谁会胜出？;0.11592968823751044;1679894618
文心一言股价波折 老板讲话vs技术专家讲话 专人专事;0.3385376541964473;1681107094
李彦宏应战ChatGPT！百度将推“文心一言”;-0.09802067535380266;1680405487
文心一言 大战 chatGPT;0.954863381695157;1680304502
中国版“ ChatGPT”来袭，百度“文心一言”明日揭晓有何超能力;0.05031703340465211;1680052464
"文心一言回答""全球PC销量为什么会跌至冰点?""";-0.06093699445947042;1679936802
最新AI价值观全面评测：ChatGPT、GPT-4、文心一言等，我想对百度说#$%^&*$%^&;-0.02910072068250228;1680676088
百度发表文心一言;0.414414257419437;1680199632
文心一言VS通义千问 国产语言大模型你更看好谁？;-0.05246980630353205;1680195259
文心一言有点超预期！央行降准利好？交易所清查违规抢跑机构利空？;0.2686992635100993;1680152288
百度文心一言取消应用发布会;-0.0761720057964893;1680223440
自测百度文心一言;0.31816926006209284;1679988466
史上最强AI，ChatGPT4已经对付费用户开放了，国产AI百度文心一言未来可期;0.24556487287314396;1680592671
这样来对比，还是百度比CHATGPT底蕴深啊。期待百度的文心一言。;-0.09684697599945703;1680007912
【教程】如何加入百度文心一言？只需两步，轻松搞定！;-0.9937517854248589;1679967069
文心一言预约体验;0.22686363561952788;1680180919
【短的发布会】ChatPPT＞ChatGPT？百度文心一言超强理解能力现场节省时间不演示！;-0.04689019309485717;1680405145
确认了！百度类ChatGPT产品文心一言3月内测;-0.17984068688025015;1679930698
文心一言在这一方面做到了和ChatGPt一样？;-0.8227342789082389;1679912725
测试文心一言 | 能理解二进制运算吗？;0.11907871781270958;1680008463
百度推出国产版对话AI文心一言“中国版ChatGPT”;0.3914743161470128;1680095331
测试文心一言 | 能解决实际科研问题吗？;-0.21657094005091013;1680706670
鼠鼠我啊，被文心一言折磨安逸了。;0.9590103652063267;1679996330
文心一言VS弱智吧;-0.32498939218907413;1680011605
如何评价百度文心一言的绘画水平以及语言理解能力。。。;-0.864667322815692;1680152568
文心一言的进步空间还是很大的;0.8210646062988035;1680081939
【文心一言】文心一言完胜ChatGPT;-0.777373882134966;1680107524
如果让文心一言和Chatgpt写小学生作文，谁写的好？结果很意外！;0.20102323040466558;1680105840
过于肉麻！让ChatGPT对文心一言表白;0.13484323292177827;1679977835
全球第一个对标百度「文心一言」的PPT;0.04019810454815964;1679940790
文心一言初体验：小逝1个简单题目;1.0;1680257501
赶鸭子上架百度的文心一言就地一言不发，李厂长从外卖到直播到自动驾驶到AI样样不缺席，我预期的文心大模型#文心一言 #百度 #chatgpt;0.04166035701227587;1680072049
#文心一言 #爱国的猫 #百度 #chatgpt 啥情况？百度到底是中 - 抖音;-0.08350661977327486;1680080111
文心一言来了！他到底好用吗？;-0.2366235252893281;1679968011
盗版“文心一言”App泛滥，百度起诉苹果;-0.6824452116546903;1679975895
文心一言和ChatGPT为我写的讲演稿。。;0.9394316341451442;1679975048
百度文心一言来了，能否为中国带来ChatGPT这波技术浪潮？【商业B面&牛顿】;0.6074416701880586;1679926524
生成式AI运动会！国内大厂忙乱下场，百度文心一言或成最大赢家！;-0.006492939398889016;1679973447
文心一言;-0.5441302978316536;1680258674
ChatGPT4.0 VS 百度文心一言功能对比，文心一言回复自己拆台。;-0.15790929886854332;1679920855
文心一言会画画了;-0.915913162958965;1680441158
文心一言发布会以后，李彦宏说了啥（删减版）;0.430227548114369;1679932311
【重磅】文心一言 vs GPT-4实测！百度背水一战成名！！！;0.1332575722471664;1679923517
想与“文心一言”辩论的我，崩溃了！;-0.8723944975467951;1679908918
百度文心一言被抄袭！还收费198元年，把我看麻了;0.8876019114352718;1680303387
【大厂又有料286】文心一言是套壳产品？高薪聘程序员出国该去吗？;0.23367994815437648;1679960390
提问文心一言;0.7617609015360397;1679923941
文心一言 VS 必应;0.9465881623026664;1679923188
百度文心一言发布会玩砸了;-0.13984029063685133;1681602989
文心一言答网文;-0.10199869911064505;1680185669
文心一言pkGPT-4被完爆，放弃吧别花冤枉钱了！;-0.033199786842668035;1679927556
全村的希望“文心一言”被嘲笑，从干翻谷歌到彻底掉出BAT，百度只用了十年！;-0.26279278987984733;1680065930
百度文心一言AI作图之成语挑战，你要的灵魂画手来了;0.9581076313239444;1679937365
ChatGPT 4.0 PK 文心一言，出院！;-0.13116304654637675;1679921532
文心一言 vs chatgpt;0.7094056930596395;1679968416
【文心一言】是懂警花的;-0.35745210253859533;1679922406
搜集全网弱智问题对抗-文心一言！;0.7853680899848992;1680152042
文心一言不如ChatGPT的根本原因！;-0.16214184005462443;1679905855
文心一言的奇妙画作;0.7120904041390971;1679916761
文心一言 VS ChatGPT！同样问题各自表现;-0.0938472050537209;1679891948
文心一言大作-《松鼠鳜鱼》;0.1719448380749513;1679923098
ChatGPT 告诉你为什么百度发布“文心一言”股市暴跌;0.302683699748005;1679905658
百度文心一言;0.26946957199665894;1679925529
如何让文心一言的水平达到ChatGPT？今天分享一个特殊的方法;0.2923229787949648;1679964404
04文心一言;0.7197995066303067;1680269619
如何让chatGPT学会七言绝句赞美文心一言;0.9982997999420714;1680488061
文心一言来暴打GPT4了？;-0.14068418206086056;1679903952
文心一言测评，能给金庸小说画个封面吗？呃，你是猴子派来搞笑的吧？;0.23633286784949303;1679938084
