label;一级评论;真实二级评论数;真实点赞数;边数;最大边数;集群密度
652;绝大多数本子都画不好腿脚细节;1;3;4;5762;0.0006942034015966678
657;卧槽这不是真人吗？;1;0;1;5762;0.00017355085039916696
664;这得感谢全球的LSP们不知疲倦的坚持投喂啊~;1;1;2;5762;0.0003471017007983339
670;Pornhub在国内的分部（貌似成都？）就整个是一个人工智能团队;1;1;2;5762;0.0003471017007983339
672;昨天帮我儿子准备英文辩论辩题 http://t.cn/A69rqn1T;3;0;3;5762;0.0005206525511975009
676;写代码？;1;0;1;5762;0.00017355085039916696
678;哪个软件？;1;0;1;5762;0.00017355085039916696
680;哪个翻译软件求问;1;0;1;5762;0.00017355085039916696
694;怎么使用gpt？有没有课代表[嘻嘻];4;2;6;5762;0.0010413051023950017
699;那它会谈恋爱么[哈哈];1;1;2;5762;0.0003471017007983339
701;不愿消费，和人工智能有什么区别[二哈];1;1;2;5762;0.0003471017007983339
703;这么快就机器人世界了么;1;2;3;5762;0.0005206525511975009
706;就现在来说，人工需要花费的经济比推行al需要的经济会少很多。;1;2;3;5762;0.0005206525511975009
724;人工成本实在太高。而且效率太低了。自动化时代降低的话很多成本吧。;1;1;2;5762;0.0003471017007983339
726;现在的程序员还是很有前景的。未来是自动化时代。科技不断进步。;1;4;5;5762;0.0008677542519958348
728;总会能代替的吧？现在自动化产业是越来越厉害。毕竟人工成本是越来越高了。;2;4;6;5762;0.0010413051023950017
733;感觉是在做阅读理解;2;0;2;5762;0.0003471017007983339
737;一点也不准[允悲];3;0;3;5762;0.0005206525511975009
741;我去！！！谢谢姐妹！！！;1;0;1;5762;0.00017355085039916696
743;华为mate40pro表示没找到;1;0;1;5762;0.00017355085039916696
746;右上角设置可以调清晰度的;1;0;1;5762;0.00017355085039916696
748;油管可以调画质的;1;0;1;5762;0.00017355085039916696
752;这么神奇，我去试试;1;0;1;5762;0.00017355085039916696
754;这个模型好火哈哈哈哈哈 是不是可使用的范围相当广？10年内大变化我感觉应该是要出现的 连艺术创作都可以自成一脉了;1;0;1;5762;0.00017355085039916696
756;文科生落泪;1;0;1;5762;0.00017355085039916696
758;#开工开学必备实用好物# 开学补作业哈哈哈@讯飞翻译笔 ;1;3;4;5762;0.0006942034015966678
909;回复@甘云118 的表态:我今天才读自己旧作，觉得我帮AI 写的不错，里面有一点小冰的旧玩意，我跟AI小冰学到，写，疯着，轻着，狂着，稳着@冯晏的微博;3;1;4;5762;0.0006942034015966678
913;很早就喜欢张辛欣的小说，“在同一地平线上”我在哪里错过了你”“封片连““疯狂的君子兰”等。她具有诺贝尔文学奖的水平。;1;0;1;5762;0.00017355085039916696
915;@weiweipei @龍冬 @冯晏的微博 @洛之秋;1;0;1;5762;0.00017355085039916696
923;调用API要收费吧？;4;1;5;5762;0.0008677542519958348
928;AI在未来应该会成为互联网一样的基础设施。我96年刚上网时，上网也是个技术活，各种奇怪的命令。但现在所有人都会上网了，因为有了更友好的界面。chatGPT的轰动也在这里，因为它让AI说人话，界面更友好了。//@事件驱动力都是利益:社会上会用ai的人多还是不会用的人多?当这些人都失业，猜猜会发生什么;1;22;23;5762;0.00399166955918084
930;赵老师可以考虑换个更先进的IDE;4;2;6;5762;0.0010413051023950017
935;可以让Ai写python吗;3;2;5;5762;0.0008677542519958348
940;赵老师只是学着玩的么，python对工作有什么帮助么;2;2;4;5762;0.0006942034015966678
968;中国以前也有一个类似平台《中国医药信息查询平台》，后来被人为破坏了，因为影响到某些人的利益;1;3;4;5762;0.0006942034015966678
981;科大飞讯真棒;15;1;16;5762;0.0027768136063866713
1030;码农会革自己命么;1;0;1;5762;0.00017355085039916696
1037;问一个检索库里不可能有数据的问题。比如私密问题。;12;4;16;5762;0.0027768136063866713
1051;信其善不信其真;2;62;64;5762;0.011107254425546685
1055;还没领教过chatGPT。不过可以肯定的是，不用过多久，国人就会把它玩坏，无论是形式还是内容。 ​​​;4;5;9;5762;0.0015619576535925027
1061;chat的这些立场倾向应该也是公司设定好的，加入换一个掌舵人，也有黑化可能哈哈;1;20;21;5762;0.003644567858382506
1063;我写论文能用这个吗[允悲];3;4;7;5762;0.0012148559527941688
1070;感觉这真的能干掉谷歌啊。这些问题要是谷歌得费多大精神总结出答案啊;1;3;4;5762;0.0006942034015966678
1113;这是什软件还是网站，我咋看不懂腻，实在是不懂这些个网络[允悲];6;10;16;5762;0.0027768136063866713
1120;不得不说chatgpt是真的挺好用的，无论是娱乐还是学术都可以用;8;9;17;5762;0.0029503644567858383
1129;这应该是一个新的软件，看着功能还是挺齐全的。等着官宣吧。;5;5;10;5762;0.0017355085039916696
1140;感觉这个技术挺厉害的，非常的智能，如果能推出，应该挺好用的，期待ing;1;1;2;5762;0.0003471017007983339
1142;这个看着一定会带来很多方便使用的项目啊技术确实很厉害啊;3;3;6;5762;0.0010413051023950017
1146;这个技术感觉还挺厉害的呀，非常的智能，如果能推出，应该挺好用的;5;4;9;5762;0.0015619576535925027
1155;国内都用不了 担心个啥？;2;2;4;5762;0.0006942034015966678
1159;替代不了，只是冰冷的数据，数据背后的含义逻辑关联度，人工智能无法判断;2;0;2;5762;0.0003471017007983339
1170;这个chatgpt在哪可以下载呀;1;1;2;5762;0.0003471017007983339
1172;为啥我这儿显示1020呀[允悲];1;0;1;5762;0.00017355085039916696
1174;请问网页是不是也要经过很多步骤 要去B站买卡之类的;1;0;1;5762;0.00017355085039916696
1176;这是app嘛还是？;3;3;6;5762;0.0010413051023950017
1193;简而言之就是权力产生的纯粹人管人的职业AI无法代替。技术促成一种新型奴隶制，也许我们身处于一个千年帝国的开头。;2;322;324;5762;0.056230475529330096
1198;考公考编然后被ai管理[春游家族];2;30;32;5762;0.0055536272127733426
1201;拿画师+码农来说，但凡是做项目就会明白，重要的一部分不是专业强度，而是沟通，协作，与决策。ai只能成为技术岗的工具。;1;37;38;5762;0.006594932315168344
1203;我还挺惊讶这个趋势的……本来以为这类型才是不容易被取代的;1;34;35;5762;0.006074279763970843
1205;反正现在ai就是我的工具 虽然非专业角度看ai出图已经很高质量了 其实离直接使用还有挺大的距离 后期还需要加工 但已经大幅提高工作效率  以后的事以后再说[兔子];2;2;4;5762;0.0006942034015966678
1208;AI属于生产力，属于蛋糕，[doge]关分蛋糕的人什么事;1;23;24;5762;0.004165220409580007
1211;混日子的文职类感觉很容易被大语言模型替代吧（目前ai应用场景蛮多都是商业沟通/文案/广告相关/以及废话文学）。至于professional的职业，如果工作内容只是运用已有知识，而不涉及很多创造或分析全新问题的部分，感觉比较容易被替代（比如老师）。翻译这种感觉属于人无法突破自己能力的极限了😂;3;6;9;5762;0.0015619576535925027
1219;好消息是我专业ai是代替不了的，坏消息是我专业本来就找不到工作赖不到ai头上;2;0;2;5762;0.0003471017007983339
1227;以后纯手工会成为奢侈品;1;1;2;5762;0.0003471017007983339
1231;那会人人相当于有一个画师分析师，咨询师，变成人人皆可成为小老板呢;2;2;4;5762;0.0006942034015966678
1235;训练费用怎么会这么贵？;2;1;3;5762;0.0005206525511975009
1249;这东西通过图灵测试了？没通过的话本质上不还是一个文案抓取机？[二哈][二哈];2;0;2;5762;0.0003471017007983339
1265;他说的是真的吗？翻译行业真的被冲击至此啊;5;0;5;5762;0.0008677542519958348
1271;上外至少有一半搞翻译吧[doge];1;1;2;5762;0.0003471017007983339
1275;中国ip 用不了，期待腾讯抄一下;2;12;14;5762;0.0024297119055883376
1278;迟早的事[鲜花][兔子];1;4;5;5762;0.0008677542519958348
1287;之前炒的火热的元宇宙咋样了？;1;0;1;5762;0.00017355085039916696
1292;既得利益资本们会让这个东西茁壮成长吗？;6;1;7;5762;0.0012148559527941688
1306;Google的主要业务是卖广告，怎么颠覆;1;1;2;5762;0.0003471017007983339
1308;人类可能不再需要去反抗剥削，而是反抗无用，不要成为“电子宠物”;1;0;1;5762;0.00017355085039916696
1310;真担心将来除了房子、奶粉，还要赚钱升级芯片，不堪重负啊[污];1;1;2;5762;0.0003471017007983339
1313;昨天看到这篇还没有怎么在意，直到现在我的周围也开始出现Chat GPT相关了hh;2;0;2;5762;0.0003471017007983339
1316;别说AI了…我当翻译那会儿，遇到一大堆都是连中文都表达不清楚、只有自己知道自己在说什么的……[允悲];7;246;253;5762;0.04390836515098924
1324;初中英语老师说，好的翻译肯定是中文特别好的人。深以为然。;3;148;151;5762;0.02620617841027421
1328;很多人都高估了自己的母语写作能力，还有人干脆连口头表达也不会，我是怎么知道的呢？早期打车App的听单内容是叫车人发的语音，我打车时经常留意。我以为每一条语音都会说清楚我在哪，我要去哪，真听起来才发现不是这么回事。很多人都只说了一半，还有的人只会叫一声师父，也不知道他是悟空还是八戒。;2;150;152;5762;0.026379729260673376
1331;上大学之后写文章都是先机翻[允悲]机翻有多少问题，学语言的也行都体会挺多的。;1;44;45;5762;0.007809788267962513
1333;不需要事事巨细，只要有关键词，就能明白的八九不离十;3;6;9;5762;0.0015619576535925027
1338;在网络交友如果要奔现面基，有一条标准就是：如果在线聊天都费劲，就别见面了。因为表达和理解都有障碍，见面后基本不会有惊喜，不需要精神交流除外。;1;9;10;5762;0.0017355085039916696
1353;汪老师，有什么工作是可以一直做，不失业的呢[老师好]有没有什么方向;1;0;1;5762;0.00017355085039916696
1366;如果说话的人都不知道自己想表达什么，那么负责翻译的无论是真人还是AI都翻不好。从这个角度看，AI没有输给真人[泪];4;0;4;5762;0.0006942034015966678
1379;一样能取代啊，一坨乱码，翻译成一坨乱码;1;1;2;5762;0.0003471017007983339
1385;我们这周就准备做了;1;0;1;5762;0.00017355085039916696
1387;对的，gpt说中文反应不如英文快。;1;0;1;5762;0.00017355085039916696
1389;怎么改成中文模式呀？[开学季];1;0;1;5762;0.00017355085039916696
1403;…不卖菜了？;1;0;1;5762;0.00017355085039916696
1406;养几个机器人赚钱做家务[笑cry][怒];1;35;36;5762;0.006247830614370011
1408;感觉流浪地球二里边他们带的那种耳机是不是可以问世了，到时候全世界跑都不用担心语言问题了，只用担心钱够不够了……;2;22;24;5762;0.004165220409580007
1412;有一个动画片，人人都躺在显示屏前，完成一切事情[允悲];1;9;10;5762;0.0017355085039916696
1414;那确实这样想也不完全是坏事，至少很多打扫啊做饭啊之类的可以交给机器人完成了吧;1;7;8;5762;0.0013884068031933356
1430;你认为人工智能会最先抢谁的饭碗？;18;71;89;5762;0.015446025685525859
1449;感觉很好用的样子，去试试看好用不;23;27;50;5762;0.008677542519958347
1473;这个肯定是对用户更加方便的，但是也会让我变得更加懒惰[允悲];12;13;25;5762;0.0043387712599791736
1486;人工智能化发展的日新月异，高智能化写作业这样的工作都能胜任，真的令人难以置信[doge];8;12;20;5762;0.003471017007983339
1495;既然不能逃避我们就应该积极面对，努力掌握好人工智能。;2;3;5;5762;0.0008677542519958348
1498;跨模态认知的飞跃，不知道以后要有多少人失业了;1;3;4;5762;0.0006942034015966678
1500;以后我们会被机器取代吗？[泪];1;1;2;5762;0.0003471017007983339
1503;提升的还是很多;1;0;1;5762;0.00017355085039916696
1505;人工智能以后肯定会取代一些行业的;1;1;2;5762;0.0003471017007983339
1509;它是人类未来科技的一大进步。;1;1;2;5762;0.0003471017007983339
1545;我真担心我以后还能干什么，都叫机器人干了;1;0;1;5762;0.00017355085039916696
1547;发展的这么多功能了嘛;1;1;2;5762;0.0003471017007983339
1560;随着这个人工智能越来越智能了，我们不应该是去过度依赖，更应该是利用这份智能，来让我们更好的去完成需要做的任务，保留自己的思考与思想，科技赋能生产力才是关键[求饒][求饒][求饒];1;1;2;5762;0.0003471017007983339
1568;最近太火了，宣传到位;1;0;1;5762;0.00017355085039916696
1578;不要太过焦虑了[笑cry]多多提升自己最重要，这样才不会被淘汰，机器人是永远超不了人类的，我们才是顶端;1;1;2;5762;0.0003471017007983339
1585;这个只能为人类所用，不能替代人类[吃瓜];1;0;1;5762;0.00017355085039916696
1591;想不被取代必须成为不可取代;1;1;2;5762;0.0003471017007983339
1598;工具利用好了就是真的好了;1;2;3;5762;0.0005206525511975009
1600;人工智能是发展的必然趋势，暂时影像还不会很大，将来人口都少了也没啥影像;1;3;4;5762;0.0006942034015966678
1602;人工智能发展的越来越好了，发展的速度起乎想象。;2;2;4;5762;0.0006942034015966678
1605;这样会让越来越多的人失业[汗];4;6;10;5762;0.0017355085039916696
1615;整体时代 效率跨进 牺牲小小“你”  性价比233;1;0;1;5762;0.00017355085039916696
1619;庐山给安徽了？？？？;1;0;1;5762;0.00017355085039916696
1641;我的跑团背景都是ai来辅导写了;1;1;2;5762;0.0003471017007983339
1643;感觉比一些人类写的糟糕剧本要好( 之前在b站刷到过好多吐槽跑团剧本的;1;2;3;5762;0.0005206525511975009
1648;我觉得我这个也快没了[跪了];1;0;1;5762;0.00017355085039916696
1653;实际上我已经在想能不能用AI来控制NPC了…或许这才是真正的开放世界;2;2;4;5762;0.0006942034015966678
1656;不太同意，上限应该是使用的人的鉴赏水平[污];1;5;6;5762;0.0010413051023950017
1671;我觉得如果持续给ai输入同一个人物的语料的话，比如说把红楼梦里林黛玉所有的台词都喂进去，ai应该也能模仿得出语气？;1;0;1;5762;0.00017355085039916696
1673;为了构建真实世界？比如在某世界里面，假如勇者破门而入，不同性格的人喊出来的话肯定不一样，但是要脚本去一一设计是不是也太难了……一个模拟真实的世界肯定要模拟出不同的“废话”才显得真实吧……;1;0;1;5762;0.00017355085039916696
1677;这软件干嘛的;6;3;9;5762;0.0015619576535925027
1684;想玩！求网址！;3;4;7;5762;0.0012148559527941688
1688;好像都是美国的软件[doge];3;1;4;5762;0.0006942034015966678
1692;这个只有网站吧，好像没有app;2;1;3;5762;0.0005206525511975009
1707;老师社群在哪里？;1;0;1;5762;0.00017355085039916696
1725;克拉拉他们是跟着刘培强上来的。在佩蔷背着手拿花扭扭捏捏走向韩朵朵的时候，克拉拉就在背后那个大玻璃后面出现啦。所以全程围观[笑cry];1;111;112;5762;0.0194376952447067
1727;真的好喜欢朵朵[泪];1;40;41;5762;0.007115584866365845
1729;朵姐居然一句“册那”都没讲真的好文明[二哈];1;15;16;5762;0.0027768136063866713
1731;说的太好了（鼓掌）;2;8;10;5762;0.0017355085039916696
1734;弄色侬[666]侬气来呀;1;35;36;5762;0.006247830614370011
1736;克拉拉他们是全程围观的[喵喵]我没记错的话，强子去找朵朵的时候，给了那三人一个镜头;1;50;51;5762;0.008851093370357515
1738;朵强真的好的不得了与完美。从上天的时候把中间老外的手拍着玩到我朵姐调戏（不）青涩表白小刘。没有后面那堆破事的话该是多可爱好玩的一对小情侣;2;16;18;5762;0.0031239153071850054
1741;确实，朵朵这个角色非常强大，居然还有人说球2弱化女性角色，真的是大无语[摊手];2;7;9;5762;0.0015619576535925027
1759;以前是种博物馆心态，书看的越多越觉得还有这么多人类经典思想未阅览，要快点不然好浪费光阴。后来就渐渐变成搭建心态，构筑自己的思维、行为逻辑，然后用知识去印证、填充。从阅览到搭建的过程里发现，也不用知道太多道理，还是可以过好这一生的[二哈];1;11;12;5762;0.0020826102047900035
1761;我本来只想租嘴来了，该不会我现在还得租个脑子…[二哈];1;6;7;5762;0.0012148559527941688
1763;“读书是为了自由而独立的思考”，越来越觉得现实中不论是关于什么问题，会思考的人太少了，都是跟风或者沉浸于所谓正确的世界，然后极端又顽固地活着。中正的、包容的、善于思考的人太少了，读书也变得功利，就很多无趣;1;2;3;5762;0.0005206525511975009
1772;虽然拼不过，对微软来说，也已经从找不到角度改变现在的位置，进阶到有一个工具能参与游戏。对谷歌的巨头位置，长期是有威胁的。从这一点来说，ChatGPT这一步微软已经赢了。;1;5;6;5762;0.0010413051023950017
1774;有个关键点没考虑到哈。谷歌大部分收入依赖搜索广告，Bard太成功的话会严重影响搜索广告收入;1;1;2;5762;0.0003471017007983339
1776;其实谷歌也有workspace(Google doc, Google spreadsheet, etc) 其实很好用的 比Office好用;3;1;4;5762;0.0006942034015966678
1780;目前除了chatgpt，其他的替代品都是垃圾。短时间没有人能追得上，因为chagpt领先的不是算法，也不是数据;3;0;3;5762;0.0005206525511975009
1807;上次看到 @刘江总编  人在日本嘲讽一篇报道中国AI专利总数量排世界前3的新闻，他说AI不是谷歌第一，Meta第二吗，哪有第三，哪有靠专利数量撑起发展水平的？我当时就质疑，如果谷歌AI第一，那就无法解释OpenAI公司的成功和进步了。事实上巨头确实在细分领域落后了，这就是事实。不要迷信大公司;2;2;4;5762;0.0006942034015966678
1812;由chatgpt参与完成，这个拿了营销费用吗？;1;0;1;5762;0.00017355085039916696
1814;可以不要微信公众号的文章在微博又发一遍么，这样可能会丢失一个平台的粉丝;2;0;2;5762;0.0003471017007983339
1817;文末才是亮点[666];1;0;1;5762;0.00017355085039916696
1837;例如程序员等，几乎是全方位（被取代），人工智能由程序员编写，人工智能又能取代程序员。可以理解为，以后是机器人的时代，机器人编写脚本控制机器人么？;1;0;1;5762;0.00017355085039916696
1843;绝了;3;0;3;5762;0.0005206525511975009
1847;http://t.cn/A6CoWLvn;1;1;2;5762;0.0003471017007983339
1849;这个牌子我是第1次听说，不知道好不好。;1;6;7;5762;0.0012148559527941688
1851;有点心动！干敏皮用可以吗;1;3;4;5762;0.0006942034015966678
1929;科技是帮人类更好的活不是让人类没法活;1;20;21;5762;0.003644567858382506
1931;岂人忧天！别认为机器人捅下水很廉价[吃瓜][挖鼻][挖鼻];1;9;10;5762;0.0017355085039916696
1933;早就知道了，所以这也是我不生育的原因，以后自己的工作可能都要被AI取代，更何况我的孩子了[喵喵]我有先见之明;2;15;17;5762;0.0029503644567858383
1937;还有我提醒这位清华教授，过度依赖AI以后你的获得的知识很有可能被改动，那么意味什么？这位专家不会要求国家给美国开门吧！[吃瓜];1;9;10;5762;0.0017355085039916696
1939;以後真的只有日出族可以生存了 [苦涩];1;3;4;5762;0.0006942034015966678
1955;不利于奋斗的东西必须丢掉[泪];1;0;1;5762;0.00017355085039916696
1966;提醒一下教授哦！人工智能反而容易取代知识型职业哦！只要互联网上有的知识他都可以学，所以容易被取代的反而是你们这些砖家叫兽哦！;1;5;6;5762;0.0010413051023950017
1972;所以之后的趋势是能做和人有深度感情相关的工作不会被取代，还会有很好发展吧。;1;3;4;5762;0.0006942034015966678
1976;還別說，最近測試了一下chatGPT，在一些问题上，甚至感觉比一些文科大學生的邏輯水平和理解能力、要点归纳能力還強一些，知识面就当然是更广了。;1;0;1;5762;0.00017355085039916696
1984;建筑工人也能取代吗;39;2;41;5762;0.007115584866365845
2024;程序员呢？;39;0;39;5762;0.006768483165567512
2064;不背锅的会计[笑而不语]@宅数码Kael;27;2;29;5762;0.005032974661575842
2092;建筑工人不可能[吃瓜];1;9;10;5762;0.0017355085039916696
2094;翻译不容易被代替啊，文学性是AI难以做到的，新闻编辑这种客观事实倒是容易被取代;2;10;12;5762;0.0020826102047900035
2140;nhk不出个圆盘吗[哇];1;0;1;5762;0.00017355085039916696
2143;多好刚好人口下跌未来也不用这么多人了;1;0;1;5762;0.00017355085039916696
2150;草。。。虽然很简陋但是我看懂了。。。原来我没听懂的东西是这样的。。。;1;0;1;5762;0.00017355085039916696
