label;一级评论;真实二级评论数;真实点赞数;边数;最大边数;集群密度
202;AI绘画工具StableDiffusionmidjourneyDALLE2代码辅助工具CopilotCodiumReplitA;14;618;632;5645;0.11195748449955713
217;概要来自于AI智能chatgpt，chatgpt问题请见动态）本文介绍了多种王炸级AI工具，包括AI绘画、代码生成、写作和语音生成方面的工具。亮点;9;348;357;5645;0.06324180690876882
227;AI总结视频：人工智能的工具不仅仅是ChatGPT这一类，还有AI绘画、AI写作、代码和语音生成等王炸级的工具。016AI绘画可以帮助设计师快速生成草图和模型，甚至可用于建筑和工程等领域的可视化概念设计。132AI代码辅助工具Copilot可以像技术大牛一样指导你省去查阅大量文档的时间。339AI工具Jasper可以帮助制作PPT的排版和配图，并提供免费试用。501使用MoveAI这一语音生成工具，可以根据视频内容挑选合适的配音风格，适合制作广告片配音。612修音工具可以将低质量音频转换成像在专业录音棚录制的效果，并生成仿真人像画面。BibiGPThttpsbjimmylvcn吕立青JimmyLvBV1fX4y1Q7Ux;3;120;123;5645;0.02178919397697077
231;视频里的xuan酱是不是也是AI合成的doge;2;63;65;5645;0.011514614703277236
234;大家最想了解哪款工具？我来安排详细的教程脱单doge;23;33;56;5645;0.009920283436669619
258;Ai不会取代你的工作。用ai的人会;7;235;242;5645;0.042869796279893714
266;不是担心，但凡你是美术行业就知道大公司已经开始裁员使用ai了。学原画就是冤大头呲牙呲牙;47;135;182;5645;0.03224092116917626
314;我现在用AI摸鱼，几分钟可以生成几十遍文案。各大平台设置定时发布，反正KPI考核多发多赚钱。去特么的质量，我只要数量。doge;8;118;126;5645;0.022320637732506643
323;国内ai有点落后，老听说中国AI处于领先优势，怎么都是老外先有产品;39;140;179;5645;0.03170947741364039
363;当我们习惯用AI来协助处理所有事情的时候，我在想，我们还有什么价值，不需要任何努力就可以得到精美的画作，制作精良的视频，电影，游戏，小说，漫画，恐怕以后在文化精神世界领域再难看到人类创作者全都是AI，大众也欣然接受，也许这是个好时代，更也许就是崩盘的开始吧无语;61;134;195;5645;0.03454384410983171
425;我让chatgpt帮我做一道狭义相对论的题他给我扯了一大片，最后结果错了，我回复说你算错了，然后他承认了自己的错误，并重新验算了一遍又写了一个错误答案，最后在我告诉他答案和原理的时候又让他算了一遍最后结果还是错的，结果是06，gpt35算下来0625，感觉挺人工智障的，虽然有很多的方便之处，但也有很多的不足;4;58;62;5645;0.010983170947741363
430;就看什么时候AI彻底代替所有重复性工作，然后大部分人连饭都不会做无语我对于AI与人的未来保持悲观，我问个问题，在座的各位有哪些是AI绝对代替不了的？别跟我说坐牢。;19;38;57;5645;0.010097431355181577
451;汇总一批国内免费逆天Ai软件httpswwplanzoupcomiXMUK0rn13zacode2mbdhik5httpswwplanzoupcomi9SV20rn3jpicodep2mehisxhttpspanbaiducoms1in5PQCSnvPvG7Y4pfhTwpwd6666code01cdnq75httpsmpweixinqqcomsl0u4vOxc25MtmUT5N91wcodep34dfjq5;2;4;6;5645;0.0010628875110717448
454;坐忘道小一一希望你有一个正常的三观，ai只是一个工具，使用的是人，他们用ai搞这个和用画板搞这个没有任何区别，请你不要双标。核裂变被发现研究出核弹直接导致几百万人丧生，也研究出了核电站造福几十亿人类的生活。;1;5;6;5645;0.0010628875110717448
458;希望快点出AI绘画教程，试了画都不如意;1;2;3;5645;0.0005314437555358724
463;这些是不是都是付费软件或者付费才能使用的功能？;1;2;3;5645;0.0005314437555358724
465;是不是全都需要魔法微笑;1;4;5;5645;0.0008857395925597874
468;Ai能为你的白嫖添砖加瓦当然后遗症也是理所应当的没有啥是没代价的;2;41;43;5645;0.007617360496014172
471;怎么每次遇到AI话题怎么总有绘圈小鬼来ky啊，你们就是被去平庸化的平庸者啊打call打call;3;13;16;5645;0.00283436669619132
475;不行，AI作画必须要打击;61;18;79;5645;0.013994685562444641
537;漫画作者，剧本自己写，分镜自己画。需要一个ai，能根据我的人设图和分镜草图，模仿我的风格勾线和上色，能模仿我分图层就更好了，求推荐。;4;23;27;5645;0.004782993799822852
545;脱单doge都想用，关键是下载了都不知道从哪里开始。看不懂玩不会。;1;8;9;5645;0.0015943312666076173
548;写公文有什么好的AI吗笑哭笑哭笑哭我都麻了;1;2;3;5645;0.0005314437555358724
551;请问有没有免登录的AI绘图工具或网址？大哭大哭本信息技术师范实习生，想让初中生课上体验一下，但他们没手机不能登录大哭大哭大哭;1;1;2;5645;0.000354295837023915
554;请问up你这个剪辑软件是什么呀;5;0;5;5645;0.0008857395925597874
593;啾啾啾wt（这货拉我黑名单了）就是破防了，你也破防了，你不会认为我们这些外行能提前知道内行专用工具吧，我假设一下开始ai绘图只是一个打草稿的辅助工具，但是经过几年发展，它从只能绘画草稿进化成了直接出高清原图，ai绘画开始展露狰狞开始噬主破圈了，现在只能出单图，再后面线稿分层贴图全部弄出来，大部分画师还有活路版权那玩意忽悠别人就行了，不要连自己都骗，画师画同人的叫借鉴，ai绘图的叫抄袭，没意思，没意思，双标没有一点意思啾啾啾wt;3;0;3;5645;0.0005314437555358724
601;ai可以帮我做淘宝的详情图吗笑哭;1;0;1;5645;0.0001771479185119575
605;方便是方便但是存在误差万一出事了后果谁用谁承担吃瓜这主要是一个辅助工具具体结果细节还得自己审查;1;1;2;5645;0.000354295837023915
609;全都是国外软件，都不知道去哪里找和登录;1;0;1;5645;0.0001771479185119575
616;向tl;1;0;1;5645;0.0001771479185119575
633;ai绘画出来的都是有大可能版权纠纷的;1;0;1;5645;0.0001771479185119575
635;视频内容和制作都很好啊但是怎么说话听着这么难受呢。。。;1;0;1;5645;0.0001771479185119575
644;太恶心了，up给你们总结内容，一万个收藏，点个赞费劲吗？白嫖太恶心了吧;2;5;7;5645;0.0012400354295837024
658;只有由时间创造出来的东西是最有价值和灵魂的;3;0;3;5645;0.0005314437555358724
666;生成草图和模型的是哪个软件;1;0;1;5645;0.0001771479185119575
679;AI有本事按曹雪芹的原笔原意把《红楼梦》续完吗？;6;0;6;5645;0.0010628875110717448
686;midjourney要不要t子的哇，好想玩儿跪了;4;0;4;5645;0.00070859167404783
694;这些ai绘画有一个可以画h的吗;5;1;6;5645;0.0010628875110717448
702;up，up，tome在哪找呀;2;0;2;5645;0.000354295837023915
705;想问一下，你用了三种的AI绘画平台，请问分别有些什么区别？有没有说哪种比较好？;1;0;1;5645;0.0001771479185119575
708;notionai也要排队的吧，up有教程吗;1;0;1;5645;0.0001771479185119575
713;语音内个，有中文吗？博主;2;1;3;5645;0.0005314437555358724
718;质量很高很受用星星眼;2;0;2;5645;0.000354295837023915
721;跪了;1;1;2;5645;0.000354295837023915
723;up主到底有几只猫啊微笑;1;0;1;5645;0.0001771479185119575
725;热词表情世萌双冠;2;0;2;5645;0.000354295837023915
731;就目前来说，没有平替吃瓜;6;25;31;5645;0.005491585473870682
741;UP主加油看好你噢;1;2;3;5645;0.0005314437555358724
743;都是个代理类型的还有比的openai的吗？;3;2;5;5645;0.0008857395925597874
747;一位靓仔点赞路过;2;1;3;5645;0.0005314437555358724
752;newbing不香吗;1;2;3;5645;0.0005314437555358724
764;你认为AI写作最终会替代人工写作吗？;23;57;80;5645;0.0141718334809566
788;介绍软件的时候，先介绍一下软件收费情况比较好。;5;254;259;5645;0.04588131089459699
794;用ai评分老师对抗ai写作吃瓜;4;100;104;5645;0.01842338352524358
799;ai啥时候统治人类？吓;7;37;44;5645;0.007794508414526129
807;这个我觉得可以写普通的小说语句通顺逻辑完整没问题但是想大火爆红现象级不可能;7;37;44;5645;0.007794508414526129
815;有限制同志们我试过了;5;21;26;5645;0.004605845881310895
821;ai写代码。ai写剧本。ai绘图。vits生成语音。一部3ai级2D游戏大作可以出售了。不知道什么时候能有，ai根据平面设计图来制作3D模型的功能。这样3D游戏也不远了。;2;36;38;5645;0.006731620903454384
831;写作蛙小程序，是Ai智能写作，功能挺多的，目前还是免费的，用起来很不错。;1;1;2;5645;0.000354295837023915
838;代替不代替不重要，重要的是年轻人会降智;2;0;2;5645;0.000354295837023915
853;不会，再怎么写，中心灵魂都是人，他只不过是个工具;1;0;1;5645;0.0001771479185119575
860;秘塔写作猫之前还能一天免费八千字，现在必须交钱了;1;4;5;5645;0.0008857395925597874
866;语文，以后真的要学吗？;1;1;2;5645;0.000354295837023915
872;突然觉得以后写作的门槛更高了;1;0;1;5645;0.0001771479185119575
880;用AI写作写论文？查重率怕不是100哟dogedoge;1;0;1;5645;0.0001771479185119575
901;别去，我业余写小说，小说平台官方回去查重的，看后台每个月都能抓到一批人，直接永久封号笑哭;1;1;2;5645;0.000354295837023915
916;用过，也就那样吧，取代人工还得再进化几波;2;3;5;5645;0.0008857395925597874
924;这个收费多贵呢;2;0;2;5645;0.000354295837023915
927;可以代替语文老师吗;1;2;3;5645;0.0005314437555358724
930;可以公文写作不什么民主生活会个人检查党政廉风doge;14;32;46;5645;0.008148804251550044
951;密塔写作猫在安卓跟苹果的app商店都没有啊囧生病;2;1;3;5645;0.0005314437555358724
957;代注册doge;1;0;1;5645;0.0001771479185119575
961;哪位友友用了没吃瓜;1;0;1;5645;0.0001771479185119575
964;学习;1;0;1;5645;0.0001771479185119575
966;学习;1;0;1;5645;0.0001771479185119575
969;怎么保障原创度？自己写半个小时就可以完成，用ai改写检查语句通顺，要一个小时完成doge;2;47;49;5645;0.008680248007085917
972;chatgpt比newbing逻辑性感觉强些但是newbing能直接给出查询的链接真的挺方便的;2;22;24;5645;0.004251550044286979
975;我要用这个来写我的中期答辩;1;15;16;5645;0.00283436669619132
978;右下角那个是什么ai叫啥？是不是能做图;1;5;6;5645;0.0010628875110717448
989;怎么让他给我写征文笑哭笑哭笑哭笑哭，学生党真的很需要;1;0;1;5645;0.0001771479185119575
992;请问gtp35的小程序怎么用;4;1;5;5645;0.0008857395925597874
997;doge对话5次就没了;3;1;4;5645;0.00070859167404783
1002;那么该如何获取这个软件呢笑哭;1;0;1;5645;0.0001771479185119575
1005;怎么找到这个小程序？;1;0;1;5645;0.0001771479185119575
1009;可以写小说吗？;3;0;3;5645;0.0005314437555358724
1013;能用他指导我高考作文吗;1;0;1;5645;0.0001771479185119575
1015;为什么说了一半会卡住呀笑哭;1;0;1;5645;0.0001771479185119575
1017;大佬有40的小程序吗听说比30更好用;1;0;1;5645;0.0001771479185119575
1023;看来作家，画家，音乐家，等等，都要失业了哈哈哈哈哈哈;8;4;12;5645;0.0021257750221434896
1032;三连成功跪求代码;9;2;11;5645;0.0019486271036315323
1042;这是要钱的吧，看到很多卖写作软件的了;2;1;3;5645;0.0005314437555358724
1045;所以人也要不断创新啊即使是AI也不能写出让所有人喜欢的小说全世界那么多的作家你随便找100个人问他们最喜欢的一个小说是啥绝对能说出80个以上的小说人都是不同的所以有创意的小说家不生活环境不同经历不同写出来的情感不同要能打动人心;1;1;2;5645;0.000354295837023915
1047;这AI五言诗写得不行啊，“多”和哪个都不押韵，诗句内容比不知愁滋味的少年们写得还要晦涩、刻意和空洞。抠鼻;2;1;3;5645;0.0005314437555358724
1050;跪求代码;1;1;2;5645;0.000354295837023915
1052;大佬那个百度网盘链接过期了，可以重新发一下吗，谢谢啦;4;0;4;5645;0.00070859167404783
1057;三连跪求代码;1;0;1;5645;0.0001771479185119575
1059;三连跪求代码;4;0;4;5645;0.00070859167404783
1067;你的普通话我以为是南宁老表;1;2;3;5645;0.0005314437555358724
1070;好抠脚，放大看了下字。不是一堆汉字堆一起就叫网文。都不能挑动情绪，产生期待感，哪个鬼读者会付费看。起点签约都过不去笑哭;2;1;3;5645;0.0005314437555358724
1073;写出来效果如何？doge;2;1;3;5645;0.0005314437555358724
1076;可以扩写吗;1;1;2;5645;0.000354295837023915
1086;这个有思想钢印吗doge;3;0;3;5645;0.0005314437555358724
1090;大佬，请教一下这玩意儿可以根据我提供的大纲来写吗？还是说写的东西只能放飞自我的？;1;0;1;5645;0.0001771479185119575
1092;大佬，请问一下输入那个命令的时候提示PIP不是内部或外部命令要怎么办的。;1;0;1;5645;0.0001771479185119575
1094;你这是av画质啊，普通话也听不清，从哪打开模型下载？看不清，也听不懂捂脸;1;0;1;5645;0.0001771479185119575
1097;大佬，我这报错是怎么回事啊;7;0;7;5645;0.0012400354295837024
1106;macair能用嘛;1;0;1;5645;0.0001771479185119575
1109;大佬，我这边试了半天，作为一个萌新，实在是无能为力了，来求助一下，运行加载到Runprompt的时候，突然就报错了，看不太明白，网上找了其它方法也不行，现在来寻求大佬的帮助;4;0;4;5645;0.00070859167404783
1114;网站都看不到。。。。;1;0;1;5645;0.0001771479185119575
1116;pytorch下载链接放进pycharm，提示报错路径不对咋回事，你视频里的的路径和我的一样哦呼;3;0;3;5645;0.0005314437555358724
1120;给大佬提个建议啊，能把里面涉及的网址提出来吗，对着视频一个一个敲，关键有的视频里还看不到啊，看教程的都是小白，最低的网址我觉得还是得给的;3;0;3;5645;0.0005314437555358724
1124;兄弟，这个生成的结果限制字数吗？;1;0;1;5645;0.0001771479185119575
1126;这该不会是彩云小梦的写作模型被偷出来了吧doge;1;0;1;5645;0.0001771479185119575
1129;需要什么配置，比chatgpt比如何;4;0;4;5645;0.00070859167404783
1155;doge我是不是不用考试啦;4;18;22;5645;0.0038972542072630645
1160;生财有道吃瓜;1;10;11;5645;0.0019486271036315323
1162;有没有可能，这篇文章是ai发的，再想一想，ai技术用于广泛政治舆论轰炸;1;7;8;5645;0.00141718334809566
1165;让AI写情书能写出感情吗doge;1;2;3;5645;0.0005314437555358724
1168;把大象放进冰箱要几步？三步。然后呢，没有然后了，一篇AI写文章实例都没有，全是讲故事。你倒是用AI写一篇文章，让大伙看看。都是营销号博眼球;1;1;2;5645;0.000354295837023915
1174;呵呵，那我们人类还算什么;3;0;3;5645;0.0005314437555358724
1178;我还挺看好网文的，ai就是让人用自然语言都可以跟机器交流，那网文以后就可能会出现这些模式。作者可能有三种创作模式，一种是现在的传统模式，只埋头写作，不搞作品衍生，角色图都不搞，这种应该大多存在于扑街，反正作品混个饭吃，ai角色设定图剧情ai视频也没人稀罕，毕竟没人气。一种是不仅写作，然后还兼ai作图，ai语音，ai建模，ai动画，因为未来ai够牛逼，所以兼顾这些也并不怎么费劲，时不时闲暇时搞个打斗部分的视频，上架前搞个像电影预告的ai视频来营造期待，这种累了点，但如果够上心，说不定作者本身天赋水平卡在一个尴尬的位置，上不去无法证道，但又有点粉丝基础，自己搞衍生创作反而能大火起来，适合中层作者，甚至可能出现人比书火的局面。最后一种是大佬全心埋头写，衍生交给固定的专业提示词团队，直接轻轻松松搞动画周更、甚至日更，甚至搞个人电影，依次扩大影响。像起点这种读者参与度高的，大佬可以发动读者，集体创作ai角色图和模型，然后票选点赞最高的设定锚定形象后再进行创作，让他们自己使用ai一键生成故事情节，去讨论，维持热度。未来的网文作者可以尝试通才，熟练运用各种ai软件自动生成内容，描绘出自己心中的世界。那时候，网文作者这个职业的定义可能不仅仅局限于写作，ai让创作生产变得超低门槛，而网文根本不怎么受影响，用自然语言写出的文字能轻而易举的实现可视，可听，甚至可触摸;14;262;276;5645;0.04889282550930026
1193;都别杞人忧天，我软件工程毕业的，哪天ai发展到真能搞文学创作的地步，还是先担心担心智械危机吧。;55;235;290;5645;0.05137289636846767
1249;真有那一天的话，网文反而不用担心，因为95的行业会先一步担心;10;156;166;5645;0.02940655447298494
1260;小说是要带动读者情绪。冷冰冰的机器，还办不到。;20;49;69;5645;0.012223206377325066
1281;哪天写作被AI攻克了，就是人工智能时代的到来;4;42;46;5645;0.008148804251550044
1286;如果写作都能被取代了，那也没多少工作剩给人类了;1;35;36;5645;0.006377325066430469
1288;只能说ai冲击的是枪手，而不是网文作者;4;17;21;5645;0.003720106288751107
1293;考虑ai写作，你还不如先用ai画漫画赚钱去。ai漫画，ai短视频，不比写作赚钱靠谱？;1;20;21;5645;0.003720106288751107
1295;大批量工作室复制黏贴网文将冲击市场，以后会看到大量网文雷同情节，雷同人物，雷同对话，写出来一模一样的场景;8;42;50;5645;0.008857395925597875
1304;大家不用担心的，哪怕没有al写作冲击，该扑街的你还是一样扑街。;1;10;11;5645;0.0019486271036315323
1307;能看ai写作津津有味的人，不是抬杠就是有病。;3;18;21;5645;0.003720106288751107
1311;正常小说破坏不了的，起码目前还很难。ai现在只会复制粘贴藏狐是真的只会复制粘贴，一点自己的句子都不会写。你以为他们会自我创作？只不过是从众多的书籍里面挑词挑句组成一本书。说实话，这样的小说能过审核我都要打个问号，因为ai写作本身就是抄袭，ai绘画你可以多图融合，让你找不到原作。但ai写作溯源可不要太简单藏狐，;5;37;42;5645;0.007440212577502214
1317;我只写过一本同人，LOFTER温冷圈，12万字，完结一个月刚刚看了一眼50万浏览我文笔比较差，只会一点，就是情绪，我能预估到这一章出去我要让读者感受什么东西，可以是欢脱惊讶悲伤等等，情绪吊起来了，自然就有人追着看，这恰恰是ai没法干掉的地方，它也许文笔节奏都比我好，但是对情绪的把握上，我可以说现在还不行;2;4;6;5645;0.0010628875110717448
1324;ai可以冲击水文dogedoge;1;12;13;5645;0.0023029229406554474
1326;我用ai写了一本，几万字了，过审了，我每天都在更;5;4;9;5645;0.0015943312666076173
1332;挺好的，给低创作者一些竞争压力，把垃圾从市场上挤走。反正大佬终归是大佬。;1;2;3;5645;0.0005314437555358724
1334;写小说死路一条doge;1;3;4;5645;0.00070859167404783
1347;长篇还好，感觉短篇应该会有冲击。;1;1;2;5645;0.000354295837023915
1354;真的到那一步的话我现在做的现实工作的文案和办公室工作都会被替代了;2;0;2;5645;0.000354295837023915
1359;大语言模型需要海量数据训练doge;1;1;2;5645;0.000354295837023915
1363;我觉得应该是读者担心之后0108工作室更能量产了才对。OK;2;0;2;5645;0.000354295837023915
1370;那我是不是可以用一段视频让AI帮我描述扩张，大量的装逼打脸视频变成文字，然后我再调整一下放进小说里，;1;0;1;5645;0.0001771479185119575
1389;要以发展的眼光看问题，大语言模型大概率在2年内就能解决AI的长期记忆能力问题，一旦AI可以长期记忆，就可以写网文了。;3;0;3;5645;0.0005314437555358724
1399;写网文？怕不是狗屁不通doge;1;0;1;5645;0.0001771479185119575
1402;看视频的大家请放心，你们死之前是看不到如此牛逼的AI的，至于死了之后就不要想了。当然，他可以出现在你的文里笑哭;1;0;1;5645;0.0001771479185119575
1405;有些题材是ai绝对写不了的，例如同人，读者都带有角色滤镜，ai如果无法智能到写出符合一个个同人角色的性格行为，基本暴毙，出不了成绩;1;0;1;5645;0.0001771479185119575
1409;网文作者很多甚至不如AI，那写的一堆什么垃圾都有人看，呵呵吃瓜;1;0;1;5645;0.0001771479185119575
1419;水文作者将失业;2;0;2;5645;0.000354295837023915
1423;你好加群的二维码失效了是不是下面还有个二维码？;1;2;3;5645;0.0005314437555358724
1430;“人脑最可贵的地方在于会犯错”，这句话听上去很自欺欺人，但实际上很有道理，只不过这句话太本原了，未必适合在所有场合里说。首先对错、美丑、善恶，都是相对概念。你认为善，是因为有恶的存在；你认为美，是因为有丑的存在。当人们谈论“美”的时候，“丑”或许不在场，但一定没有缺席。所以莱布尼茨才会认为“这是个最好的世界”。而当所有事物都同质化以后，没有了多样性，没有了分别，那也就自然没有了美丑、善恶、对错。所以“人类最可贵的品质在于会犯错”这句话，不是真的说我们应该去“审丑”，而是在说“丑的存在”之于“美”的重要性，进而是在说人类思维的可贵、选择的可贵、自由意志的可贵。;1;34;35;5645;0.006200177147918512
1435;我个人喜欢完美的剧情，像盗墓笔记，烂尾，让我头疼了很多年。;1;2;3;5645;0.0005314437555358724
1437;那你们的产品一定很棒吧星星眼;14;2;16;5645;0.00283436669619132
1456;作品质量超过绝大多数写作者，他俩也包含在内吃瓜;1;0;1;5645;0.0001771479185119575
1463;什么软件脱单doge;2;1;3;5645;0.0005314437555358724
1469;全网所有的AI工具网站都在这里一基础介绍0005基础介绍有关AI的上面都可以找得到比如ChatGPT，AI绘画，AI办公一共有47个类别;2;249;251;5645;0.04446412754650133
1472;搜索ai的ai;2;78;80;5645;0.0141718334809566
1475;置顶futurepediaiohttptracemoedalle2Beautiful;4;243;247;5645;0.043755535872453497
1480;免费的不好用，doge。收费的才能用;3;39;42;5645;0.007440212577502214
1484;OpenAIsservicesarenotavailableinyourcountry;6;55;61;5645;0.010806023029229407
1491;全网所有的AI工具网站都在这里一基础介绍0005基础介绍有关AI的上面都可以找得到比如ChatGPT，AI绘画，AI办公一共有47个类别;2;100;102;5645;0.018069087688219663
1494;有没有人知道那种我输入几个关键单词，然后就可以生成英语作文，作文会包涵我输入的单词的ai？;6;7;13;5645;0.0023029229406554474
1501;坐等这些AI批量下架doge;1;15;16;5645;0.00283436669619132
1503;唐家三少拿这个些小说比你自己强;2;9;11;5645;0.0019486271036315323
1506;链接呢笑哭;5;3;8;5645;0.00141718334809566
1512;收藏了;1;3;4;5645;0.00070859167404783
1520;这个ai绘画的我登上去说我们这个地区或国家不可用你们有出现这问题吗;2;0;2;5645;0.000354295837023915
1526;求个写作、编辑文案的AI和给条件就自动画图的AI，收费没关系;1;0;1;5645;0.0001771479185119575
1532;全部都要钱的吗？;1;1;2;5645;0.000354295837023915
1536;来就来吧本来以为艺术不会被AI取代虽然现在的确还没有还有很多无法实现和错误以及漏洞等但是感觉那天终会到来来就来吧已经看淡doge;1;0;1;5645;0.0001771479185119575
1540;这恐怖的收藏量;1;0;1;5645;0.0001771479185119575
1543;（叹气）还是那句话。“坚决抵制ai”;7;7;14;5645;0.0024800708591674048
1553;有ai修图吗;1;0;1;5645;0.0001771479185119575
1555;看着英语头好大，UP你是怎么翻译出来的大哭;5;2;7;5645;0.0012400354295837024
1561;关注，点赞，投币，我做的对吗？doge;1;1;2;5645;0.000354295837023915
1564;好像都要钱笑哭;1;0;1;5645;0.0001771479185119575
1574;都是要钱的吧;1;0;1;5645;0.0001771479185119575
1576;我想要个线下的，自己训练属于自己的;1;1;2;5645;0.000354295837023915
1578;不是中？doge收集数据吗;1;0;1;5645;0.0001771479185119575
1580;要注册账号呀;2;1;3;5645;0.0005314437555358724
1588;掉粉掉的怀疑人生，播放少的不敢直视，哎大哭，做UP真的好难做一名知识UP更难;2;2;4;5645;0.00070859167404783
1591;网址;1;1;2;5645;0.000354295837023915
1596;我找的怎么是英文版的？;3;1;4;5645;0.00070859167404783
1600;是不是需要翻墙哎;1;0;1;5645;0.0001771479185119575
1602;要钱的不？;1;0;1;5645;0.0001771479185119575
1605;地址哪个;1;0;1;5645;0.0001771479185119575
1607;试试;1;0;1;5645;0.0001771479185119575
1610;Glow有三个AI繁花落尽的，前两个福瑞斯克都是病娇就最后一个正常;2;13;15;5645;0.002657218777679362
1613;爆破厨工八成安黛因doge;1;10;11;5645;0.0019486271036315323
1618;问：这事什么软件？;2;3;5;5645;0.0008857395925597874
1621;？这这这，这么智能的了吗现在（顺便问问哪里打开，作业帮里转了一圈没找着）;1;1;2;5645;0.000354295837023915
1623;6;1;0;1;5645;0.0001771479185119575
1625;我的首页来的;3;0;3;5645;0.0005314437555358724
1629;嘿嘿;1;0;1;5645;0.0001771479185119575
1631;有了gpt加持，edge跟chrome不是一个时代的东西doge;6;68;74;5645;0.013108945969884853
1638;然而你的微软账号要是不能用newbing的话，下什么版本都是不让用的doge;23;76;99;5645;0.01753764393268379
1662;标题党，这叫Copilot？Copilot是office那个;5;20;25;5645;0.0044286979627989375
1668;uper你好，我按照你的方法点击侧边栏的b图标，出来的不是你这个聊天、撰写功能，而是发现功能。;8;15;23;5645;0.004074402125775022
