label;一级评论;真实二级评论数;真实点赞数;边数;最大边数;集群密度
1228;中国的未来一定越来越好 驶向春天了;1;6;7;57276;0.00012221523849430827
1230;让我们倾心拥抱未来！;1;5;6;57276;0.00010475591870940707
1242;光环也走好了;1;0;1;57276;1.745931978490118e-05
1244;传媒板块拿了广电网络，也有算力概念[喵喵];1;0;1;57276;1.745931978490118e-05
1257;gpt3.5 turbo 开放接口了, 百度在外面做个壳就好了. 申请项目预算100亿,实际花费100万,开个200亿的发票,大家都开心;1;19;20;57276;0.0003491863956980236
1292;未来生活一定会因为智能技术越来越好的;6;14;20;57276;0.0003491863956980236
1299;不得不说，中国的智能技术发展的越来越快了[666];2;10;12;57276;0.00020951183741881415
1302;AI产品为我们的生活也带来了更多的便利 相信不久的将来会越来越厉害;1;8;9;57276;0.00015713387806411063
1312;让人眼前一亮的国风画面，让我们一起期待未来有更多应用场景;1;2;3;57276;5.237795935470354e-05
1314;非常期待16号即将发布的生成式AI产品的表现了;1;2;3;57276;5.237795935470354e-05
1318;一起去期待一下吧 可以好好关注一下了;2;3;5;57276;8.72965989245059e-05
1321;共创的AI说唱也是一种全新的体验形式，很有创意;1;3;4;57276;6.983727913960472e-05
1369;AI真的太厉害了，前几天还看到虚拟主播，跟真人一样[允悲];1;2;3;57276;5.237795935470354e-05
1371;相信一定会更上一层楼的[赞][赞][赞];3;6;9;57276;0.00015713387806411063
1375;肯定会的 让我们一起来期待一下吧[打call];3;3;6;57276;0.00010475591870940707
1379;肯定会带给我们更多的惊喜的，让人充满了期待;2;0;2;57276;3.491863956980236e-05
1389;我也相信中国的技术会越来越棒的;1;0;1;57276;1.745931978490118e-05
1421;未来生活一定会因为智能技术越来越好的;4;6;10;57276;0.0001745931978490118
1427;添加了很多新型元素感觉特别有科技含量[666];2;5;7;57276;0.00012221523849430827
1432;科技改变我们的生活，AI产品方便我们的生活，相信以后都会越来越好[/cp];1;1;2;57276;3.491863956980236e-05
1435;没想到还有这样的梦幻联动，非常有新意的共创;1;1;2;57276;3.491863956980236e-05
1440;AI技术正在慢慢的改变起来，让我们一起期待吧。;6;12;18;57276;0.00031426775612822125
1447;技术发展推动文心一言这一类AI得发展，真的令人期待;1;9;10;57276;0.0001745931978490118
1449;看起来就很有吸引力，这样的实力还是很到位的，期待更多精彩;1;1;2;57276;3.491863956980236e-05
1451;没想到还有这样的梦幻联动，非常有新意的共创;1;2;3;57276;5.237795935470354e-05
1462;让人眼前一亮的国风画面，让我们一起期待未来有更多应用场景;1;1;2;57276;3.491863956980236e-05
1465;唱响了年轻一代热血拼搏、实现人生价值的旋律;1;0;1;57276;1.745931978490118e-05
1467;16号发布，让我们期待一下文心一言给我们带来什么样的惊喜;7;16;23;57276;0.00040156435505272716
1475;新的征程让我们一起驶向春天吧，期待一下;3;12;15;57276;0.00026188979677351773
1479;越来越多具备独特价值和独立视角的内容正不断涌现[心][心][心][心];1;11;12;57276;0.00020951183741881415
1481;真的感觉智能ai技术发展的太迅速了[666];1;3;4;57276;6.983727913960472e-05
1497;这次合作很棒，非常期待16号即将发布的生成式AI产品的表现了;2;2;4;57276;6.983727913960472e-05
1502;智能技术的发展可以让我们看到更多新鲜事物;1;3;4;57276;6.983727913960472e-05
1504;💌花已开，春已至，人生总有不期而遇的温暖，也会有生生不息的希望;3;9;12;57276;0.00020951183741881415
1508;每一次听到都会让人觉得有不一样的力量感，而且他的声音也是特别的有磁性;2;7;9;57276;0.00015713387806411063
1511;这个技术真的是超级的牛了呀，让我们一起期待一下;1;2;3;57276;5.237795935470354e-05
1522;我也是期待生产式AI产品文心一言的发布了。;6;16;22;57276;0.00038410503526782597
1529;真的是梦幻联动了呀，让我们一起期待一下;3;12;15;57276;0.00026188979677351773
1533;AI技术正在慢慢的崛起，让我们一起加油！;2;10;12;57276;0.00020951183741881415
1537;一起驶向春天吧[打call]向前冲冲冲，真的很有干劲呀;1;3;4;57276;6.983727913960472e-05
1548;画风很好看，非常期待即将发布的生成式AI产品的表现了;1;3;4;57276;6.983727913960472e-05
1555;这个mv运用了高科技 画面清新了然 期待文心一言的出场[哇];1;1;2;57276;3.491863956980236e-05
1557;让我们一起期待一下吧，这项技术确实是很牛[doge][doge][doge];6;13;19;57276;0.00033172707591312244
1564;产业级知识的增强可以让我们获得更多的知识财富;4;8;12;57276;0.00020951183741881415
1570;没想到还有这样的梦幻联动，非常有新意的共创;2;4;6;57276;0.00010475591870940707
1586;眼前一亮的国风画面，展示了中国AIGC的技术实力[送花花];4;7;11;57276;0.00019205251763391298
1591;说的没错，未来的发展一定会越来越好的[打call];2;7;9;57276;0.00015713387806411063
1594;添加了很多新型元素感觉特别有科技含量[666];1;4;5;57276;8.72965989245059e-05
1599;确实啊，越来越多具备独特价值和独立视角的内容正不断涌现[二哈];1;2;3;57276;5.237795935470354e-05
1605;让我们一起期待一下，文心一言会带来怎么样的惊喜;3;8;11;57276;0.00019205251763391298
1609;待到春花烂漫时，我们携手投身新征程;2;8;10;57276;0.0001745931978490118
1613;没想到还有这样的梦幻联动，非常有新意的一次共创;1;2;3;57276;5.237795935470354e-05
1616;太喜欢这种画面的生成了感觉特别有创意;1;2;3;57276;5.237795935470354e-05
1624;非常期待16号即将发布的生成式AI产品的表现了啊;1;2;3;57276;5.237795935470354e-05
1642;博主，百度文心你们内测效果怎么样？和chatgpt比较，网上大家好像都不信百度能做的好。;1;0;1;57276;1.745931978490118e-05
1644;多大;1;0;1;57276;1.745931978490118e-05
1689;AI技术的应用场景还是蛮多的;15;41;56;57276;0.0009777219079544661
1705;你们平时接触过Ai产品么;20;55;75;57276;0.0013094489838675885
1726;羡慕;2;40;42;57276;0.0007332914309658496
1729;AI写作也太强了，能不能让他帮我写一篇作文[笑cry];4;10;14;57276;0.00024443047698861654
1734;国内的AI技术相比国外还是差了点，这一块还需重视;1;1;2;57276;3.491863956980236e-05
1736;AI技术是越来越厉害了，佩服;5;9;14;57276;0.00024443047698861654
1746;当科技发展到一定程度，就跟魔法一样了吃惊;1;4;5;57276;8.72965989245059e-05
1748;国内AI技术到底发展到哪里了;1;0;1;57276;1.745931978490118e-05
1750;确实对我们挺有帮助的感觉不错;1;0;1;57276;1.745931978490118e-05
1789;你们平时接触过Ai产品么我没有;1;1;2;57276;3.491863956980236e-05
1810;从行业的先进性来说，百度文心确实挺强。;8;13;21;57276;0.0003666457154829248
1819;Al现在真的好强大，这个绘画功能太强大了;2;4;6;57276;0.00010475591870940707
1828;要想变成大国，科技发展不可缺。;10;17;27;57276;0.0004714016341923319
1839;我想说真的是未来可期的;1;2;3;57276;5.237795935470354e-05
1850;应该是3月17日公布，不是3月10日吧！！！;1;0;1;57276;1.745931978490118e-05
1864;技术的提升对我们国家的发展有很大帮助啊;6;15;21;57276;0.0003666457154829248
1871;听着太热血凤凰传奇真的是传奇;1;1;2;57276;3.491863956980236e-05
1873;听着太热血了，还得是凤凰传奇啊[赞];1;2;3;57276;5.237795935470354e-05
1876;听着凤凰传奇的歌长的，很喜欢他们;1;1;2;57276;3.491863956980236e-05
1883;凤凰传奇的歌真的好好听呀[打call];1;0;1;57276;1.745931978490118e-05
1888;能否一元化，是决定最终胜负的标志。;2;1;3;57276;5.237795935470354e-05
1891;这是new bing写的 http://t.cn/A6CYeEsP;2;1;3;57276;5.237795935470354e-05
1894;即将发布，那是要等多长时间？[允悲];2;2;4;57276;6.983727913960472e-05
1897;有共同点：写得都不好。;1;2;3;57276;5.237795935470354e-05
1899;最大的问题就是不平衡，换言之只讲好处和优点的写法，不符合唯物主义辩证法的方法论。;1;1;2;57276;3.491863956980236e-05
1901;都有各自的独特性，两者不言而喻。;1;0;1;57276;1.745931978490118e-05
1903;这个妖精还设计的真的是特别独特。[可爱];1;0;1;57276;1.745931978490118e-05
1924;中国的产品永远在抄袭;4;2;6;57276;0.00010475591870940707
1933;搞好AI，走自己的路就成了;1;0;1;57276;1.745931978490118e-05
1951;刚刚登了下chatgpt，提示说at capacity，用不了;1;0;1;57276;1.745931978490118e-05
1955;发布会还需要彩排吗，百度文心这次真的是背水一战;5;20;25;57276;0.0004364829946225295
1961;非常看好百度文心呀，加油，你们;2;5;7;57276;0.00012221523849430827
1964;觉得这个消息应该不是真的，应该是假的[打call];1;1;2;57276;3.491863956980236e-05
1966;感觉这个消息是假的不是真的[打call];1;0;1;57276;1.745931978490118e-05
1968;百度只会只会打广告其他一事无成;2;30;32;57276;0.0005586982331168377
1971;帮你们都想好了，充会员才能无限聊天，非会员只能聊10条[doge][doge][doge];4;21;25;57276;0.0004364829946225295
1976;本来想注册chatgpt，被告知中国用户不允许注册，所以百度才是我们真正可以依赖的ai系统;1;8;9;57276;0.00015713387806411063
1979;问问文心，莆田医院靠谱不;1;8;9;57276;0.00015713387806411063
1985;真不用拿ChatGPT来对标，网友都是很宽容的，会允许文心一言存在差距的，毕竟是刚刚推出来，肯定会存在一些不足之处。;1;3;4;57276;6.983727913960472e-05
1987;硬件都没有但硬吹，如同一个太监鼓吹自己是鸭王。;2;9;11;57276;0.00019205251763391298
2023;app？没搜到;2;10;12;57276;0.00020951183741881415
2027;蚌埠住了，没看到这是chatgpt嘛[允悲][允悲][允悲]一个个说人工顶着的是啥意思;3;11;14;57276;0.00024443047698861654
2057;感觉广告会比较多;1;0;1;57276;1.745931978490118e-05
2062;人家都还没上市，你这就在黑人家[二哈];1;7;8;57276;0.00013967455827920943
2064;铭感词汇太多，没法搞，要不阉割版;5;28;33;57276;0.0005761575529017389
2088;图片评论 http://t.cn/A6CQQOur;1;0;1;57276;1.745931978490118e-05
2102;见光死，明天就结束了;5;38;43;57276;0.0007507507507507507
2136;把这个发给他，估计能记住[允悲] http://t.cn/A6CTt6ZP;1;1;2;57276;3.491863956980236e-05
2142;棒;1;0;1;57276;1.745931978490118e-05
2157;我挺期待百度文心一言的，但如果说和openai是否会有差距，我觉得概率不小，不过还是要看今天发布会，gpt对全世界所有人来说竞争力都空前的。QwQ希望百度可以研究一下意识，或许胜算会大很多!;2;7;9;57276;0.00015713387806411063
2160;我有一个世纪大发现不知道大家是否愿意听，我有办法和已去的人对话。真的，我连续几个月听100分贝音箱发出的音乐，被音乐的震动波致脑鸣，但就是脑鸣让我发现我们的潜意识我们的大脑还有别的意识体，她们使用我们的大脑发出脑电波会打断脑鸣转换成心念如同玩乐器一般和我们心里想的声音一模一样有投稿;4;3;7;57276;0.00012221523849430827
2469;不能吧那么low？段子吧;1;1;2;57276;3.491863956980236e-05
2471;也不是不行，不过百度得先发明脑电波输入法，要不然时间太短了来不及打字[偷笑];1;2;3;57276;5.237795935470354e-05
2477;战得过吗;2;0;2;57276;3.491863956980236e-05
2480;已经吹到第四次工业革命了;1;1;2;57276;3.491863956980236e-05
2482;可以下注了吗[笑cry];1;0;1;57276;1.745931978490118e-05
2496;会直播吗？想听听行业大佬聊天[打call];1;0;1;57276;1.745931978490118e-05
2499;出来个贴吧杠精就搞笑了;2;1;3;57276;5.237795935470354e-05
2502;朋友什么成分？希望你笑出自信，笑出强大。百度这个文心一言是个什么水平大家心里都有数。;25;109;134;57276;0.0023395488511767583
2528;[微笑]讲个笑话，百度实力;6;30;36;57276;0.0006285355122564425
2535;大家可能只是看不惯百度;4;23;27;57276;0.0004714016341923319
2543;当我们网民瞎是吧[打call]百度什么样我们用了那么多年不知道?你来给他搬虚空荣誉呢?;3;9;12;57276;0.00020951183741881415
2547;啊。。。。。。你这真的有点搞笑。。啥叫不重视，百度现在那一个能拿出手，移动互联网全面落后不为过吧;3;7;10;57276;0.0001745931978490118
2551;可以感受下…从答案上来说文心真的有种迷之局限。我不能忽略的是我们总“慢一步”，却又没有超越，所以吐槽太正常了，但还是希望能越来越好吧 http://t.cn/A6CEMi03;2;0;2;57276;3.491863956980236e-05
2554;哈，据说室温超导阿三的样品丢了。;1;12;13;57276;0.00022697115720371534
2556;那个chatgpt，问它一本正经的问题还好，问它诸如林黛玉为啥喜欢孙悟空这种就一本正经胡说八道孙悟空多么好，问到它不知道的也不回答不知道瞎编，问某公司总经理是谁也给你编了个名字;10;1;11;57276;0.00019205251763391298
2567;谷歌都不行，百度一个卖假药假医院广告的，能有什么出息。。。;6;18;24;57276;0.0004190236748376283
2574;真不是笑百度，就搜索引擎和谷歌对比下，你就知道差距在哪。。。哦，抱歉，百度不该叫搜索引擎，叫广告引擎。;2;11;13;57276;0.00022697115720371534
2611;希望等文心出来你还能这么自信，百度要技术没技术，要硬件没硬件，要良心没良心，要数据没数据，不可能训出来的[允悲];2;2;4;57276;6.983727913960472e-05
2620;百度是哪盘菜啊，就他那个小样，不怪大家看不起他;1;2;3;57276;5.237795935470354e-05
2625;2023年2月20日，北京人寿宣布接入百度“文心一言”，通过百度智能云接入并应用“文心一言”的能力，将打造更为丰富、个性化的智能保险服务。此举标志着对话式语言模型技术百度“文心一言”在国内保险行业首批落地。;13;9;22;57276;0.00038410503526782597
2639;感谢分享。;1;0;1;57276;1.745931978490118e-05
2641;非常期待这场发布会;1;0;1;57276;1.745931978490118e-05
2643;不错不错;1;0;1;57276;1.745931978490118e-05
2645;支持一个。;1;0;1;57276;1.745931978490118e-05
2658;所以人家是Ai回复，百度是人工回复么[doge];3;36;39;57276;0.0006809134716111461
2662;连夜修改PPT[二哈][二哈];1;13;14;57276;0.00024443047698861654
2664;真是辛苦了还要连夜的修改;1;2;3;57276;5.237795935470354e-05
2666;真的没有想到正好赶到百度文心一言的发布。[允悲];1;0;1;57276;1.745931978490118e-05
2668;这必须要加班修改。[doge];1;3;4;57276;6.983727913960472e-05
2670;用Chat GPT改ppt 很快的;3;33;36;57276;0.0006285355122564425
2674;没事，接入chatgpt的API即可[doge];1;14;15;57276;0.00026188979677351773
2697;顶上！;1;1;2;57276;3.491863956980236e-05
2699;说实话 敢叫板已经很不错了;1;1;2;57276;3.491863956980236e-05
2711;为什么会有人觉得百度用微信聊天[汗]这张图还能到处发;1;2;3;57276;5.237795935470354e-05
2713;👍👍;1;0;1;57276;1.745931978490118e-05
2715;都是大人物;1;0;1;57276;1.745931978490118e-05
2717;不错不错;1;0;1;57276;1.745931978490118e-05
2719;感谢分享。;1;0;1;57276;1.745931978490118e-05
2732;有3的水平就不错了。3就别想了，实际可能也就2到3之间。;1;0;1;57276;1.745931978490118e-05
2734;指数跌我们跑不掉，指数涨跟我们没关系[允悲];1;6;7;57276;0.00012221523849430827
2787;你号危险[二哈];1;2;3;57276;5.237795935470354e-05
2798;如果马上推出的文心是laji桶的话，那还没出的那些大厂是不是几坨答辩了？？？ http://t.cn/A6CjYVvJ;6;24;30;57276;0.0005237795935470355
2805;看到图，慕名而来打卡[哈哈];4;0;4;57276;6.983727913960472e-05
2812;差距有这么大吗？;2;0;2;57276;3.491863956980236e-05
2815;有必要挖苦吗？当初特斯拉很牛，慢慢国产也追上来了。;8;0;8;57276;0.00013967455827920943
2850;高级程序员估计还替代不了 http://t.cn/A6Cj95pF;8;9;17;57276;0.00029680843634332006
2859;知识图谱导入难度在哪[污];6;4;10;57276;0.0001745931978490118
2866;普通程序员该怎么办。。。;6;5;11;57276;0.00019205251763391298
2873;不是说百度要后台全员加班么[偷笑];3;3;6;57276;0.00010475591870940707
2877;笑死 openai眼里根本没有百度;1;60;61;57276;0.001065018506878972
2880;感觉后边有一股资本的力量;2;1;3;57276;5.237795935470354e-05
2884;预计百度可能推迟发布[二哈];1;2;3;57276;5.237795935470354e-05
2887;srds百度。。。OpenAI有必要在意它吗;1;1;2;57276;3.491863956980236e-05
2908;第二张聊天截图也太假了吧，哪个工作群说三句话把特么公司，产品大名都写出来，生怕别人不知道这个公司的[黑线];1;7;8;57276;0.00013967455827920943
2956;百度一般用如流。;3;59;62;57276;0.001082477826663873
2984;那个啥。。。百度内部工作上的沟通是不会用微信的;1;17;18;57276;0.00031426775612822125
2990;百度现在能拿得出手的、比较出名的估计也就是百度地图了[允悲];10;40;50;57276;0.000872965989245059
3009;1.5~2年的差距在那摆着;1;0;1;57276;1.745931978490118e-05
3019;而现在new bing在锅内已经被墙了;2;3;5;57276;8.72965989245059e-05
3026;@白岚绒球 绝了，百度：听我说，谢谢你;2;0;2;57276;3.491863956980236e-05
3037;所以这也是我们自己研发的人工智能吗？;2;6;8;57276;0.00013967455827920943
3040;我还是蛮期待的 在线等一下发布会;4;3;7;57276;0.00012221523849430827
