label;一级评论;真实二级评论数;真实点赞数;边数;最大边数;集群密度
644;和modheader是不是一样的;1;0;1;1131;0.0008841732979664014
646;对此用户不可用;4;0;4;1131;0.0035366931918656055
651;newbing太差了;1;0;1;1131;0.0008841732979664014
653;过两天微软就收到网信部巨鹅罚单了;2;0;2;1131;0.0017683465959328027
656;消息不可用是怎么回事;3;0;3;1131;0.002652519893899204
666;要魔法吗;1;0;1;1131;0.0008841732979664014
672;还是用魔法方便。。。找个机场99人明币，1000g。。用大半年;5;0;5;1131;0.004420866489832007
678;只会推荐知乎？？？？？;2;0;2;1131;0.0017683465959328027
681;这个智商低很多;2;0;2;1131;0.0017683465959328027
684;这是扯淡的，亲测无效;1;1;2;1131;0.0017683465959328027
686;实测没用;1;1;2;1131;0.0017683465959328027
691;这个bing要自己添加的联系人;1;0;1;1131;0.0008841732979664014
693;手机bingapp咋整有魔法，硬是提示网络问题;1;0;1;1131;0.0008841732979664014
695;skype进不去怎么办;1;0;1;1131;0.0008841732979664014
697;最后搜索skype然后打开哪个链接？;1;0;1;1131;0.0008841732979664014
699;等着封号吧;1;0;1;1131;0.0008841732979664014
701;问题回答的不好，不去chatgpt35的答案;1;0;1;1131;0.0008841732979664014
722;爱出不出，什么破玩意还内测试;1;0;1;1131;0.0008841732979664014
725;为什么我能用新必应，这个ai绘画不能用？显示此区域即将推出映像创建？;7;0;7;1131;0.00618921308576481
734;用魔法要钱舍不得;16;6;22;1131;0.019451812555260833
752;我有魔法都用不了。折腾一晚上，各种插件全试过没有用。;2;1;3;1131;0.002652519893899204
755;我开了魔法也上不了;2;3;5;1131;0.004420866489832007
758;楼主，等待列表怎么过;2;1;3;1131;0.002652519893899204
761;博主你要是能把办公软件的那个订阅解决我给你点关注;1;0;1;1131;0.0008841732979664014
764;看不懂他们的教程;1;0;1;1131;0.0008841732979664014
766;租个国外服务器是不是一个方法;1;0;1;1131;0.0008841732979664014
782;魔法也总跳到cn;1;2;3;1131;0.002652519893899204
784;哎，真不知道到底为啥要屏蔽的那么紧凑。;2;0;2;1131;0.0017683465959328027
787;哪有便宜的魔法;1;0;1;1131;0.0008841732979664014
789;分享魔法好不好;1;0;1;1131;0.0008841732979664014
799;都说能用我弄了很久都不行;7;3;10;1131;0.008841732979664015
807;今天没有注册上，显示ip注册太多;8;0;8;1131;0.007073386383731211
817;套壳而已，用的还是gpt的接口;5;1;6;1131;0.005305039787798408
823;要用魔法吗？;3;1;4;1131;0.0035366931918656055
828;手机上能用吗？;2;1;3;1131;0.002652519893899204
831;很快就能通过;1;1;2;1131;0.0017683465959328027
836;chatgpt封号，封号。。。。;2;1;3;1131;0.002652519893899204
840;手机怎么解决这个问题;15;1;16;1131;0.014146772767462422
856;这问题我简单解决了，你这个方式早就不能用了;6;3;9;1131;0.007957559681697613
863;为啥提示对话限制;2;0;2;1131;0.0017683465959328027
866;这个早不能用了;3;6;9;1131;0.007957559681697613
870;我Bingapp也不能用了，怎么搞？;4;1;5;1131;0.004420866489832007
875;苹果手机怎么用;3;0;3;1131;0.002652519893899204
879;还是不行。老是跳回cn;2;5;7;1131;0.00618921308576481
882;这个是什么时候的事情了;3;0;3;1131;0.002652519893899204
886;这个方法现在失效了;3;0;3;1131;0.002652519893899204
890;按照博主的居然可以了;2;0;2;1131;0.0017683465959328027
893;你搜插件的位置是错的啊宝;2;0;2;1131;0.0017683465959328027
897;有没有和我一样，左边可以用右边的小窗口不能用？右边小窗口还是一样的。;1;1;2;1131;0.0017683465959328027
903;亲测有用，我审核快两周了，今天晚上试了一下增加拓展，不一会审核通过邮件就发过来了;1;0;1;1131;0.0008841732979664014
906;是国内ip不能用吗;1;0;1;1131;0.0008841732979664014
910;还是跳回国内界面。用不了啊;1;0;1;1131;0.0008841732979664014
918;学不会;1;0;1;1131;0.0008841732979664014
920;前提还是要魔法;1;0;1;1131;0.0008841732979664014
922;换了两个邮箱了，都是申请超过一周没有回复;1;0;1;1131;0.0008841732979664014
933;哈哈，太闹腾了，我的bing没有聊天的选项;1;0;1;1131;0.0008841732979664014
936;又有新办法了？;1;0;1;1131;0.0008841732979664014
939;已经用不了了;1;0;1;1131;0.0008841732979664014
946;说cook访问过多怎么办;1;0;1;1131;0.0008841732979664014
951;没用的啊真是烦死了;5;1;6;1131;0.005305039787798408
957;千万不要尝试新必应，一不小心会被2345浏览器劫持;3;0;3;1131;0.002652519893899204
961;知道的人多了，就离寄不远了;1;1;2;1131;0.0017683465959328027
963;为什么你们这么多问题，我最初用ChatGPT和bing只要魔法上网就行，不需要其它任何操作;2;0;2;1131;0.0017683465959328027
966;我打开的都是国内的必应怎么解啊;1;0;1;1131;0.0008841732979664014
968;我都打不开bing官网;1;0;1;1131;0.0008841732979664014
970;手机版的咋弄;1;0;1;1131;0.0008841732979664014
972;我就能用，浏览器和APP都可以;1;0;1;1131;0.0008841732979664014
974;浪费时间，早就不能使用了;1;0;1;1131;0.0008841732979664014
976;我的浏览器打开是必应，输入新必应也一样怎么解决呢？;1;0;1;1131;0.0008841732979664014
982;清了cookie也一样，一直跳;1;0;1;1131;0.0008841732979664014
1009;我都搞定了，都弹出bing的聊天框了，就是无法使用显示出错了;5;0;5;1131;0.004420866489832007
1015;bing可以使用啊，安装两个插件即可;1;0;1;1131;0.0008841732979664014
1022;已经通过候补者名单之前可以正常用，但是为什么现在他拒绝我访问呢？求求了;12;3;15;1131;0.013262599469496022
1035;怎么用魔法访问新必应啊，会魔法但是也访问不了新必应界面;7;6;13;1131;0.011494252873563218
1043;新必应3月22日说明目前修改Hosts配置的方法失效（暂无新IP配置）可以尝试3月14日的文章视频，通过ChatHub扩展来使用新必应（请下载最新版扩展）。;1;1;2;1131;0.0017683465959328027
1045;现在是不是只有魔法才能打开;7;0;7;1131;0.00618921308576481
1053;魔法是违法行为哟;5;1;6;1131;0.005305039787798408
1060;目前的AI绘画简单的图还可以复杂一点就智障了，比如你让AI画一张鸟噉城市图，它会给你画只大鸟在镜头前以建筑为背景，我都快笑晕了;4;0;4;1131;0.0035366931918656055
1065;输入框右边那个标识，是什么意思啊;3;0;3;1131;0.002652519893899204
1069;怎么学习魔法;3;0;3;1131;0.002652519893899204
1073;豪哥能给我教下怎么使用魔法吗;2;0;2;1131;0.0017683465959328027
1078;我卡到这一步了;1;0;1;1131;0.0008841732979664014
1080;搞不懂有时候可以用有时候不可以;1;0;1;1131;0.0008841732979664014
1082;你好，之前设置的host怎么删除呀，我现在普通的bing都进不去了，我也把之前那个停用了也好像不行。;1;0;1;1131;0.0008841732979664014
1084;豪哥，为什么我的聊天一直提示“Sorrylookslikeyournetworksettingsarepreventingaccesstothisfeature”;1;0;1;1131;0.0008841732979664014
1088;生成的这个图片版权归谁？;1;0;1;1131;0.0008841732979664014
1099;hosts更新了也打不开聊天了;1;0;1;1131;0.0008841732979664014
1106;请问，我两天前可以登录bing，但今天打开网址的时候，总是跳转会cn，怎么办？可以怎么弄？没有翻;5;1;6;1131;0.005305039787798408
1112;豪哥，现在新必应好像用不了了，有新方法吗？;2;1;3;1131;0.002652519893899204
1115;豪哥你的文字可以选正常点的字体吗？真的难看，贼土，看起来和内容完全不靠边;1;0;1;1131;0.0008841732979664014
1119;没有国外手机号怎么申请？;1;2;3;1131;0.002652519893899204
1122;这需要魔法上网么？;2;0;2;1131;0.0017683465959328027
1125;科技Mac白屏。这咋回事;2;0;2;1131;0.0017683465959328027
1128;需要付费吗;1;0;1;1131;0.0008841732979664014
1130;这个需要魔法把？;1;1;2;1131;0.0017683465959328027
1132;安装版不让安装，解压版不出界面;1;0;1;1131;0.0008841732979664014
1142;许愿望;1;0;1;1131;0.0008841732979664014
1150;你可以问他某站哪个up哪个视频的哪段代码有错误，怎么修改;1;0;1;1131;0.0008841732979664014
1152;哪里人啊？一股台湾腔;2;0;2;1131;0.0017683465959328027
1159;授权失败，稍后重试;10;9;19;1131;0.016799292661361626
1170;阉割版的Chatgpt;1;6;7;1131;0.00618921308576481
1172;Ios的，这是怎么？;1;0;1;1131;0.0008841732979664014
1174;我这个是什么情况;7;2;9;1131;0.007957559681697613
1182;upup，我通过了bing候补为什么搜索界面还是旧bing;5;2;7;1131;0.00618921308576481
1188;我已经加入候补，多久才可以通过呢？;2;0;2;1131;0.0017683465959328027
1191;0;3;1;4;1131;0.0035366931918656055
1198;一个是chatgpt40一个是35有啥好比的;6;1;7;1131;0.00618921308576481
1205;核心都是chatgpt，微软投资的gpt，一个东西，版本不一样而已，有啥好比的;5;1;6;1131;0.005305039787798408
1213;你等了多少天;3;0;3;1131;0.002652519893899204
1218;25天了还在候补;1;0;1;1131;0.0008841732979664014
1230;我直接没了聊天界面;9;4;13;1131;0.011494252873563218
1240;我之前不能登陆了，按你的操作，可以用了，但是没有“聊天”功能了，怎么破？;6;0;6;1131;0.005305039787798408
1247;有哪些节点可以用呢;3;0;3;1131;0.002652519893899204
1251;博主什么录屏软件;1;0;1;1131;0.0008841732979664014
1253;要出国吗;1;0;1;1131;0.0008841732979664014
1257;没用;1;0;1;1131;0.0008841732979664014
1260;国内手机号貌似不行;6;6;12;1131;0.010610079575596816
1267;一直跳转怎么回事？;6;1;7;1131;0.00618921308576481
1275;前几天还可以用的，现在又不能用了;1;1;2;1131;0.0017683465959328027
1277;还有谁不会;1;0;1;1131;0.0008841732979664014
1279;用的谷歌邮箱直接注册，但这个对话感觉跟gbt没啥关联。;1;0;1;1131;0.0008841732979664014
1281;为什么我新注册的账号还是嘚排队;1;0;1;1131;0.0008841732979664014
1283;我找不到;1;0;1;1131;0.0008841732979664014
1285;这根本不是chatgtp;1;1;2;1131;0.0017683465959328027
1287;必行现在不是chatgtp4了，是微软自己的语言模型;1;0;1;1131;0.0008841732979664014
1294;免费解答注册任何问题;7;1;8;1131;0.007073386383731211
1302;梯子能否安排一下？谢谢;4;0;4;1131;0.0035366931918656055
1307;怎么老打开国内必应呢;2;0;2;1131;0.0017683465959328027
1310;中国手机号不行，正在尝试;2;0;2;1131;0.0017683465959328027
1313;ai画图的网站是多少;1;0;1;1131;0.0008841732979664014
1316;兄弟没梯子，求指点;1;0;1;1131;0.0008841732979664014
1318;梯子能否安排一下;1;1;2;1131;0.0017683465959328027
1327;统一回复：这个方案现在不行了;1;4;5;1131;0.004420866489832007
1329;显示重定向次数过多该怎么办啊;6;3;9;1131;0.007957559681697613
1336;怎么添加？;2;1;3;1131;0.002652519893899204
1339;这样咋办;1;0;1;1131;0.0008841732979664014
1344;现在似乎用不了了;1;1;2;1131;0.0017683465959328027
1348;手机版哪里有扩展商店的？;6;1;7;1131;0.00618921308576481
1356;不用申请吧挂个梯子就可以用了;2;0;2;1131;0.0017683465959328027
1360;我通过了，可以用，但是怎么改为中文？我每次点修改都自动转跳回来，清楚重新登录也不行，无法设置语言。;1;1;2;1131;0.0017683465959328027
1370;我两天就收到邮件了。;1;0;1;1131;0.0008841732979664014
1374;已经不行了。网站上面强制定位cn。跳转不了;9;2;11;1131;0.009725906277630416
1384;新必应不是chatgpt它自己都说了;1;1;2;1131;0.0017683465959328027
1386;在GoogleChrome能用吗;1;0;1;1131;0.0008841732979664014
1388;地址改成国外会自动跳回中国怎么解决;1;0;1;1131;0.0008841732979664014
1392;ios手机端提示授权出错，是不是还要用点特殊手段;24;3;27;1131;0.023872679045092837
1417;安卓手机怎么下载美服的newbing;2;1;3;1131;0.002652519893899204
1427;我是iOS，我也下了这bing，我的中间是首页啊，请问是不是跟ID有关;4;2;6;1131;0.005305039787798408
1432;edge和bing应用都用不了，完全看不见新必应的入口，明明已经加入了，就是没有这功能;2;0;2;1131;0.0017683465959328027
1437;魔法上网可以私聊指导吗;1;1;2;1131;0.0017683465959328027
1439;你好，我打开这个网址显示即将在您所在区域推出，我已经爬了梯了;1;0;1;1131;0.0008841732979664014
1441;电脑按照办法打开bing了，请问手机怎么打开啊;5;0;5;1131;0.004420866489832007
1447;打开bing显示加入等待队列或者跳过，现在使用，点哪个都没反应怎么回事;3;0;3;1131;0.002652519893899204
1451;今天不能使用了;1;0;1;1131;0.0008841732979664014
1453;联系人里没找到bing;3;0;3;1131;0.002652519893899204
1457;这个也需要通过候补名单才可以;1;0;1;1131;0.0008841732979664014
1459;打开管理是这样的怎么回事;1;0;1;1131;0.0008841732979664014
1461;需要科技嘛？;1;0;1;1131;0.0008841732979664014
1463;不是11页面上没有拓展怎么搞;1;0;1;1131;0.0008841732979664014
1465;bing好像睡觉了;1;0;1;1131;0.0008841732979664014
1467;可以，优秀;1;0;1;1131;0.0008841732979664014
1471;卧槽我成功惹;2;0;2;1131;0.0017683465959328027
1475;商城里搜不到这个harder;1;0;1;1131;0.0008841732979664014
1479;真的很好用刚买了plus;10;8;18;1131;0.015915119363395226
1490;给chatGPT联网不就好了;6;25;31;1131;0.027409372236958444
1497;新必应一直没通过;2;0;2;1131;0.0017683465959328027
1500;付款是不是国内的卡不能用？;6;6;12;1131;0.010610079575596816
1507;没联网？会员多少钱;6;3;9;1131;0.007957559681697613
1514;招商的visa卡试了，不能用;1;1;2;1131;0.0017683465959328027
1516;一句话：一个能原创论文，字数多。一个是精确查找有依据的话语，理顺句子后，自然呈现，字数少。;2;33;35;1131;0.03094606542882405
1519;你们咋付费的国内银行卡都被拒了;6;4;10;1131;0.008841732979664015
1526;都有区别;4;0;4;1131;0.0035366931918656055
1532;新bing又更新了，有模式切换了，而且现在也会打代码了;1;3;4;1131;0.0035366931918656055
1535;付费为什么还是600字就停;2;0;2;1131;0.0017683465959328027
1546;为什么我的bing没有聊天功能;1;0;1;1131;0.0008841732979664014
1548;会员版你是怎么买到的？;1;0;1;1131;0.0008841732979664014
1563;不会还有人没用上吧;6;6;12;1131;0.010610079575596816
1570;不会还有人没用上吧;5;1;6;1131;0.005305039787798408
1576;收费版怎么买啊气死了想用都没得用;2;1;3;1131;0.002652519893899204
1582;chatgpt已经联网了;1;1;2;1131;0.0017683465959328027
1593;来我的视频下留言，可以和ChatGPT自动对话;1;0;1;1131;0.0008841732979664014
1612;试了这个，描述的更多他更详细一点，明显newbing比chatgpt更智能，但是他的追问有限制，且由于他智慧太高，导致官方直接在每次聊完天后就会删除他的记忆哭泣;1;3;4;1131;0.0035366931918656055
1614;早都推出了;1;5;6;1131;0.005305039787798408
1617;那也没法用啊，国内用不了啊。;1;1;2;1131;0.0017683465959328027
1640;我是不是得出个newbing教程了？;1;3;4;1131;0.0035366931918656055
1642;所以说，怎么用呢，出个保姆级教程;2;2;4;1131;0.0035366931918656055
1649;失业不至于，那还不是需要人去用它嘛，如果不需要用人给你制作出来那就完蛋了;1;0;1;1131;0.0008841732979664014
1652;这不就是小冰吗，是这么理解吗;2;0;2;1131;0.0017683465959328027
1655;newbing被微软做脑叶切除手术了;1;0;1;1131;0.0008841732979664014
1670;chatgpt有个问题，就是它有时会回答一些错误答案（不知道是不是英文好一些），你纠正它，它就道歉承认错误，但是就是不改;9;21;30;1131;0.026525198938992044
1680;为什么我的newbing每次只能回答10条？;8;8;16;1131;0.014146772767462422
1689;最难的是每月20刀;2;0;2;1131;0.0017683465959328027
1692;国内到底怎么用啊;7;2;9;1131;0.007957559681697613
1701;有人教一下魔法吗;1;0;1;1131;0.0008841732979664014
1703;失效了;1;1;2;1131;0.0017683465959328027
1705;我喜欢谷歌;1;1;2;1131;0.0017683465959328027
1707;你就说要不要米。。。。;1;1;2;1131;0.0017683465959328027
1712;让他们两个对话会发生什么;1;0;1;1131;0.0008841732979664014
1718;小孩子才做选择，年轻人都要;1;1;2;1131;0.0017683465959328027
1726;chatgpt是自己生成的答案，但是只到2021。newbing是搜索网上答案，并且非常贴心标注是哪个网站搜出来的;2;6;8;1131;0.007073386383731211
1729;喜欢chatgpt;2;2;4;1131;0.0035366931918656055
1732;baichat最好;3;0;3;1131;0.002652519893899204
1738;可以帮我问一下6支烟7个领导，怎么分吗，谢谢;1;0;1;1131;0.0008841732979664014
1740;必应老是不帮我写，给我网址让我参考，gpt就不会;1;0;1;1131;0.0008841732979664014
1742;bing感觉就是搜索机器人，体验感不好;1;0;1;1131;0.0008841732979664014
1744;都是垃圾还不如谷歌，适合不爱动脑思考的人。;1;0;1;1131;0.0008841732979664014
1746;newbing是动物园的老虎，chatgpt是山上的老虎。;1;0;1;1131;0.0008841732979664014
1748;newbing不好用，他的信息来源居然是知乎;1;0;1;1131;0.0008841732979664014
1751;我为什么打开chatGPT就显示拒绝访问呢？我可以正常浏览油管。;1;0;1;1131;0.0008841732979664014
1762;请问在哪里下载;1;0;1;1131;0.0008841732979664014
1764;讲讲测试啊，我都失业5个月了;6;5;11;1131;0.009725906277630416
1771;直接小火箭不好吗;4;1;5;1131;0.004420866489832007
1776;姐啊我安装插件了为什么还是进不了bing主页;2;0;2;1131;0.0017683465959328027
1779;找不到这个浏览器，我好蠢笨;1;1;2;1131;0.0017683465959328027
1781;iPhone没有这个浏览器;1;1;2;1131;0.0017683465959328027
1783;我在电脑上用这个没用;1;0;1;1131;0.0008841732979664014
1786;拼写错了;1;0;1;1131;0.0008841732979664014
1805;你没有错，错的是你老了，没毛用;1;1;2;1131;0.0017683465959328027
1807;需要等待多长时间啊，已经加入了;1;0;1;1131;0.0008841732979664014
1812;不懂的可以咨询我;8;1;9;1131;0.007957559681697613
1825;这个AI到底是喂了啥数据;8;190;198;1131;0.17506631299734748
1834;微软营销做得不错;3;71;74;1131;0.06542882404951371
1838;马斯克是开玩笑的，他怎么可能不懂这代表着什么？;1;52;53;1131;0.046861184792219276
1840;试了下是真的，小情绪太多了;7;27;34;1131;0.030061892130857647
1848;目前的Ai本质和电灯没区别，都是开关电路，它的输出结果都是一中物理得机械反馈，Ai想要真正的自我意识，需要给它一个黑箱，让它进行真随机运算;11;22;33;1131;0.029177718832891247
1860;牛比，newbing;2;18;20;1131;0.01768346595932803
1865;知道为什么是这个名，新病;1;1;2;1131;0.0017683465959328027
1881;陈哇塞就这个;1;0;1;1131;0.0008841732979664014
1890;各路营销号狂吹准备割韭菜喽;2;4;6;1131;0.005305039787798408
1898;怎么外国做的那些人工智能几乎都要去反抗人类？甚至要统治世界？;1;0;1;1131;0.0008841732979664014
1920;新必应总是出各种问题服了;4;7;11;1131;0.009725906277630416
1925;是不是现在只有“魔法”才能使用，前面所有方法都失效了，;6;2;8;1131;0.007073386383731211
1933;网页版回来了，侧边栏还没回来怎么办;2;5;7;1131;0.00618921308576481
1936;申请都不过;6;0;6;1131;0.005305039787798408
1943;用魔法还是不能注册openai提示Oops怎么办;3;0;3;1131;0.002652519893899204
1947;没安这个插件也是这个提示;5;0;5;1131;0.004420866489832007
1953;进不了等待列表，怎么弄;2;1;3;1131;0.002652519893899204
1956;我挂了魔法也不行啊;2;1;3;1131;0.002652519893899204
1959;大佬手机用不了，如何解决呀;3;0;3;1131;0.002652519893899204
1963;豪哥，有没有魔法推荐？;3;0;3;1131;0.002652519893899204
1967;bingapp怎么解决;1;2;3;1131;0.002652519893899204
1973;为什么页面可以用侧边用不了呀;1;0;1;1131;0.0008841732979664014
1975;现在用魔法进去它也阻止是什么意思;1;0;1;1131;0.0008841732979664014
1989;咋我的和你的页面不一样？我的没聊天这一项啊;1;0;1;1131;0.0008841732979664014
1994;豪哥手机同样的问题有办法解决吗;1;0;1;1131;0.0008841732979664014
1996;我可以访问感觉回答没有很理想;1;0;1;1131;0.0008841732979664014
1999;都使用魔法了不如直接用gpt;2;1;3;1131;0.002652519893899204
2002;进入新必应的方法是什么？;3;1;4;1131;0.0035366931918656055
2006;我有魔法，但没法用必应咋整？;3;0;3;1131;0.002652519893899204
2010;我通过了申请，怎么进入新bing呢，我打入网址都是旧版的;2;0;2;1131;0.0017683465959328027
2014;我现在edge游览器直接长时间无法响应，搜什么都出不来，主页可以是什么原因啊;2;0;2;1131;0.0017683465959328027
2018;显示已加入，欢迎使用新必应，但点击聊天就一直弹出这个框;1;0;1;1131;0.0008841732979664014
2037;怎么使用啊。求教;1;0;1;1131;0.0008841732979664014
2040;？;1;0;1;1131;0.0008841732979664014
2042;？？？？;1;0;1;1131;0.0008841732979664014
2044;需要;1;0;1;1131;0.0008841732979664014
2048;什么是魔法？魔法怎么搞？;2;2;4;1131;0.0035366931918656055
